user,video,delta,theta,alpha,beta,op
2,34,-1.952,-0.314,-3.376,-0.299,1
2,35,-1.870,-0.312,-2.358,-0.306,1
2,36,-1.719,-0.358,-2.804,-0.267,3
2,37,-1.814,-0.314,-3.272,-0.302,2
2,38,-1.978,-0.317,-4.581,-0.295,2
2,39,-2.161,-0.313,-3.716,-0.295,1
2,40,-1.956,-0.325,-2.325,-0.292,4
3,1,-1.869,-0.314,-2.664,-0.301,3
3,2,-1.842,-0.316,-3.962,-0.298,3
3,3,-1.842,-0.309,-3.763,-0.306,3
3,4,-1.701,-0.322,-2.154,-0.304,1
3,5,-1.885,-0.311,-3.110,-0.303,3
3,6,-2.000,-0.313,-3.828,-0.298,3
3,7,-2.032,-0.320,-3.862,-0.291,3
3,8,-2.113,-0.316,-2.980,-0.294,3
3,9,-2.248,-0.311,-3.573,-0.296,3
3,10,-2.000,-0.326,-3.739,-0.286,2
3,11,-2.069,-0.314,-3.845,-0.296,3
3,12,-2.030,-0.327,-2.297,-0.289,3
3,13,-1.717,-0.315,-3.884,-0.304,3
3,14,-1.758,-0.319,-2.675,-0.301,3
3,15,-1.867,-0.317,-3.824,-0.298,3
3,16,-1.828,-0.318,-2.666,-0.300,3
3,17,-1.822,-0.323,-2.828,-0.294,1
3,18,-1.976,-0.314,-3.379,-0.298,3
3,19,-2.036,-0.310,-3.506,-0.301,3
3,20,-1.812,-0.316,-2.502,-0.303,3
3,21,-2.039,-0.312,-3.434,-0.298,2
3,22,-1.970,-0.313,-3.535,-0.299,1
3,23,-1.903,-0.321,-3.889,-0.292,1
3,24,-1.763,-0.324,-3.369,-0.294,1
3,25,-1.882,-0.319,-3.449,-0.295,1
3,26,-1.887,-0.313,-3.648,-0.300,1
3,27,-1.957,-0.310,-4.961,-0.302,3
3,28,-1.938,-0.309,-2.186,-0.309,3
3,29,-1.886,-0.311,-3.354,-0.302,1
3,30,-1.834,-0.305,-3.412,-0.310,1
3,31,-2.038,-0.411,-3.241,-0.220,1
3,32,-1.909,-0.337,-2.232,-0.282,3
3,33,-2.344,-0.436,-2.667,-0.203,1
3,34,-1.809,-0.319,-3.398,-0.297,2
3,35,-2.058,-0.320,-2.524,-0.293,2
3,36,-2.133,-0.322,-2.260,-0.292,4
3,37,-1.941,-0.325,-2.187,-0.293,2
3,38,-1.954,-0.379,-3.494,-0.244,2
3,39,-1.618,-0.396,-1.122,-0.302,2
3,40,-1.724,-0.338,-2.210,-0.288,3
4,1,-2.161,-0.311,-5.663,-0.297,4
4,2,-2.209,-0.308,-4.216,-0.299,1
4,3,-2.131,-0.318,-2.323,-0.295,4
4,4,-1.966,-0.312,-3.923,-0.299,3
4,5,-2.195,-0.327,-2.708,-0.284,2
4,6,-2.296,-0.307,-3.805,-0.300,3
4,7,-2.133,-0.306,-3.933,-0.303,1
4,8,-2.031,-0.310,-3.794,-0.300,4
4,9,-2.135,-0.313,-3.325,-0.296,3
4,10,-2.013,-0.317,-2.617,-0.296,1
4,11,-1.847,-0.324,-2.960,-0.292,4
4,12,-2.024,-0.317,-3.010,-0.294,4
4,13,-2.048,-0.344,-3.868,-0.269,1
4,14,-2.051,-0.322,-2.995,-0.290,4
4,15,-2.236,-0.304,-2.891,-0.304,4
4,16,-2.069,-0.315,-5.108,-0.295,1
4,17,-1.930,-0.314,-3.234,-0.299,4
4,18,-1.861,-0.313,-3.967,-0.301,1
4,19,-2.100,-0.311,-2.342,-0.302,4
4,20,-2.104,-0.312,-2.946,-0.298,4
4,21,-1.757,-0.326,-4.144,-0.293,1
4,22,-1.817,-0.321,-3.109,-0.296,1
4,23,-1.985,-0.317,-3.661,-0.294,1
4,24,-1.874,-0.311,-4.331,-0.303,2
4,25,-2.010,-0.321,-3.342,-0.290,4
4,26,-2.054,-0.321,-4.056,-0.289,3
4,27,-1.855,-0.317,-2.565,-0.300,4
4,28,-2.059,-0.359,-2.766,-0.258,2
4,29,-1.987,-0.317,-2.888,-0.295,1
4,30,-1.896,-0.322,-2.838,-0.293,1
4,31,-1.697,-0.319,-1.935,-0.311,1
4,32,-1.989,-0.316,-3.189,-0.296,2
4,33,-2.005,-0.308,-3.419,-0.303,1
4,34,-2.204,-0.315,-2.333,-0.297,1
4,35,-1.940,-0.320,-4.169,-0.292,1
4,36,-1.685,-0.324,-2.949,-0.298,1
4,37,-1.933,-0.317,-5.257,-0.296,1
4,38,-1.969,-0.321,-3.613,-0.291,1
4,39,-2.133,-0.311,-4.044,-0.298,1
4,40,-2.097,-0.328,-3.081,-0.283,1
5,1,-2.135,-0.312,-3.916,-0.297,3
5,2,-2.111,-0.343,-3.562,-0.269,4
5,3,-2.172,-0.307,-3.041,-0.301,1
5,4,-1.857,-0.314,-3.882,-0.301,4
5,5,-2.095,-0.310,-3.661,-0.299,1
5,6,-2.015,-0.317,-2.922,-0.295,4
5,7,-2.115,-0.316,-2.559,-0.295,4
5,8,-1.950,-0.316,-3.491,-0.296,4
5,9,-2.092,-0.311,-3.081,-0.299,3
5,10,-2.103,-0.313,-2.869,-0.297,1
5,11,-1.851,-0.320,-3.389,-0.295,4
5,12,-2.053,-0.312,-3.042,-0.299,3
5,13,-2.323,-0.308,-3.229,-0.299,1
5,14,-2.171,-0.312,-4.396,-0.296,3
5,15,-2.029,-0.317,-3.981,-0.293,4
5,16,-1.883,-0.326,-2.958,-0.289,4
5,17,-1.977,-0.316,-2.744,-0.297,3
5,18,-1.902,-0.323,-2.028,-0.299,3
5,19,-2.119,-0.307,-4.040,-0.301,3
5,20,-1.878,-0.313,-3.115,-0.301,3
5,21,-2.124,-0.313,-3.445,-0.296,1
5,22,-1.998,-0.312,-3.773,-0.299,4
5,23,-2.080,-0.327,-3.364,-0.284,2
5,24,-2.072,-0.327,-4.563,-0.284,2
5,25,-2.081,-0.315,-4.573,-0.295,3
5,26,-1.997,-0.316,-3.573,-0.295,3
5,27,-1.884,-0.317,-2.721,-0.299,3
5,28,-2.047,-0.314,-3.413,-0.296,1
5,29,-1.990,-0.312,-2.901,-0.300,1
5,30,-1.948,-0.323,-2.700,-0.291,2
5,31,-2.147,-0.314,-3.370,-0.295,4
5,32,-2.156,-0.308,-3.699,-0.301,1
5,33,-2.233,-0.308,-3.076,-0.300,4
5,34,-2.075,-0.326,-3.206,-0.285,4
5,35,-1.818,-0.323,-2.806,-0.294,2
5,36,-1.966,-0.306,-2.702,-0.307,2
5,37,-2.290,-0.305,-3.594,-0.302,2
5,38,-1.817,-0.345,-2.528,-0.276,1
5,39,-1.948,-0.323,-3.379,-0.290,1
5,40,-2.070,-0.325,-3.263,-0.286,4
6,1,-2.162,-0.320,-2.775,-0.290,3
6,2,-2.082,-0.324,-3.974,-0.286,4
6,3,-2.191,-0.301,-3.725,-0.307,4
6,4,-2.296,-0.303,-2.758,-0.305,4
6,5,-2.136,-0.313,-3.079,-0.296,4
6,6,-2.160,-0.316,-2.520,-0.295,3
6,7,-2.287,-0.301,-3.642,-0.306,4
6,8,-2.368,-0.309,-3.008,-0.297,3
6,9,-2.085,-0.311,-2.541,-0.301,4
6,10,-2.061,-0.309,-3.346,-0.301,4
6,11,-2.051,-0.313,-2.662,-0.299,1
6,12,-2.068,-0.311,-4.162,-0.299,3
6,13,-2.112,-0.310,-3.621,-0.299,3
6,14,-2.120,-0.304,-4.617,-0.305,3
6,15,-2.259,-0.314,-3.969,-0.293,3
6,16,-2.300,-0.317,-2.514,-0.293,4
6,17,-2.303,-0.307,-3.661,-0.299,3
6,18,-2.076,-0.313,-3.245,-0.297,4
6,19,-2.398,-0.307,-3.205,-0.299,4
6,20,-2.232,-0.306,-2.487,-0.304,3
6,21,-2.094,-0.310,-3.038,-0.300,3
6,22,-2.196,-0.314,-2.559,-0.297,3
6,23,-2.363,-0.306,-2.957,-0.301,1
6,24,-2.139,-0.318,-2.813,-0.292,1
6,25,-2.093,-0.310,-3.097,-0.300,4
6,26,-2.010,-0.326,-1.925,-0.295,3
6,27,-2.113,-0.315,-2.428,-0.297,3
6,28,-2.066,-0.309,-3.199,-0.302,3
6,29,-2.075,-0.303,-3.012,-0.307,2
6,30,-2.299,-0.310,-1.914,-0.307,3
6,31,-2.114,-0.309,-2.674,-0.301,1
6,32,-2.171,-0.311,-2.023,-0.306,3
6,33,-2.351,-0.316,-3.373,-0.291,3
6,34,-1.862,-0.312,-3.659,-0.302,1
6,35,-2.430,-0.313,-2.335,-0.297,2
6,36,-2.193,-0.310,-3.496,-0.298,4
6,37,-2.137,-0.310,-2.545,-0.301,2
6,38,-2.229,-0.313,-2.920,-0.296,2
6,39,-2.135,-0.307,-3.461,-0.302,4
6,40,-2.214,-0.309,-2.330,-0.302,1
7,1,-1.992,-0.304,-3.856,-0.307,3
7,2,-2.331,-0.306,-2.950,-0.301,4
7,3,-2.178,-0.304,-2.619,-0.306,3
7,4,-2.293,-0.303,-2.416,-0.307,4
7,5,-2.264,-0.302,-2.491,-0.308,4
7,6,-2.329,-0.323,-2.134,-0.290,4
7,7,-2.145,-0.303,-3.253,-0.306,4
7,8,-2.188,-0.303,-2.560,-0.307,4
7,9,-2.187,-0.307,-3.037,-0.302,3
7,10,-2.388,-0.308,-2.881,-0.298,4
7,11,-2.445,-0.296,-3.417,-0.310,4
7,12,-2.437,-0.312,-2.484,-0.296,3
7,13,-2.007,-0.315,-4.124,-0.296,3
7,14,-2.275,-0.319,-2.879,-0.290,4
7,15,-2.330,-0.301,-3.935,-0.305,3
7,16,-2.228,-0.313,-2.192,-0.300,2
7,17,-2.216,-0.304,-3.059,-0.304,3
7,18,-2.237,-0.307,-2.471,-0.303,3
7,19,-2.120,-0.301,-4.014,-0.308,4
7,20,-2.240,-0.310,-2.422,-0.301,4
7,21,-2.376,-0.299,-2.849,-0.308,2
7,22,-2.261,-0.308,-4.183,-0.299,1
7,23,-2.253,-0.346,-4.294,-0.265,1
7,24,-2.279,-0.303,-3.408,-0.304,2
7,25,-2.150,-0.301,-3.836,-0.307,1
7,26,-2.023,-0.303,-3.593,-0.307,1
7,27,-2.134,-0.307,-2.719,-0.303,3
7,28,-2.307,-0.305,-3.425,-0.302,1
7,29,-2.187,-0.318,-2.464,-0.293,3
7,30,-2.372,-0.313,-3.370,-0.293,2
7,31,-2.321,-0.290,-3.402,-0.317,4
7,32,-2.328,-0.296,-2.982,-0.311,2
7,33,-2.223,-0.306,-2.491,-0.304,2
7,34,-2.385,-0.302,-2.527,-0.306,2
7,35,-2.127,-0.299,-3.680,-0.309,4
7,36,-2.462,-0.296,-3.379,-0.310,4
7,37,-2.282,-0.304,-2.686,-0.305,4
7,38,-2.279,-0.306,-3.081,-0.301,4
7,39,-2.334,-0.301,-2.324,-0.309,4
7,40,-2.290,-0.302,-3.723,-0.305,4
8,1,-1.975,-0.316,-3.691,-0.296,4
8,2,-1.759,-0.325,-2.300,-0.298,4
8,3,-1.982,-0.316,-3.850,-0.296,4
8,4,-2.150,-0.322,-3.977,-0.287,4
8,5,-1.982,-0.337,-2.114,-0.283,2
8,6,-2.086,-0.321,-2.792,-0.290,4
8,7,-2.021,-0.309,-3.250,-0.302,4
8,8,-2.154,-0.329,-3.288,-0.281,4
8,9,-1.792,-0.314,-2.418,-0.306,4
8,10,-2.119,-0.318,-3.270,-0.292,1
8,11,-1.956,-0.322,-3.010,-0.291,1
8,12,-2.009,-0.326,-2.838,-0.287,4
8,13,-1.962,-0.313,-3.263,-0.299,4
8,14,-2.027,-0.307,-2.776,-0.305,3
8,15,-2.137,-0.306,-3.302,-0.303,4
8,16,-1.713,-0.339,-1.694,-0.299,2
8,17,-2.063,-0.307,-3.016,-0.304,3
8,18,-1.930,-0.335,-3.132,-0.280,3
8,19,-2.162,-0.310,-3.559,-0.298,4
8,20,-1.998,-0.313,-2.543,-0.300,3
8,21,-2.246,-0.333,-2.790,-0.277,2
8,22,-2.261,-0.306,-2.892,-0.302,2
8,23,-2.037,-0.312,-4.114,-0.298,1
8,24,-1.934,-0.313,-2.890,-0.300,1
8,25,-1.868,-0.315,-1.853,-0.311,1
8,26,-2.250,-0.307,-4.534,-0.300,1
8,27,-2.038,-0.302,-3.336,-0.308,1
8,28,-1.920,-0.320,-2.996,-0.294,3
8,29,-2.017,-0.317,-2.668,-0.295,1
8,30,-1.982,-0.317,-3.401,-0.294,1
8,31,-2.102,-0.329,-3.023,-0.282,2
8,32,-2.077,-0.308,-2.921,-0.303,4
8,33,-2.101,-0.326,-2.476,-0.287,2
8,34,-2.028,-0.315,-3.315,-0.296,4
8,35,-1.782,-0.328,-3.513,-0.290,2
8,36,-2.084,-0.318,-3.592,-0.292,2
8,37,-1.919,-0.312,-2.624,-0.302,3
8,38,-1.898,-0.314,-4.860,-0.299,1
8,39,-1.984,-0.311,-3.946,-0.300,3
8,40,-1.995,-0.322,-2.220,-0.294,2
9,1,-2.065,-0.315,-2.756,-0.296,3
9,2,-1.967,-0.322,-2.838,-0.291,4
9,3,-2.071,-0.314,-2.911,-0.297,4
9,4,-1.866,-0.321,-3.872,-0.294,4
9,5,-1.992,-0.317,-4.171,-0.294,1
9,6,-2.086,-0.313,-2.985,-0.297,4
9,7,-1.989,-0.319,-4.944,-0.292,4
9,8,-2.110,-0.312,-3.086,-0.298,4
9,9,-1.941,-0.319,-3.773,-0.294,3
9,10,-1.948,-0.323,-2.836,-0.291,1
9,11,-2.076,-0.314,-3.145,-0.296,4
9,12,-2.007,-0.322,-3.911,-0.289,4
9,13,-1.946,-0.329,-4.199,-0.284,4
9,14,-2.140,-0.317,-4.599,-0.292,4
9,15,-1.917,-0.317,-3.790,-0.296,4
9,16,-1.911,-0.311,-3.379,-0.302,1
9,17,-2.134,-0.311,-3.450,-0.297,4
9,18,-1.943,-0.312,-3.667,-0.300,1
9,19,-1.906,-0.326,-3.709,-0.288,1
9,20,-1.954,-0.323,-2.770,-0.291,3
9,21,-1.950,-0.319,-3.567,-0.293,1
9,22,-1.966,-0.316,-3.747,-0.296,1
9,23,-1.835,-0.313,-2.644,-0.304,1
9,24,-1.941,-0.314,-2.790,-0.300,2
9,25,-1.997,-0.316,-3.790,-0.295,3
9,26,-1.984,-0.314,-3.917,-0.297,1
9,27,-1.901,-0.311,-3.980,-0.302,4
9,28,-1.953,-0.322,-2.938,-0.292,2
9,29,-2.001,-0.317,-3.931,-0.294,1
9,30,-2.000,-0.317,-3.216,-0.295,2
9,31,-1.785,-0.336,-3.301,-0.283,4
9,32,-1.994,-0.319,-3.283,-0.293,2
9,33,-2.006,-0.319,-3.707,-0.292,1
9,34,-2.076,-0.318,-3.167,-0.292,4
9,35,-2.053,-0.320,-2.882,-0.292,2
9,36,-2.011,-0.318,-4.052,-0.293,2
9,37,-1.915,-0.322,-2.594,-0.294,2
9,38,-1.954,-0.315,-3.341,-0.297,2
9,39,-1.875,-0.317,-3.674,-0.297,2
9,40,-2.054,-0.313,-3.628,-0.297,4
10,1,-2.067,-0.310,-2.717,-0.301,4
10,2,-1.957,-0.315,-1.636,-0.317,2
10,3,-2.079,-0.314,-2.320,-0.300,3
10,4,-1.864,-0.335,-1.562,-0.304,4
10,5,-2.022,-0.329,-2.224,-0.287,4
10,6,-2.217,-0.307,-2.590,-0.302,4
10,7,-2.103,-0.297,-2.795,-0.313,4
10,8,-2.073,-0.326,-2.536,-0.287,3
10,9,-2.299,-0.295,-3.220,-0.312,4
10,10,-2.072,-0.326,-3.117,-0.285,4
10,11,-2.248,-0.323,-3.281,-0.285,4
10,12,-2.151,-0.309,-2.015,-0.308,3
10,13,-2.167,-0.307,-3.509,-0.301,3
10,14,-2.020,-0.320,-2.470,-0.294,3
10,15,-1.974,-0.321,-2.180,-0.296,3
10,16,-2.231,-0.315,-3.629,-0.293,1
10,17,-1.983,-0.314,-3.135,-0.298,1
10,18,-2.197,-0.307,-4.555,-0.301,3
10,19,-2.048,-0.321,-2.601,-0.291,4
10,20,-2.030,-0.309,-2.246,-0.306,3
10,21,-2.227,-0.327,-2.586,-0.284,2
10,22,-2.007,-0.316,-1.762,-0.310,1
10,23,-2.191,-0.316,-2.822,-0.294,1
10,24,-2.053,-0.328,-1.673,-0.301,3
10,25,-2.034,-0.317,-2.981,-0.295,1
10,26,-2.007,-0.321,-3.757,-0.290,1
10,27,-2.025,-0.318,-3.101,-0.293,1
10,28,-2.102,-0.306,-4.379,-0.303,1
10,29,-2.044,-0.323,-2.565,-0.290,1
10,30,-2.043,-0.310,-2.856,-0.301,2
10,31,-2.165,-0.313,-3.307,-0.296,2
10,32,-2.227,-0.311,-3.121,-0.297,4
10,33,-1.989,-0.315,-3.179,-0.297,2
10,34,-2.138,-0.317,-2.983,-0.292,2
10,35,-2.221,-0.329,-1.842,-0.292,2
10,36,-1.945,-0.315,-2.580,-0.300,2
10,37,-2.105,-0.311,-2.249,-0.302,2
10,38,-2.062,-0.326,-1.844,-0.297,2
10,39,-1.968,-0.323,-3.287,-0.290,2
10,40,-2.075,-0.308,-3.039,-0.302,4
11,1,-2.076,-0.315,-2.082,-0.302,3
11,2,-2.155,-0.314,-3.138,-0.295,3
11,3,-1.965,-0.306,-3.356,-0.306,4
11,4,-2.014,-0.306,-3.204,-0.305,4
11,5,-1.965,-0.313,-2.514,-0.301,4
11,6,-2.149,-0.310,-3.771,-0.299,4
11,7,-2.234,-0.306,-4.198,-0.301,3
11,8,-2.167,-0.319,-3.551,-0.290,4
11,9,-2.063,-0.344,-3.215,-0.269,4
11,10,-2.085,-0.312,-2.992,-0.298,3
11,11,-2.160,-0.325,-2.770,-0.286,3
11,12,-2.239,-0.302,-4.188,-0.305,3
11,13,-2.006,-0.316,-3.905,-0.295,3
11,14,-2.208,-0.310,-3.529,-0.298,4
11,15,-2.054,-0.314,-3.122,-0.296,3
11,16,-2.030,-0.316,-3.961,-0.294,1
11,17,-2.014,-0.310,-3.798,-0.301,3
11,18,-2.059,-0.312,-3.339,-0.298,3
11,19,-2.150,-0.312,-3.769,-0.297,3
11,20,-2.188,-0.307,-2.542,-0.303,3
11,21,-1.959,-0.316,-3.526,-0.297,1
11,22,-1.972,-0.314,-3.766,-0.297,3
11,23,-2.088,-0.314,-2.649,-0.297,1
11,24,-2.211,-0.336,-2.662,-0.275,1
11,25,-2.145,-0.316,-4.164,-0.293,3
11,26,-1.899,-0.312,-3.846,-0.302,3
11,27,-2.115,-0.306,-3.506,-0.303,2
11,28,-2.127,-0.328,-3.333,-0.282,1
11,29,-2.135,-0.303,-3.422,-0.306,1
11,30,-2.143,-0.309,-3.613,-0.300,1
11,31,-2.191,-0.315,-2.438,-0.296,1
11,32,-2.157,-0.309,-4.061,-0.299,4
11,33,-2.176,-0.309,-2.409,-0.302,4
11,34,-1.937,-0.321,-2.833,-0.293,1
11,35,-2.045,-0.310,-2.967,-0.301,2
11,36,-2.046,-0.312,-2.957,-0.299,2
11,37,-2.207,-0.307,-3.422,-0.301,2
11,38,-2.038,-0.319,-2.164,-0.298,2
11,39,-2.177,-0.307,-3.195,-0.301,2
11,40,-2.150,-0.312,-3.960,-0.296,1
12,1,-1.809,-0.318,-3.223,-0.298,4
12,2,-1.965,-0.315,-3.230,-0.297,4
12,3,-1.916,-0.326,-2.850,-0.289,4
12,4,-1.962,-0.331,-4.035,-0.282,4
12,5,-2.115,-0.308,-3.960,-0.301,2
12,6,-1.997,-0.314,-3.078,-0.298,4
12,7,-2.021,-0.345,-4.018,-0.269,4
12,8,-2.018,-0.316,-2.746,-0.296,4
12,9,-1.925,-0.335,-2.202,-0.284,4
12,10,-1.942,-0.317,-3.014,-0.296,2
12,11,-1.961,-0.330,-2.971,-0.284,4
12,12,-1.968,-0.318,-3.521,-0.294,4
12,13,-2.105,-0.314,-3.533,-0.295,4
12,14,-1.953,-0.313,-3.211,-0.299,4
12,15,-1.879,-0.316,-3.340,-0.299,4
12,16,-1.900,-0.326,-2.549,-0.291,3
12,17,-2.044,-0.317,-2.367,-0.297,1
12,18,-1.903,-0.318,-2.390,-0.298,4
12,19,-1.930,-0.313,-3.073,-0.300,4
12,20,-2.036,-0.327,-3.571,-0.285,4
12,21,-1.928,-0.320,-2.585,-0.295,1
12,22,-1.891,-0.324,-2.938,-0.291,1
12,23,-2.002,-0.322,-3.385,-0.290,1
12,24,-1.724,-0.322,-3.300,-0.297,1
12,25,-1.923,-0.312,-4.423,-0.300,2
12,26,-1.928,-0.311,-5.170,-0.301,4
12,27,-1.905,-0.327,-1.888,-0.298,4
12,28,-1.846,-0.329,-3.038,-0.288,3
12,29,-1.979,-0.319,-2.451,-0.295,2
12,30,-2.098,-0.338,-2.853,-0.275,2
12,31,-1.982,-0.315,-3.131,-0.297,2
12,32,-1.935,-0.311,-3.183,-0.302,2
12,33,-1.883,-0.346,-1.900,-0.281,2
12,34,-1.986,-0.326,-3.095,-0.287,2
12,35,-2.151,-0.326,-2.612,-0.285,2
12,36,-2.038,-0.312,-2.355,-0.302,2
12,37,-1.967,-0.311,-2.395,-0.304,2
12,38,-2.005,-0.328,-2.836,-0.285,2
12,39,-1.959,-0.317,-3.189,-0.295,2
12,40,-2.089,-0.330,-4.068,-0.281,4
13,1,-2.018,-0.310,-3.205,-0.301,4
13,2,-1.943,-0.327,-3.377,-0.286,2
13,3,-1.951,-0.320,-3.493,-0.293,4
13,4,-2.038,-0.324,-3.343,-0.287,4
13,5,-2.018,-0.310,-3.761,-0.301,4
13,6,-2.050,-0.329,-4.224,-0.282,2
13,7,-1.988,-0.312,-3.511,-0.299,2
13,8,-2.082,-0.311,-2.688,-0.300,4
13,9,-2.041,-0.310,-3.996,-0.301,4
13,10,-1.999,-0.322,-3.513,-0.289,2
13,11,-1.989,-0.306,-3.349,-0.305,4
13,12,-2.002,-0.319,-3.649,-0.293,3
13,13,-2.021,-0.314,-3.303,-0.297,4
13,14,-1.994,-0.329,-2.388,-0.287,4
13,15,-2.098,-0.308,-3.621,-0.301,1
13,16,-1.975,-0.330,-3.350,-0.283,1
13,17,-2.055,-0.314,-4.061,-0.296,4
13,18,-1.928,-0.324,-2.321,-0.293,4
13,19,-2.020,-0.326,-3.415,-0.286,4
13,20,-2.056,-0.312,-4.237,-0.298,4
13,21,-2.035,-0.311,-2.857,-0.300,2
13,22,-1.873,-0.316,-3.245,-0.298,1
13,23,-2.053,-0.310,-3.471,-0.300,2
13,24,-2.105,-0.312,-4.236,-0.297,1
13,25,-2.017,-0.313,-2.940,-0.299,2
13,26,-2.061,-0.316,-2.415,-0.297,3
13,27,-2.064,-0.332,-2.594,-0.281,4
13,28,-2.085,-0.312,-5.587,-0.297,4
13,29,-2.003,-0.315,-3.750,-0.296,2
13,30,-2.139,-0.311,-3.509,-0.298,2
13,31,-1.970,-0.314,-2.994,-0.298,2
13,32,-2.078,-0.313,-3.625,-0.296,2
13,33,-2.090,-0.313,-3.344,-0.297,2
13,34,-2.056,-0.311,-2.765,-0.301,2
13,35,-2.074,-0.325,-3.243,-0.286,2
13,36,-1.819,-0.315,-4.206,-0.301,2
13,37,-1.979,-0.316,-3.372,-0.296,2
13,38,-1.812,-0.321,-3.790,-0.295,2
13,39,-1.976,-0.310,-3.131,-0.302,2
13,40,-1.962,-0.326,-3.355,-0.287,2
14,1,-2.111,-0.300,-3.029,-0.309,4
14,2,-1.983,-0.310,-4.224,-0.302,4
14,3,-2.164,-0.387,-2.336,-0.238,4
14,4,-1.996,-0.310,-3.931,-0.301,4
14,5,-1.930,-0.315,-5.071,-0.297,2
14,6,-1.927,-0.320,-2.218,-0.298,4
14,7,-2.006,-0.310,-3.739,-0.301,4
14,8,-2.177,-0.303,-3.350,-0.305,4
14,9,-2.068,-0.312,-3.184,-0.298,4
14,10,-1.805,-0.329,-1.853,-0.300,2
14,11,-1.894,-0.311,-2.297,-0.307,3
14,12,-1.881,-0.311,-3.097,-0.304,3
14,13,-2.253,-0.297,-3.859,-0.310,3
14,14,-2.024,-0.310,-3.911,-0.301,3
14,15,-1.951,-0.336,-2.374,-0.282,3
14,16,-1.928,-0.319,-3.421,-0.294,1
14,17,-2.083,-0.312,-2.947,-0.299,3
