user,video,delta,theta,alpha,beta,op
4,28,-2.034,-0.362,-2.765,-0.256,2
4,29,-1.978,-0.318,-2.681,-0.296,1
4,30,-1.892,-0.324,-2.779,-0.292,1
4,31,-1.641,-0.321,-1.802,-0.316,1
4,32,-1.974,-0.316,-3.443,-0.296,2
4,33,-1.980,-0.308,-3.516,-0.303,1
4,34,-2.197,-0.316,-2.239,-0.296,1
4,35,-1.962,-0.320,-4.899,-0.292,1
4,36,-1.714,-0.322,-2.855,-0.299,1
4,37,-1.958,-0.315,-5.640,-0.297,1
4,38,-1.973,-0.321,-3.479,-0.291,1
4,39,-2.128,-0.311,-3.911,-0.298,1
4,40,-2.081,-0.329,-3.068,-0.282,1
5,1,-2.029,-0.315,-3.720,-0.296,3
5,2,-1.924,-0.338,-3.705,-0.277,4
5,3,-1.958,-0.314,-3.476,-0.298,1
5,4,-2.028,-0.313,-4.071,-0.297,4
5,5,-2.081,-0.320,-3.444,-0.291,1
5,6,-1.964,-0.325,-2.610,-0.289,4
5,7,-1.971,-0.317,-2.511,-0.298,4
5,8,-1.775,-0.320,-3.805,-0.297,4
5,9,-1.976,-0.320,-2.922,-0.293,3
5,10,-1.947,-0.319,-3.511,-0.294,1
5,11,-1.878,-0.322,-3.137,-0.293,4
5,12,-1.926,-0.317,-2.859,-0.297,3
5,13,-2.179,-0.307,-3.117,-0.301,1
5,14,-2.049,-0.314,-3.344,-0.297,3
5,15,-2.003,-0.314,-3.892,-0.297,4
5,16,-1.954,-0.316,-3.858,-0.296,4
5,17,-1.888,-0.324,-3.682,-0.290,3
5,18,-1.804,-0.335,-2.304,-0.286,3
5,19,-2.087,-0.313,-3.603,-0.296,3
5,20,-1.824,-0.317,-3.440,-0.299,3
5,21,-1.940,-0.316,-3.643,-0.297,1
5,22,-2.026,-0.317,-2.954,-0.294,4
5,23,-1.958,-0.318,-4.191,-0.294,2
5,24,-1.880,-0.327,-4.058,-0.288,2
5,25,-1.913,-0.314,-4.328,-0.299,3
5,26,-1.823,-0.331,-3.242,-0.286,3
5,27,-1.934,-0.318,-2.693,-0.297,3
5,28,-1.870,-0.313,-2.856,-0.302,1
5,29,-1.992,-0.320,-2.904,-0.292,1
5,30,-1.991,-0.317,-3.022,-0.295,2
5,31,-2.103,-0.321,-4.829,-0.288,4
5,32,-1.745,-0.324,-2.784,-0.296,1
5,33,-1.963,-0.323,-3.814,-0.290,4
5,34,-1.886,-0.340,-2.900,-0.277,4
5,35,-1.981,-0.316,-3.287,-0.296,2
5,36,-1.932,-0.319,-3.084,-0.294,2
5,37,-2.020,-0.315,-3.279,-0.296,2
5,38,-1.783,-0.330,-2.318,-0.292,1
5,39,-1.983,-0.322,-3.907,-0.290,1
5,40,-1.909,-0.314,-2.827,-0.300,4
6,1,-2.426,-0.303,-3.702,-0.303,3
6,2,-2.200,-0.311,-3.309,-0.297,4
6,3,-2.284,-0.298,-2.851,-0.310,4
6,4,-2.351,-0.307,-2.845,-0.301,4
6,5,-1.992,-0.309,-2.350,-0.306,4
6,6,-2.160,-0.309,-2.739,-0.301,3
6,7,-2.118,-0.303,-2.546,-0.308,4
6,8,-2.407,-0.318,-2.595,-0.290,3
6,9,-2.342,-0.310,-2.376,-0.299,4
6,10,-2.015,-0.311,-3.673,-0.300,4
6,11,-2.196,-0.306,-2.603,-0.304,1
6,12,-2.171,-0.306,-3.498,-0.302,3
6,13,-2.185,-0.306,-2.888,-0.303,3
6,14,-2.084,-0.299,-2.887,-0.312,3
6,15,-2.168,-0.311,-2.997,-0.298,3
6,16,-2.250,-0.324,-2.358,-0.287,4
6,17,-2.436,-0.304,-3.423,-0.301,3
6,18,-2.317,-0.309,-2.596,-0.300,4
6,19,-2.217,-0.303,-2.661,-0.306,4
6,20,-2.212,-0.304,-2.689,-0.305,3
6,21,-2.205,-0.302,-2.571,-0.307,3
6,22,-2.309,-0.301,-3.408,-0.306,3
6,23,-2.186,-0.309,-2.547,-0.301,1
6,24,-2.368,-0.309,-2.777,-0.299,1
6,25,-2.347,-0.315,-2.862,-0.292,4
6,26,-2.137,-0.300,-3.945,-0.308,3
6,27,-2.098,-0.309,-2.597,-0.302,3
6,28,-2.153,-0.309,-3.427,-0.300,3
6,29,-2.070,-0.301,-2.851,-0.310,2
6,30,-2.157,-0.314,-3.161,-0.295,3
6,31,-2.449,-0.300,-2.893,-0.306,1
6,32,-2.286,-0.307,-1.875,-0.312,3
6,33,-2.206,-0.307,-2.905,-0.302,3
6,34,-2.110,-0.310,-2.614,-0.301,1
6,35,-2.314,-0.311,-2.861,-0.297,2
6,36,-2.294,-0.311,-2.529,-0.298,4
6,37,-2.247,-0.300,-3.272,-0.307,2
6,38,-2.294,-0.303,-4.365,-0.304,2
6,39,-2.264,-0.303,-2.489,-0.307,4
6,40,-2.388,-0.300,-2.656,-0.308,1
7,1,-2.252,-0.292,-2.988,-0.316,3
7,2,-2.584,-0.301,-2.764,-0.305,4
7,3,-2.098,-0.304,-2.743,-0.307,3
7,4,-2.128,-0.316,-1.713,-0.310,4
7,5,-2.306,-0.284,-2.537,-0.326,4
7,6,-2.422,-0.299,-2.987,-0.308,4
7,7,-2.202,-0.293,-2.939,-0.316,4
7,8,-2.066,-0.299,-3.046,-0.311,4
7,9,-2.357,-0.302,-2.249,-0.308,3
7,10,-2.254,-0.305,-4.974,-0.302,4
7,11,-2.464,-0.297,-2.284,-0.313,4
7,12,-2.295,-0.300,-2.905,-0.308,3
7,13,-2.236,-0.297,-2.527,-0.313,3
7,14,-2.328,-0.297,-2.192,-0.315,4
7,15,-2.339,-0.306,-3.245,-0.300,3
7,16,-2.012,-0.317,-4.240,-0.294,2
7,17,-2.221,-0.287,-3.206,-0.322,3
7,18,-2.313,-0.301,-2.470,-0.308,3
7,19,-2.361,-0.298,-2.333,-0.312,4
7,20,-2.236,-0.305,-2.352,-0.306,4
7,21,-2.127,-0.297,-2.518,-0.314,2
7,22,-2.300,-0.318,-2.121,-0.296,1
7,23,-2.261,-0.323,-2.572,-0.287,1
7,24,-2.177,-0.301,-2.230,-0.312,2
7,25,-2.166,-0.284,-3.061,-0.325,1
7,26,-2.104,-0.304,-2.467,-0.308,1
7,27,-2.107,-0.302,-3.718,-0.307,3
7,28,-2.066,-0.310,-2.360,-0.303,1
7,29,-2.382,-0.294,-3.206,-0.312,3
7,30,-2.168,-0.308,-2.817,-0.301,2
7,31,-2.260,-0.306,-2.560,-0.303,4
7,32,-2.146,-0.304,-2.895,-0.305,2
7,33,-2.301,-0.288,-3.321,-0.319,2
7,34,-2.355,-0.284,-4.373,-0.322,2
7,35,-2.280,-0.300,-3.292,-0.307,4
7,36,-2.318,-0.292,-2.732,-0.316,4
7,37,-2.154,-0.296,-2.847,-0.313,4
7,38,-2.228,-0.303,-2.718,-0.306,4
7,39,-2.422,-0.293,-2.955,-0.314,4
7,40,-2.202,-0.306,-2.645,-0.304,4
8,1,-2.157,-0.304,-3.596,-0.304,4
8,2,-2.122,-0.319,-2.545,-0.293,4
8,3,-1.968,-0.327,-2.474,-0.289,4
8,4,-2.101,-0.330,-3.668,-0.281,4
8,5,-1.835,-0.316,-4.174,-0.299,2
8,6,-2.002,-0.322,-3.155,-0.290,4
8,7,-2.049,-0.304,-2.561,-0.308,4
8,8,-2.183,-0.315,-3.486,-0.294,4
8,9,-2.010,-0.300,-2.703,-0.312,4
8,10,-1.827,-0.323,-2.728,-0.294,1
8,11,-2.069,-0.330,-3.409,-0.282,1
8,12,-1.841,-0.321,-2.515,-0.297,4
8,13,-2.233,-0.306,-4.220,-0.302,4
8,14,-1.993,-0.323,-2.751,-0.290,3
8,15,-1.927,-0.322,-2.824,-0.292,4
8,16,-1.976,-0.316,-2.906,-0.297,2
8,17,-1.850,-0.311,-2.564,-0.306,3
8,18,-1.982,-0.314,-3.583,-0.298,3
8,19,-1.937,-0.314,-3.821,-0.298,4
8,20,-2.002,-0.319,-2.331,-0.296,3
8,21,-2.024,-0.314,-2.396,-0.300,2
8,22,-2.078,-0.315,-3.167,-0.296,2
8,23,-1.915,-0.315,-3.427,-0.298,1
8,24,-1.909,-0.319,-2.510,-0.297,1
8,25,-2.089,-0.310,-2.573,-0.301,1
8,26,-2.000,-0.316,-4.190,-0.295,1
8,27,-2.104,-0.303,-3.237,-0.307,1
8,28,-1.963,-0.315,-2.979,-0.298,3
8,29,-2.188,-0.318,-2.781,-0.291,1
8,30,-2.069,-0.310,-4.248,-0.299,1
8,31,-1.937,-0.323,-2.629,-0.292,2
8,32,-2.052,-0.310,-2.829,-0.302,4
8,33,-1.992,-0.311,-3.047,-0.301,2
8,34,-2.035,-0.305,-3.130,-0.306,4
8,35,-2.426,-0.303,-4.029,-0.302,2
8,36,-2.026,-0.317,-2.760,-0.295,2
8,37,-1.961,-0.330,-3.499,-0.283,3
8,38,-2.105,-0.311,-4.625,-0.298,1
8,39,-2.130,-0.305,-3.618,-0.303,3
8,40,-1.896,-0.324,-2.704,-0.292,2
9,1,-2.115,-0.315,-2.910,-0.295,3
9,2,-2.016,-0.321,-2.819,-0.291,4
9,3,-2.063,-0.313,-3.148,-0.297,4
9,4,-1.866,-0.320,-4.049,-0.295,4
9,5,-2.061,-0.316,-3.943,-0.294,1
9,6,-2.140,-0.310,-3.174,-0.299,4
9,7,-1.994,-0.316,-4.289,-0.295,4
9,8,-2.106,-0.311,-2.663,-0.300,4
9,9,-1.964,-0.318,-3.776,-0.294,3
9,10,-1.960,-0.322,-3.100,-0.291,1
9,11,-2.042,-0.314,-3.306,-0.297,4
9,12,-2.029,-0.321,-3.987,-0.289,4
9,13,-1.971,-0.329,-4.048,-0.284,4
9,14,-2.173,-0.316,-4.428,-0.292,4
9,15,-1.927,-0.319,-4.088,-0.294,4
9,16,-1.936,-0.312,-3.339,-0.300,1
9,17,-2.152,-0.312,-3.339,-0.297,4
9,18,-1.982,-0.311,-3.687,-0.300,1
9,19,-1.916,-0.323,-3.763,-0.290,1
9,20,-1.977,-0.322,-2.613,-0.292,3
9,21,-1.976,-0.318,-3.285,-0.294,1
9,22,-1.986,-0.316,-3.808,-0.296,1
9,23,-1.858,-0.312,-2.696,-0.304,1
9,24,-1.918,-0.315,-2.880,-0.299,2
9,25,-2.037,-0.315,-3.677,-0.296,3
9,26,-1.999,-0.313,-4.029,-0.298,1
9,27,-1.923,-0.310,-4.579,-0.303,4
9,28,-1.980,-0.319,-3.136,-0.293,2
9,29,-2.048,-0.315,-3.769,-0.295,1
9,30,-2.060,-0.315,-3.274,-0.295,2
9,31,-1.785,-0.334,-3.242,-0.284,4
9,32,-2.020,-0.317,-3.214,-0.294,2
9,33,-2.049,-0.317,-3.650,-0.293,1
9,34,-2.098,-0.318,-3.438,-0.292,4
9,35,-2.108,-0.317,-2.981,-0.293,2
9,36,-1.995,-0.317,-3.871,-0.295,2
9,37,-1.956,-0.322,-2.597,-0.293,2
9,38,-1.963,-0.314,-3.741,-0.298,2
9,39,-1.903,-0.315,-3.240,-0.298,2
9,40,-2.091,-0.311,-3.382,-0.299,4
10,1,-2.234,-0.315,-2.172,-0.299,4
10,2,-2.121,-0.307,-1.984,-0.311,2
10,3,-1.978,-0.309,-3.105,-0.303,3
10,4,-2.056,-0.307,-1.914,-0.313,4
10,5,-1.922,-0.325,-2.844,-0.290,4
10,6,-1.972,-0.307,-2.245,-0.309,4
10,7,-2.284,-0.304,-2.248,-0.307,4
10,8,-2.116,-0.312,-2.283,-0.301,3
10,9,-2.343,-0.304,-3.857,-0.303,4
10,10,-2.335,-0.310,-3.091,-0.297,4
10,11,-2.274,-0.316,-3.243,-0.292,4
10,12,-2.364,-0.304,-2.469,-0.305,3
10,13,-2.299,-0.308,-3.296,-0.299,3
10,14,-2.329,-0.312,-3.063,-0.295,3
10,15,-2.125,-0.300,-2.775,-0.310,3
10,16,-2.290,-0.323,-2.721,-0.286,1
10,17,-2.140,-0.308,-3.553,-0.301,1
10,18,-2.316,-0.304,-3.331,-0.303,3
10,19,-2.115,-0.316,-3.326,-0.293,4
10,20,-2.177,-0.304,-2.772,-0.305,3
10,21,-2.247,-0.319,-2.250,-0.293,2
10,22,-2.190,-0.314,-2.218,-0.300,1
10,23,-2.071,-0.313,-3.011,-0.297,1
10,24,-2.247,-0.309,-2.294,-0.303,3
10,25,-2.166,-0.309,-3.337,-0.299,1
10,26,-2.095,-0.331,-1.935,-0.289,1
10,27,-2.022,-0.312,-2.695,-0.300,1
10,28,-2.303,-0.305,-3.468,-0.301,1
10,29,-2.164,-0.329,-2.020,-0.288,1
10,30,-2.196,-0.313,-2.641,-0.297,2
10,31,-2.237,-0.309,-2.988,-0.299,2
10,32,-2.221,-0.307,-3.173,-0.301,4
10,33,-2.124,-0.317,-2.905,-0.293,2
10,34,-2.183,-0.310,-3.049,-0.298,2
10,35,-2.574,-0.312,-2.580,-0.295,2
10,36,-2.073,-0.309,-2.790,-0.302,2
10,37,-2.225,-0.305,-3.606,-0.303,2
10,38,-2.302,-0.311,-2.249,-0.301,2
10,39,-2.220,-0.307,-3.104,-0.301,2
10,40,-2.205,-0.316,-3.150,-0.293,4
11,1,-2.075,-0.316,-2.077,-0.300,3
11,2,-2.147,-0.314,-3.132,-0.295,3
11,3,-1.975,-0.306,-3.246,-0.305,4
11,4,-2.000,-0.307,-2.924,-0.305,4
11,5,-1.964,-0.314,-2.423,-0.301,4
11,6,-2.149,-0.311,-3.724,-0.298,4
11,7,-2.189,-0.308,-3.523,-0.300,3
11,8,-2.094,-0.318,-3.275,-0.292,4
11,9,-2.036,-0.349,-3.096,-0.266,4
11,10,-2.068,-0.314,-2.957,-0.296,3
11,11,-2.126,-0.326,-2.573,-0.286,3
11,12,-2.266,-0.303,-4.322,-0.304,3
11,13,-2.003,-0.316,-4.096,-0.295,3
11,14,-2.195,-0.310,-3.377,-0.298,4
11,15,-2.038,-0.315,-2.963,-0.297,3
11,16,-1.990,-0.317,-3.974,-0.294,1
11,17,-1.989,-0.311,-3.685,-0.300,3
11,18,-2.034,-0.313,-3.246,-0.298,3
11,19,-2.095,-0.312,-3.703,-0.298,3
11,20,-2.102,-0.313,-2.292,-0.300,3
11,21,-1.916,-0.317,-3.829,-0.296,1
11,22,-1.941,-0.314,-3.760,-0.299,3
11,23,-2.085,-0.314,-2.843,-0.296,1
11,24,-2.118,-0.326,-2.885,-0.285,1
11,25,-2.111,-0.318,-4.307,-0.291,3
11,26,-1.893,-0.314,-3.427,-0.300,3
11,27,-2.140,-0.306,-3.140,-0.303,2
11,28,-2.103,-0.329,-2.964,-0.282,1
11,29,-2.117,-0.306,-3.432,-0.303,1
11,30,-2.092,-0.314,-3.776,-0.296,1
11,31,-2.164,-0.319,-2.310,-0.294,1
11,32,-2.109,-0.311,-3.873,-0.298,4
11,33,-2.156,-0.311,-2.303,-0.301,4
11,34,-1.921,-0.328,-2.671,-0.288,1
11,35,-2.024,-0.313,-2.853,-0.299,2
11,36,-2.028,-0.314,-2.480,-0.300,2
11,37,-2.207,-0.308,-2.801,-0.301,2
11,38,-2.047,-0.319,-2.228,-0.297,2
11,39,-2.115,-0.309,-3.602,-0.300,2
11,40,-2.145,-0.316,-3.959,-0.293,1
12,1,-1.982,-0.307,-4.037,-0.305,4
12,2,-2.199,-0.305,-3.080,-0.303,4
12,3,-1.998,-0.320,-2.679,-0.293,4
12,4,-2.030,-0.324,-2.803,-0.288,4
12,5,-2.048,-0.307,-2.882,-0.304,2
12,6,-2.189,-0.304,-2.827,-0.305,4
12,7,-2.099,-0.329,-3.307,-0.282,4
12,8,-2.101,-0.306,-2.793,-0.304,4
12,9,-2.102,-0.319,-2.445,-0.293,4
12,10,-1.985,-0.311,-3.082,-0.301,2
12,11,-2.001,-0.326,-2.780,-0.287,4
12,12,-2.008,-0.317,-3.046,-0.295,4
12,13,-2.148,-0.310,-4.314,-0.298,4
12,14,-2.090,-0.305,-4.578,-0.304,4
12,15,-1.991,-0.310,-2.758,-0.303,4
12,16,-2.080,-0.313,-2.312,-0.301,3
12,17,-2.074,-0.312,-2.611,-0.299,1
12,18,-2.017,-0.309,-2.461,-0.305,4
12,19,-2.038,-0.304,-2.791,-0.307,4
12,20,-2.142,-0.320,-3.206,-0.290,4
12,21,-2.011,-0.311,-2.349,-0.303,1
12,22,-1.959,-0.319,-2.972,-0.294,1
12,23,-2.067,-0.317,-3.536,-0.293,1
12,24,-1.963,-0.309,-3.702,-0.303,1
12,25,-1.974,-0.307,-4.369,-0.304,2
12,26,-2.001,-0.307,-4.196,-0.304,4
12,27,-1.967,-0.319,-1.855,-0.305,4
12,28,-1.955,-0.327,-2.716,-0.288,3
12,29,-2.070,-0.300,-2.600,-0.312,2
12,30,-2.238,-0.331,-2.288,-0.282,2
12,31,-2.092,-0.305,-3.922,-0.305,2
12,32,-1.970,-0.310,-3.672,-0.302,2
12,33,-1.919,-0.338,-1.945,-0.286,2
12,34,-2.011,-0.324,-3.448,-0.288,2
12,35,-2.158,-0.317,-3.247,-0.292,2
12,36,-2.096,-0.305,-2.422,-0.307,2
12,37,-2.069,-0.310,-2.582,-0.302,2
12,38,-2.050,-0.317,-3.054,-0.294,2
12,39,-2.060,-0.306,-3.827,-0.303,2
12,40,-2.145,-0.326,-3.894,-0.283,4
13,1,-2.119,-0.305,-2.707,-0.305,4
13,2,-2.031,-0.334,-3.788,-0.278,2
13,3,-2.148,-0.313,-3.392,-0.296,4
13,4,-2.150,-0.312,-2.829,-0.298,4
13,5,-2.132,-0.315,-3.054,-0.294,4
13,6,-2.031,-0.319,-3.832,-0.292,2
13,7,-1.920,-0.310,-3.996,-0.302,2
13,8,-2.121,-0.310,-2.830,-0.300,4
13,9,-2.184,-0.301,-2.804,-0.308,4
13,10,-2.001,-0.321,-3.859,-0.290,2
13,11,-2.155,-0.315,-3.383,-0.294,4
13,12,-2.112,-0.312,-2.790,-0.298,3
13,13,-2.176,-0.314,-2.903,-0.295,4
13,14,-2.059,-0.318,-2.976,-0.293,4
13,15,-1.920,-0.309,-3.748,-0.304,1
13,16,-2.099,-0.334,-3.167,-0.278,1
13,17,-1.987,-0.303,-3.768,-0.308,4
13,18,-2.061,-0.308,-2.523,-0.304,4
13,19,-2.121,-0.327,-3.264,-0.283,4
13,20,-2.059,-0.315,-4.331,-0.295,4
13,21,-2.058,-0.313,-3.338,-0.297,2
13,22,-2.051,-0.310,-3.638,-0.300,1
13,23,-2.027,-0.313,-2.726,-0.299,2
13,24,-2.262,-0.314,-2.938,-0.294,1
13,25,-2.187,-0.315,-2.283,-0.298,2
13,26,-2.023,-0.311,-3.550,-0.300,3
13,27,-2.118,-0.319,-2.764,-0.292,4
13,28,-2.099,-0.313,-3.190,-0.297,4
13,29,-2.053,-0.322,-3.859,-0.289,2
13,30,-1.959,-0.319,-4.209,-0.293,2
13,31,-2.120,-0.306,-3.276,-0.303,2
13,32,-2.077,-0.312,-3.090,-0.298,2
13,33,-2.039,-0.315,-3.385,-0.296,2
13,34,-2.054,-0.319,-2.660,-0.293,2
13,35,-1.983,-0.333,-3.434,-0.280,2
13,36,-1.937,-0.312,-3.708,-0.300,2
13,37,-1.930,-0.314,-4.294,-0.298,2
13,38,-2.015,-0.318,-2.967,-0.293,2
13,39,-1.923,-0.315,-2.788,-0.299,2
13,40,-2.155,-0.319,-3.206,-0.290,2
14,1,-2.071,-0.303,-3.072,-0.307,4
14,2,-1.909,-0.310,-4.225,-0.303,4
14,3,-2.047,-0.369,-2.302,-0.253,4
14,4,-2.034,-0.311,-3.575,-0.300,4
14,5,-1.956,-0.317,-4.037,-0.295,2
14,6,-1.980,-0.311,-2.492,-0.303,4
14,7,-2.032,-0.307,-4.525,-0.303,4
14,8,-2.124,-0.306,-3.634,-0.303,4
14,9,-2.085,-0.312,-3.726,-0.297,4
14,10,-1.857,-0.326,-1.974,-0.298,2
14,11,-1.913,-0.315,-2.351,-0.302,3
14,12,-1.870,-0.309,-3.059,-0.306,3
14,13,-2.176,-0.298,-3.342,-0.310,3
14,14,-2.101,-0.309,-3.729,-0.300,3
14,15,-1.959,-0.338,-2.422,-0.279,3
14,16,-1.950,-0.316,-3.387,-0.297,1
14,17,-2.024,-0.309,-3.013,-0.302,3
