user,video,delta,theta,alpha,beta,op
2,18,-1.835,-0.323,-2.907,-0.294,4
2,19,-2.174,-0.302,-4.347,-0.306,4
2,20,-2.187,-0.304,-3.979,-0.304,4
2,21,-2.059,-0.356,-2.742,-0.260,1
2,22,-2.093,-0.315,-2.800,-0.296,1
2,23,-2.030,-0.315,-3.143,-0.296,1
2,24,-2.145,-0.311,-2.669,-0.299,4
2,25,-1.854,-0.312,-3.609,-0.303,4
2,26,-2.046,-0.321,-2.503,-0.292,4
2,27,-1.982,-0.306,-3.757,-0.305,2
2,28,-2.240,-0.312,-3.229,-0.296,1
2,29,-1.996,-0.308,-2.468,-0.306,2
2,30,-2.084,-0.319,-3.417,-0.291,2
2,31,-1.869,-0.319,-2.536,-0.297,2
2,32,-2.117,-0.313,-3.261,-0.296,2
2,33,-2.074,-0.314,-4.482,-0.296,2
2,34,-2.296,-0.306,-2.929,-0.302,1
2,35,-1.926,-0.321,-2.652,-0.293,1
2,36,-2.021,-0.313,-3.408,-0.298,3
2,37,-1.937,-0.310,-3.220,-0.303,2
2,38,-2.215,-0.311,-4.467,-0.296,2
2,39,-2.264,-0.305,-3.123,-0.302,1
2,40,-2.256,-0.313,-2.325,-0.298,4
3,1,-1.897,-0.317,-2.218,-0.301,3
3,2,-1.836,-0.314,-3.873,-0.301,3
3,3,-1.867,-0.307,-4.045,-0.307,3
3,4,-1.711,-0.314,-2.279,-0.310,1
3,5,-1.834,-0.316,-2.998,-0.299,3
3,6,-2.043,-0.310,-3.727,-0.300,3
3,7,-1.989,-0.320,-4.410,-0.292,3
3,8,-2.103,-0.315,-2.903,-0.296,3
3,9,-2.314,-0.314,-3.933,-0.293,3
3,10,-1.948,-0.326,-3.418,-0.287,2
3,11,-2.088,-0.312,-4.946,-0.298,3
3,12,-2.103,-0.325,-2.251,-0.290,3
3,13,-1.698,-0.315,-3.373,-0.305,3
3,14,-1.749,-0.319,-2.841,-0.301,3
3,15,-1.945,-0.315,-3.509,-0.297,3
3,16,-1.838,-0.319,-2.615,-0.298,3
3,17,-1.834,-0.321,-3.404,-0.294,1
3,18,-1.984,-0.314,-3.284,-0.298,3
3,19,-2.005,-0.311,-3.602,-0.300,3
3,20,-1.824,-0.312,-2.272,-0.308,3
3,21,-2.041,-0.313,-3.881,-0.297,2
3,22,-1.998,-0.313,-3.738,-0.298,1
3,23,-1.875,-0.328,-3.363,-0.287,1
3,24,-1.823,-0.319,-3.090,-0.297,1
3,25,-1.929,-0.319,-3.003,-0.294,1
3,26,-1.903,-0.314,-3.245,-0.300,1
3,27,-1.918,-0.312,-3.454,-0.301,3
3,28,-1.897,-0.306,-2.344,-0.311,3
3,29,-1.871,-0.311,-3.507,-0.303,1
3,30,-1.855,-0.305,-3.894,-0.309,1
3,31,-2.034,-0.388,-2.959,-0.236,1
3,32,-1.933,-0.338,-2.257,-0.281,3
3,33,-2.375,-0.427,-2.566,-0.208,1
3,34,-1.821,-0.317,-3.002,-0.300,2
3,35,-2.113,-0.317,-2.423,-0.295,2
3,36,-2.143,-0.326,-2.408,-0.287,4
3,37,-2.009,-0.326,-2.106,-0.292,2
3,38,-2.033,-0.414,-3.027,-0.219,2
3,39,-1.632,-0.399,-1.090,-0.304,2
3,40,-1.700,-0.334,-2.403,-0.291,3
4,1,-2.190,-0.311,-5.092,-0.297,4
4,2,-2.156,-0.310,-4.803,-0.298,1
4,3,-2.156,-0.319,-2.325,-0.293,4
4,4,-1.945,-0.314,-4.116,-0.298,3
4,5,-2.231,-0.322,-3.183,-0.286,2
4,6,-2.300,-0.305,-3.900,-0.302,3
4,7,-2.177,-0.306,-3.602,-0.302,1
4,8,-2.016,-0.313,-3.641,-0.298,4
4,9,-2.143,-0.312,-3.585,-0.296,3
4,10,-2.028,-0.315,-2.644,-0.297,1
4,11,-1.835,-0.326,-2.937,-0.291,4
4,12,-1.997,-0.317,-2.929,-0.295,4
4,13,-2.050,-0.350,-4.132,-0.264,1
4,14,-2.045,-0.323,-3.297,-0.288,4
4,15,-2.147,-0.304,-2.915,-0.306,4
4,16,-2.048,-0.315,-4.778,-0.295,1
4,17,-1.910,-0.313,-3.247,-0.300,4
4,18,-1.833,-0.312,-3.830,-0.303,1
4,19,-2.052,-0.314,-2.220,-0.301,4
4,20,-2.075,-0.312,-2.995,-0.298,4
4,21,-1.768,-0.323,-3.946,-0.294,1
4,22,-1.830,-0.321,-3.434,-0.295,1
4,23,-1.958,-0.318,-3.357,-0.294,1
4,24,-1.814,-0.312,-3.904,-0.303,2
4,25,-1.959,-0.326,-3.258,-0.287,4
4,26,-2.098,-0.319,-4.745,-0.290,3
4,27,-1.855,-0.318,-2.339,-0.300,4
4,28,-2.000,-0.364,-2.698,-0.256,2
4,29,-1.997,-0.316,-2.744,-0.297,1
4,30,-1.890,-0.324,-2.741,-0.291,1
4,31,-1.626,-0.320,-1.756,-0.318,1
4,32,-1.967,-0.316,-3.684,-0.296,2
4,33,-1.969,-0.308,-3.645,-0.304,1
4,34,-2.187,-0.317,-2.172,-0.296,1
4,35,-1.973,-0.320,-4.629,-0.292,1
4,36,-1.737,-0.320,-2.839,-0.300,1
4,37,-1.980,-0.313,-5.877,-0.298,1
4,38,-1.977,-0.321,-3.306,-0.291,1
4,39,-2.130,-0.311,-3.891,-0.298,1
4,40,-2.062,-0.330,-3.122,-0.282,1
5,1,-2.046,-0.311,-3.305,-0.299,3
5,2,-1.968,-0.310,-3.536,-0.301,4
5,3,-2.132,-0.313,-3.629,-0.296,1
5,4,-1.841,-0.321,-3.692,-0.294,4
5,5,-1.970,-0.318,-3.828,-0.294,1
5,6,-2.000,-0.308,-2.887,-0.304,4
5,7,-2.203,-0.305,-3.192,-0.303,4
5,8,-1.826,-0.317,-4.459,-0.298,4
5,9,-2.060,-0.320,-3.876,-0.290,3
5,10,-1.752,-0.313,-3.142,-0.305,1
5,11,-1.914,-0.314,-3.149,-0.299,4
5,12,-2.030,-0.307,-3.521,-0.304,3
5,13,-1.858,-0.316,-3.459,-0.299,1
5,14,-1.972,-0.320,-3.375,-0.292,3
5,15,-2.039,-0.317,-4.159,-0.293,4
5,16,-2.043,-0.329,-3.063,-0.283,4
5,17,-1.920,-0.319,-2.648,-0.296,3
5,18,-1.943,-0.330,-2.233,-0.289,3
5,19,-2.154,-0.312,-3.810,-0.296,3
5,20,-1.886,-0.319,-2.850,-0.296,3
5,21,-1.903,-0.320,-3.128,-0.294,1
5,22,-1.989,-0.316,-3.236,-0.296,4
5,23,-2.039,-0.324,-3.094,-0.287,2
5,24,-1.881,-0.323,-3.484,-0.291,2
5,25,-1.925,-0.313,-3.870,-0.300,3
5,26,-1.867,-0.327,-2.712,-0.289,3
5,27,-2.128,-0.314,-3.280,-0.295,3
5,28,-1.777,-0.304,-2.936,-0.314,1
5,29,-1.994,-0.319,-3.809,-0.293,1
5,30,-1.962,-0.325,-4.673,-0.287,2
5,31,-2.338,-0.319,-3.549,-0.288,4
5,32,-1.698,-0.317,-2.583,-0.305,1
5,33,-1.852,-0.329,-3.486,-0.287,4
5,34,-1.954,-0.329,-3.025,-0.285,4
5,35,-1.882,-0.317,-2.611,-0.299,2
5,36,-1.875,-0.317,-3.018,-0.298,2
5,37,-2.178,-0.313,-3.175,-0.296,2
5,38,-1.818,-0.334,-2.966,-0.283,1
5,39,-2.077,-0.315,-3.050,-0.296,1
5,40,-1.966,-0.314,-2.860,-0.298,4
6,1,-2.409,-0.302,-2.385,-0.307,3
6,2,-2.142,-0.309,-4.114,-0.299,4
6,3,-2.437,-0.297,-3.769,-0.309,4
6,4,-2.354,-0.305,-2.353,-0.305,4
6,5,-2.019,-0.306,-2.302,-0.309,4
6,6,-2.182,-0.307,-2.781,-0.302,3
6,7,-2.109,-0.311,-2.138,-0.304,4
6,8,-2.361,-0.311,-3.840,-0.295,3
6,9,-2.319,-0.313,-2.302,-0.298,4
6,10,-2.010,-0.307,-2.835,-0.305,4
6,11,-2.266,-0.311,-3.443,-0.296,1
6,12,-2.119,-0.309,-2.926,-0.301,3
6,13,-2.306,-0.305,-3.713,-0.302,3
6,14,-2.131,-0.294,-2.440,-0.318,3
6,15,-2.200,-0.309,-2.962,-0.299,3
6,16,-2.189,-0.322,-2.124,-0.293,4
6,17,-2.559,-0.304,-3.587,-0.301,3
6,18,-2.249,-0.307,-2.613,-0.302,4
6,19,-2.221,-0.305,-3.228,-0.302,4
6,20,-2.257,-0.300,-2.985,-0.308,3
6,21,-2.185,-0.313,-2.253,-0.300,3
6,22,-2.282,-0.300,-2.945,-0.308,3
6,23,-2.181,-0.304,-2.711,-0.306,1
6,24,-2.398,-0.303,-2.632,-0.304,1
6,25,-2.472,-0.305,-3.462,-0.301,4
6,26,-2.197,-0.292,-2.812,-0.317,3
6,27,-1.985,-0.313,-2.098,-0.305,3
6,28,-2.136,-0.312,-2.192,-0.302,3
6,29,-2.125,-0.299,-3.641,-0.310,2
6,30,-2.205,-0.307,-2.856,-0.302,3
6,31,-2.505,-0.300,-2.354,-0.309,1
6,32,-2.391,-0.301,-2.095,-0.311,3
6,33,-2.329,-0.334,-1.571,-0.297,3
6,34,-2.166,-0.306,-2.211,-0.307,1
6,35,-2.328,-0.308,-2.331,-0.302,2
6,36,-2.271,-0.306,-2.745,-0.302,4
6,37,-2.288,-0.302,-2.766,-0.306,2
6,38,-2.239,-0.302,-3.018,-0.306,2
6,39,-2.335,-0.295,-2.723,-0.313,4
6,40,-2.360,-0.303,-2.541,-0.306,1
7,1,-1.985,-0.307,-3.337,-0.305,3
7,2,-2.083,-0.322,-3.462,-0.289,4
7,3,-1.965,-0.309,-2.159,-0.309,3
7,4,-1.786,-0.318,-1.718,-0.316,4
7,5,-2.150,-0.303,-2.334,-0.309,4
7,6,-2.161,-0.311,-2.160,-0.303,4
7,7,-2.216,-0.305,-3.186,-0.303,4
7,8,-1.957,-0.310,-4.048,-0.302,4
7,9,-2.115,-0.309,-3.242,-0.301,3
7,10,-2.048,-0.325,-3.915,-0.285,4
7,11,-2.186,-0.323,-2.176,-0.291,4
7,12,-2.097,-0.311,-2.950,-0.299,3
7,13,-1.787,-0.325,-2.517,-0.295,3
7,14,-2.121,-0.317,-4.351,-0.292,4
7,15,-2.043,-0.317,-2.183,-0.299,3
7,16,-1.931,-0.317,-3.747,-0.296,2
7,17,-2.019,-0.309,-3.534,-0.302,3
7,18,-1.963,-0.313,-3.940,-0.299,3
7,19,-2.220,-0.303,-3.668,-0.304,4
7,20,-1.893,-0.318,-2.663,-0.298,4
7,21,-1.929,-0.306,-3.348,-0.307,2
7,22,-1.977,-0.310,-2.181,-0.308,1
7,23,-1.926,-0.315,-3.148,-0.298,1
7,24,-1.920,-0.306,-2.806,-0.308,2
7,25,-1.999,-0.304,-2.565,-0.309,1
7,26,-1.869,-0.316,-2.577,-0.301,1
7,27,-2.080,-0.311,-2.774,-0.300,3
7,28,-1.973,-0.312,-2.713,-0.301,1
7,29,-2.023,-0.313,-3.988,-0.297,3
7,30,-1.922,-0.310,-3.295,-0.303,2
7,31,-2.054,-0.307,-2.727,-0.304,4
7,32,-2.098,-0.314,-3.165,-0.295,2
7,33,-2.080,-0.311,-2.539,-0.301,2
7,34,-2.110,-0.295,-3.112,-0.315,2
7,35,-1.934,-0.316,-3.624,-0.297,4
7,36,-1.884,-0.302,-3.122,-0.312,4
7,37,-1.886,-0.309,-3.818,-0.304,4
7,38,-1.956,-0.319,-2.774,-0.295,4
7,39,-2.097,-0.311,-3.673,-0.298,4
7,40,-2.030,-0.315,-2.991,-0.296,4
8,1,-1.974,-0.309,-3.265,-0.303,4
8,2,-1.888,-0.321,-3.386,-0.293,4
8,3,-1.981,-0.317,-2.995,-0.295,4
8,4,-2.059,-0.327,-3.650,-0.284,4
8,5,-1.893,-0.320,-2.836,-0.295,2
8,6,-1.942,-0.325,-3.440,-0.288,4
8,7,-2.012,-0.307,-2.780,-0.305,4
8,8,-2.209,-0.320,-3.115,-0.289,4
8,9,-2.036,-0.309,-2.929,-0.302,4
8,10,-1.881,-0.329,-3.152,-0.286,1
8,11,-2.049,-0.317,-2.699,-0.295,1
8,12,-1.920,-0.317,-3.398,-0.296,4
8,13,-1.944,-0.314,-3.372,-0.298,4
8,14,-1.943,-0.315,-2.860,-0.299,3
8,15,-1.970,-0.316,-2.819,-0.297,4
8,16,-1.926,-0.321,-2.352,-0.296,2
8,17,-1.899,-0.305,-2.746,-0.310,3
8,18,-1.966,-0.322,-2.650,-0.292,3
8,19,-2.004,-0.317,-4.385,-0.294,4
8,20,-1.882,-0.313,-2.179,-0.306,3
8,21,-1.984,-0.321,-2.334,-0.294,2
8,22,-2.110,-0.308,-3.928,-0.301,2
8,23,-1.976,-0.318,-2.078,-0.301,1
8,24,-2.106,-0.307,-2.574,-0.304,1
8,25,-1.997,-0.312,-2.739,-0.300,1
8,26,-2.028,-0.312,-3.059,-0.299,1
8,27,-2.117,-0.308,-3.367,-0.301,1
8,28,-1.895,-0.311,-3.881,-0.303,3
8,29,-1.902,-0.326,-2.782,-0.289,1
8,30,-1.941,-0.317,-2.872,-0.296,1
8,31,-1.930,-0.324,-3.118,-0.290,2
8,32,-2.040,-0.313,-1.964,-0.306,4
8,33,-2.064,-0.316,-2.655,-0.296,2
8,34,-2.005,-0.315,-3.232,-0.297,4
8,35,-1.953,-0.328,-3.298,-0.285,2
8,36,-1.965,-0.320,-3.229,-0.293,2
8,37,-1.859,-0.334,-4.627,-0.282,3
8,38,-1.992,-0.312,-3.078,-0.300,1
8,39,-1.979,-0.315,-2.941,-0.298,3
8,40,-1.924,-0.314,-2.645,-0.300,2
9,1,-1.982,-0.310,-2.567,-0.303,3
9,2,-1.949,-0.319,-3.429,-0.294,4
9,3,-2.110,-0.311,-3.232,-0.298,4
9,4,-1.913,-0.320,-2.742,-0.295,4
9,5,-1.891,-0.319,-4.440,-0.295,1
9,6,-2.025,-0.317,-2.806,-0.295,4
9,7,-2.024,-0.319,-4.206,-0.292,4
9,8,-2.056,-0.313,-3.470,-0.297,4
9,9,-1.960,-0.316,-2.963,-0.296,3
9,10,-1.966,-0.321,-2.692,-0.293,1
9,11,-2.126,-0.309,-3.309,-0.300,4
9,12,-2.024,-0.317,-4.783,-0.294,4
9,13,-1.975,-0.323,-5.249,-0.289,4
9,14,-2.159,-0.318,-4.325,-0.291,4
9,15,-1.923,-0.313,-3.878,-0.300,4
9,16,-1.880,-0.307,-2.840,-0.308,1
9,17,-2.195,-0.310,-3.565,-0.297,4
9,18,-1.928,-0.312,-3.518,-0.301,1
9,19,-1.982,-0.324,-3.161,-0.288,1
9,20,-1.982,-0.322,-3.931,-0.290,3
9,21,-1.949,-0.317,-3.343,-0.296,1
9,22,-1.966,-0.314,-4.611,-0.298,1
9,23,-1.843,-0.313,-2.515,-0.304,1
9,24,-2.016,-0.311,-2.678,-0.302,2
9,25,-2.031,-0.312,-3.203,-0.299,3
9,26,-2.044,-0.313,-2.742,-0.299,1
9,27,-1.913,-0.310,-3.947,-0.303,4
9,28,-1.973,-0.319,-2.504,-0.295,2
9,29,-1.927,-0.318,-2.597,-0.297,1
9,30,-1.939,-0.316,-2.855,-0.297,2
9,31,-1.833,-0.329,-3.531,-0.287,4
9,32,-2.024,-0.318,-2.754,-0.294,2
9,33,-1.940,-0.318,-3.307,-0.294,1
9,34,-2.096,-0.315,-2.801,-0.295,4
9,35,-1.978,-0.325,-2.322,-0.291,2
9,36,-2.000,-0.319,-3.668,-0.293,2
9,37,-1.915,-0.315,-2.738,-0.300,2
9,38,-1.984,-0.320,-2.318,-0.296,2
9,39,-1.891,-0.317,-4.892,-0.296,2
9,40,-2.010,-0.315,-4.002,-0.296,4
10,1,-2.197,-0.305,-3.185,-0.303,4
10,2,-2.007,-0.312,-1.779,-0.313,2
10,3,-1.995,-0.312,-2.528,-0.302,3
10,4,-1.967,-0.337,-1.564,-0.300,4
10,5,-2.001,-0.323,-2.999,-0.290,4
10,6,-1.953,-0.316,-1.963,-0.306,4
10,7,-2.340,-0.296,-3.306,-0.311,4
10,8,-1.955,-0.324,-2.414,-0.292,3
10,9,-2.347,-0.300,-3.692,-0.306,4
10,10,-2.303,-0.316,-3.496,-0.291,4
10,11,-2.213,-0.327,-2.718,-0.283,4
10,12,-2.118,-0.310,-2.169,-0.304,3
10,13,-2.154,-0.309,-3.690,-0.300,3
10,14,-2.173,-0.317,-2.492,-0.294,3
10,15,-1.991,-0.313,-2.051,-0.306,3
10,16,-2.187,-0.313,-3.031,-0.295,1
10,17,-1.970,-0.317,-2.884,-0.296,1
10,18,-2.165,-0.305,-2.676,-0.305,3
10,19,-2.160,-0.325,-3.118,-0.284,4
10,20,-2.082,-0.308,-2.533,-0.304,3
10,21,-2.146,-0.324,-2.597,-0.287,2
10,22,-2.003,-0.322,-1.729,-0.305,1
10,23,-2.185,-0.315,-3.023,-0.294,1
10,24,-2.186,-0.315,-1.995,-0.302,3
10,25,-2.063,-0.320,-2.915,-0.292,1
10,26,-2.009,-0.327,-3.393,-0.285,1
10,27,-1.985,-0.321,-2.514,-0.294,1
10,28,-2.068,-0.301,-3.351,-0.309,1
10,29,-1.995,-0.343,-2.024,-0.278,1
10,30,-1.967,-0.315,-2.412,-0.300,2
10,31,-2.181,-0.315,-3.235,-0.293,2
10,32,-2.398,-0.309,-3.052,-0.297,4
10,33,-2.083,-0.306,-3.169,-0.303,2
10,34,-2.174,-0.317,-2.978,-0.292,2
10,35,-2.309,-0.327,-1.867,-0.292,2
10,36,-1.978,-0.316,-2.223,-0.300,2
10,37,-2.063,-0.310,-2.542,-0.302,2
10,38,-2.115,-0.316,-2.195,-0.298,2
10,39,-1.946,-0.324,-3.543,-0.289,2
10,40,-2.153,-0.309,-3.018,-0.300,4
11,1,-2.085,-0.315,-2.082,-0.302,3
11,2,-2.159,-0.314,-3.122,-0.295,3
11,3,-1.968,-0.306,-3.168,-0.306,4
11,4,-2.023,-0.305,-3.299,-0.305,4
11,5,-1.964,-0.314,-2.532,-0.300,4
11,6,-2.149,-0.310,-3.572,-0.298,4
11,7,-2.256,-0.306,-4.721,-0.301,3
11,8,-2.201,-0.320,-3.736,-0.288,4
11,9,-2.078,-0.342,-3.256,-0.271,4
11,10,-2.098,-0.311,-3.090,-0.299,3
11,11,-2.185,-0.324,-2.726,-0.286,3
11,12,-2.227,-0.302,-4.240,-0.305,3
11,13,-2.002,-0.317,-3.867,-0.294,3
11,14,-2.219,-0.311,-3.647,-0.297,4
11,15,-2.059,-0.314,-3.246,-0.296,3
11,16,-2.052,-0.316,-3.959,-0.294,1
11,17,-2.030,-0.309,-3.749,-0.301,3
11,18,-2.081,-0.311,-3.453,-0.299,3
11,19,-2.160,-0.312,-3.683,-0.296,3
11,20,-2.235,-0.305,-2.749,-0.304,3
11,21,-1.980,-0.315,-3.690,-0.297,1
11,22,-1.988,-0.315,-3.700,-0.297,3
11,23,-2.085,-0.315,-2.598,-0.297,1
11,24,-2.251,-0.341,-2.582,-0.271,1
11,25,-2.156,-0.315,-4.108,-0.294,3
11,26,-1.913,-0.310,-4.006,-0.303,3
11,27,-2.111,-0.306,-3.531,-0.303,2
11,28,-2.147,-0.327,-3.398,-0.283,1
11,29,-2.135,-0.302,-3.265,-0.307,1
11,30,-2.151,-0.307,-3.692,-0.302,1
11,31,-2.206,-0.313,-2.537,-0.297,1
11,32,-2.189,-0.307,-4.020,-0.301,4
11,33,-2.179,-0.309,-2.472,-0.302,4
11,34,-1.950,-0.318,-2.886,-0.295,1
11,35,-2.050,-0.309,-3.087,-0.301,2
11,36,-2.055,-0.311,-3.411,-0.299,2
11,37,-2.210,-0.307,-4.917,-0.301,2
11,38,-2.045,-0.320,-2.148,-0.297,2
11,39,-2.219,-0.306,-3.255,-0.302,2
11,40,-2.158,-0.310,-3.867,-0.298,1
12,1,-1.827,-0.318,-3.401,-0.298,4
12,2,-1.952,-0.319,-3.340,-0.293,4
12,3,-1.942,-0.329,-2.487,-0.287,4
12,4,-1.975,-0.331,-3.931,-0.282,4
12,5,-2.079,-0.309,-3.407,-0.301,2
12,6,-1.993,-0.315,-2.806,-0.297,4
12,7,-1.991,-0.348,-3.467,-0.267,4
12,8,-1.990,-0.316,-2.789,-0.297,4
12,9,-1.924,-0.335,-2.090,-0.286,4
12,10,-1.944,-0.317,-3.014,-0.297,2
12,11,-1.963,-0.331,-2.898,-0.283,4
12,12,-1.982,-0.318,-3.459,-0.294,4
12,13,-2.065,-0.316,-4.031,-0.294,4
12,14,-1.971,-0.313,-3.108,-0.299,4
12,15,-1.887,-0.315,-3.173,-0.299,4
12,16,-1.939,-0.322,-2.345,-0.295,3
12,17,-1.996,-0.319,-2.330,-0.296,1
12,18,-1.902,-0.318,-2.316,-0.300,4
12,19,-1.906,-0.315,-2.891,-0.299,4
12,20,-2.052,-0.332,-3.157,-0.280,4
12,21,-1.914,-0.320,-2.543,-0.296,1
12,22,-1.890,-0.324,-2.994,-0.290,1
12,23,-1.962,-0.324,-3.895,-0.288,1
12,24,-1.719,-0.322,-3.288,-0.297,1
12,25,-1.901,-0.312,-4.105,-0.301,2
12,26,-1.929,-0.312,-4.116,-0.301,4
12,27,-1.842,-0.328,-1.833,-0.301,4
12,28,-1.830,-0.328,-3.608,-0.288,3
12,29,-1.899,-0.323,-2.304,-0.294,2
12,30,-2.105,-0.336,-2.874,-0.276,2
12,31,-1.971,-0.317,-3.203,-0.296,2
12,32,-1.862,-0.315,-3.166,-0.300,2
12,33,-1.866,-0.347,-1.905,-0.280,2
12,34,-1.975,-0.327,-3.131,-0.286,2
12,35,-2.148,-0.325,-2.968,-0.285,2
12,36,-2.051,-0.313,-2.298,-0.302,2
12,37,-1.981,-0.310,-2.813,-0.302,2
12,38,-1.971,-0.329,-3.099,-0.284,2
12,39,-1.939,-0.318,-2.959,-0.296,2
12,40,-2.108,-0.329,-4.189,-0.281,4
13,1,-2.080,-0.304,-3.736,-0.306,4
13,2,-2.219,-0.307,-3.695,-0.300,2
13,3,-2.154,-0.305,-3.641,-0.303,4
13,4,-2.216,-0.303,-3.745,-0.305,4
13,5,-2.462,-0.306,-3.264,-0.300,4
13,6,-2.217,-0.302,-3.321,-0.306,2
13,7,-2.288,-0.303,-3.488,-0.304,2
13,8,-2.267,-0.315,-2.940,-0.293,4
13,9,-2.169,-0.304,-3.268,-0.304,4
13,10,-2.140,-0.315,-3.018,-0.295,2
13,11,-2.215,-0.304,-2.807,-0.305,4
13,12,-2.201,-0.306,-3.007,-0.303,3
13,13,-2.273,-0.298,-4.200,-0.309,4
13,14,-2.200,-0.304,-2.658,-0.305,4
13,15,-2.077,-0.306,-3.413,-0.304,1
13,16,-2.104,-0.316,-3.377,-0.293,1
13,17,-2.167,-0.305,-4.048,-0.303,4
13,18,-2.179,-0.310,-2.560,-0.300,4
13,19,-2.221,-0.311,-3.591,-0.296,4
13,20,-2.226,-0.309,-3.234,-0.298,4
13,21,-2.128,-0.315,-3.401,-0.294,2
13,22,-1.999,-0.306,-3.481,-0.305,1
13,23,-2.232,-0.313,-3.966,-0.294,2
13,24,-2.134,-0.308,-3.843,-0.300,1
13,25,-2.125,-0.317,-3.123,-0.293,2
13,26,-2.171,-0.307,-3.015,-0.302,3
13,27,-2.034,-0.308,-2.999,-0.303,4
13,28,-2.287,-0.305,-4.714,-0.301,4
13,29,-2.016,-0.319,-3.464,-0.293,2
13,30,-2.223,-0.308,-4.348,-0.299,2
13,31,-2.308,-0.300,-3.580,-0.306,2
13,32,-2.229,-0.303,-3.113,-0.305,2
13,33,-2.233,-0.300,-3.450,-0.308,2
13,34,-2.039,-0.311,-2.699,-0.300,2
13,35,-2.203,-0.307,-3.153,-0.301,2
13,36,-2.114,-0.305,-2.949,-0.305,2
13,37,-2.296,-0.307,-4.540,-0.300,2
13,38,-2.004,-0.315,-3.886,-0.296,2
13,39,-2.128,-0.307,-2.642,-0.303,2
13,40,-2.231,-0.317,-3.392,-0.291,2
14,1,-2.220,-0.295,-3.509,-0.312,4
14,2,-2.183,-0.307,-3.498,-0.301,4
14,3,-2.334,-0.344,-3.228,-0.266,4
14,4,-2.220,-0.302,-3.383,-0.306,4
14,5,-1.973,-0.312,-3.118,-0.300,2
14,6,-2.188,-0.312,-2.330,-0.300,4
14,7,-2.130,-0.300,-3.220,-0.309,4
14,8,-2.279,-0.305,-3.167,-0.302,4
14,9,-2.154,-0.303,-3.702,-0.306,4
14,10,-1.894,-0.318,-1.983,-0.305,2
14,11,-1.970,-0.302,-2.592,-0.311,3
14,12,-1.957,-0.308,-3.306,-0.305,3
14,13,-2.231,-0.308,-3.629,-0.299,3
14,14,-2.076,-0.304,-2.980,-0.307,3
14,15,-2.032,-0.317,-2.331,-0.298,3
14,16,-1.999,-0.316,-4.688,-0.295,1
14,17,-2.077,-0.316,-3.118,-0.295,3
