user,video,delta,theta,alpha,beta,op
2,14,-1.771,-0.320,-2.100,-0.304,4
2,15,-1.757,-0.328,-3.732,-0.290,4
2,16,-2.014,-0.317,-1.919,-0.304,4
2,17,-1.981,-0.314,-3.348,-0.298,3
2,18,-1.858,-0.318,-3.107,-0.297,4
2,19,-1.978,-0.310,-4.205,-0.301,4
2,20,-1.933,-0.310,-3.817,-0.303,4
2,21,-2.024,-0.396,-2.682,-0.232,1
2,22,-2.117,-0.318,-3.079,-0.292,1
2,23,-1.871,-0.313,-2.719,-0.302,1
2,24,-1.905,-0.314,-3.135,-0.300,4
2,25,-1.877,-0.320,-3.445,-0.294,4
2,26,-1.901,-0.318,-2.628,-0.298,4
2,27,-2.020,-0.316,-5.061,-0.295,2
2,28,-1.990,-0.330,-2.998,-0.283,1
2,29,-1.927,-0.319,-2.251,-0.298,2
2,30,-1.959,-0.321,-2.943,-0.292,2
2,31,-1.924,-0.331,-2.641,-0.285,2
2,32,-2.089,-0.316,-3.252,-0.294,2
2,33,-2.048,-0.315,-3.137,-0.296,2
2,34,-1.968,-0.314,-4.036,-0.298,1
2,35,-1.863,-0.312,-2.363,-0.306,1
2,36,-1.724,-0.360,-2.664,-0.266,3
2,37,-1.808,-0.315,-3.194,-0.302,2
2,38,-1.984,-0.317,-4.455,-0.295,2
2,39,-2.171,-0.313,-3.805,-0.295,1
2,40,-1.958,-0.325,-2.269,-0.292,4
3,1,-1.874,-0.315,-2.535,-0.302,3
3,2,-1.855,-0.315,-3.836,-0.299,3
3,3,-1.885,-0.307,-3.646,-0.307,3
3,4,-1.793,-0.317,-2.152,-0.306,1
3,5,-1.898,-0.311,-2.867,-0.304,3
3,6,-2.009,-0.312,-3.970,-0.299,3
3,7,-2.033,-0.320,-3.480,-0.291,3
3,8,-2.157,-0.316,-3.450,-0.293,3
3,9,-2.145,-0.312,-3.479,-0.297,3
3,10,-1.978,-0.325,-3.094,-0.288,2
3,11,-2.005,-0.314,-3.722,-0.297,3
3,12,-2.073,-0.319,-2.331,-0.295,3
3,13,-1.730,-0.318,-3.893,-0.301,3
3,14,-1.759,-0.319,-2.682,-0.301,3
3,15,-1.886,-0.316,-3.829,-0.298,3
3,16,-1.840,-0.319,-2.661,-0.298,3
3,17,-1.885,-0.324,-2.758,-0.291,1
3,18,-1.960,-0.314,-3.210,-0.299,3
3,19,-2.021,-0.308,-3.188,-0.303,3
3,20,-1.935,-0.314,-2.443,-0.301,3
3,21,-2.018,-0.313,-3.298,-0.298,2
3,22,-1.993,-0.312,-4.659,-0.299,1
3,23,-1.893,-0.317,-3.667,-0.297,1
3,24,-1.805,-0.321,-3.303,-0.295,1
3,25,-1.880,-0.317,-3.247,-0.297,1
3,26,-1.918,-0.313,-3.604,-0.300,1
3,27,-1.966,-0.311,-3.692,-0.301,3
3,28,-2.021,-0.309,-2.175,-0.307,3
3,29,-1.891,-0.311,-2.975,-0.303,1
3,30,-1.904,-0.304,-3.315,-0.309,1
3,31,-1.994,-0.411,-2.936,-0.221,1
3,32,-1.897,-0.335,-2.228,-0.285,3
3,33,-2.284,-0.410,-2.616,-0.220,1
3,34,-1.805,-0.315,-3.757,-0.301,2
3,35,-2.104,-0.319,-2.658,-0.292,2
3,36,-2.150,-0.319,-2.444,-0.293,4
3,37,-1.937,-0.327,-2.266,-0.291,2
3,38,-1.996,-0.355,-3.517,-0.261,2
3,39,-1.713,-0.369,-1.261,-0.302,2
3,40,-1.730,-0.337,-2.176,-0.289,3
4,1,-2.165,-0.312,-4.681,-0.296,4
4,2,-2.223,-0.308,-4.234,-0.299,1
4,3,-2.112,-0.318,-2.374,-0.295,4
4,4,-1.975,-0.312,-3.461,-0.300,3
4,5,-2.188,-0.330,-2.695,-0.281,2
4,6,-2.221,-0.309,-3.318,-0.299,3
4,7,-2.126,-0.305,-3.816,-0.304,1
4,8,-2.025,-0.310,-3.013,-0.301,4
4,9,-2.164,-0.311,-3.522,-0.297,3
4,10,-2.024,-0.317,-2.678,-0.295,1
4,11,-1.840,-0.324,-2.952,-0.292,4
4,12,-2.026,-0.318,-3.021,-0.294,4
4,13,-2.047,-0.341,-3.642,-0.271,1
4,14,-2.052,-0.321,-2.818,-0.291,4
4,15,-2.270,-0.304,-2.937,-0.303,4
4,16,-2.067,-0.315,-5.187,-0.295,1
4,17,-1.925,-0.314,-3.173,-0.299,4
4,18,-1.871,-0.313,-3.473,-0.301,1
4,19,-2.111,-0.309,-2.459,-0.302,4
4,20,-2.128,-0.311,-3.137,-0.298,4
4,21,-1.770,-0.326,-4.396,-0.292,1
4,22,-1.814,-0.320,-2.996,-0.297,1
4,23,-1.986,-0.318,-3.531,-0.294,1
4,24,-1.910,-0.311,-4.120,-0.302,2
4,25,-2.029,-0.320,-3.494,-0.291,4
4,26,-2.029,-0.321,-4.946,-0.289,3
4,27,-1.869,-0.315,-2.586,-0.301,4
4,28,-2.109,-0.352,-2.792,-0.263,2
4,29,-1.972,-0.318,-3.098,-0.295,1
4,30,-1.904,-0.321,-2.827,-0.294,1
4,31,-1.747,-0.317,-2.014,-0.310,1
4,32,-2.000,-0.316,-3.126,-0.296,2
4,33,-2.020,-0.308,-3.452,-0.302,1
4,34,-2.219,-0.315,-2.390,-0.296,1
4,35,-1.943,-0.320,-4.368,-0.293,1
4,36,-1.691,-0.324,-3.065,-0.297,1
4,37,-1.908,-0.318,-4.146,-0.295,1
4,38,-1.970,-0.321,-3.495,-0.291,1
4,39,-2.151,-0.310,-3.385,-0.299,1
4,40,-2.086,-0.327,-3.027,-0.284,1
5,1,-2.009,-0.314,-3.116,-0.298,3
5,2,-1.867,-0.316,-3.997,-0.298,4
5,3,-2.020,-0.318,-3.767,-0.293,1
5,4,-1.948,-0.319,-3.712,-0.294,4
5,5,-2.010,-0.321,-3.671,-0.290,1
5,6,-1.972,-0.319,-2.573,-0.295,4
5,7,-2.049,-0.309,-2.942,-0.302,4
5,8,-1.751,-0.321,-4.105,-0.297,4
5,9,-1.999,-0.323,-3.284,-0.288,3
5,10,-1.754,-0.317,-3.467,-0.301,1
5,11,-1.921,-0.317,-3.000,-0.297,4
5,12,-1.973,-0.311,-2.821,-0.301,3
5,13,-1.878,-0.314,-3.342,-0.300,1
5,14,-1.985,-0.318,-3.418,-0.293,3
5,15,-2.036,-0.315,-3.950,-0.295,4
5,16,-2.062,-0.326,-3.166,-0.285,4
5,17,-1.896,-0.324,-2.926,-0.291,3
5,18,-1.838,-0.337,-2.587,-0.282,3
5,19,-2.099,-0.314,-3.859,-0.295,3
5,20,-1.856,-0.320,-3.207,-0.295,3
5,21,-1.910,-0.318,-3.173,-0.296,1
5,22,-2.018,-0.317,-3.035,-0.295,4
5,23,-1.970,-0.322,-3.119,-0.291,2
5,24,-1.851,-0.324,-3.409,-0.291,2
5,25,-1.900,-0.313,-3.636,-0.300,3
5,26,-1.817,-0.332,-2.816,-0.286,3
5,27,-2.058,-0.316,-3.070,-0.295,3
5,28,-1.801,-0.307,-2.954,-0.310,1
5,29,-2.007,-0.321,-3.401,-0.291,1
5,30,-1.995,-0.320,-3.620,-0.292,2
5,31,-2.227,-0.322,-4.576,-0.286,4
5,32,-1.688,-0.320,-2.733,-0.302,1
5,33,-1.865,-0.330,-4.101,-0.285,4
5,34,-1.904,-0.333,-3.054,-0.282,4
5,35,-1.968,-0.313,-2.916,-0.299,2
5,36,-1.926,-0.321,-2.999,-0.293,2
5,37,-2.107,-0.314,-3.387,-0.296,2
5,38,-1.807,-0.327,-2.586,-0.292,1
5,39,-2.049,-0.318,-3.346,-0.293,1
5,40,-1.888,-0.311,-2.779,-0.304,4
6,1,-2.219,-0.304,-2.969,-0.304,3
6,2,-2.210,-0.309,-3.301,-0.299,4
6,3,-2.367,-0.296,-4.201,-0.310,4
6,4,-2.347,-0.304,-3.054,-0.303,4
6,5,-2.101,-0.302,-2.769,-0.308,4
6,6,-2.134,-0.318,-2.519,-0.294,3
6,7,-2.149,-0.302,-3.386,-0.307,4
6,8,-2.424,-0.312,-3.576,-0.294,3
6,9,-2.224,-0.302,-2.636,-0.307,4
6,10,-2.017,-0.305,-3.035,-0.306,4
6,11,-2.220,-0.316,-2.647,-0.293,1
6,12,-2.078,-0.313,-3.576,-0.297,3
6,13,-2.302,-0.307,-2.891,-0.301,3
6,14,-2.110,-0.306,-3.304,-0.304,3
6,15,-2.249,-0.309,-3.633,-0.298,3
6,16,-2.288,-0.313,-2.720,-0.295,4
6,17,-2.562,-0.304,-4.135,-0.300,3
6,18,-2.283,-0.299,-3.409,-0.308,4
6,19,-2.234,-0.300,-2.772,-0.309,4
6,20,-2.214,-0.300,-3.269,-0.308,3
6,21,-2.268,-0.314,-2.028,-0.301,3
6,22,-2.284,-0.303,-3.123,-0.304,3
6,23,-2.303,-0.308,-3.693,-0.299,1
6,24,-2.345,-0.303,-3.011,-0.304,1
6,25,-2.187,-0.312,-2.863,-0.297,4
6,26,-2.174,-0.304,-2.781,-0.306,3
6,27,-2.133,-0.306,-2.885,-0.304,3
6,28,-2.234,-0.301,-3.326,-0.307,3
6,29,-2.165,-0.304,-4.386,-0.304,2
6,30,-2.219,-0.311,-2.885,-0.297,3
6,31,-2.463,-0.299,-3.629,-0.307,1
6,32,-2.549,-0.297,-2.794,-0.309,3
6,33,-2.314,-0.313,-2.421,-0.297,3
6,34,-2.069,-0.301,-3.184,-0.309,1
6,35,-2.232,-0.309,-3.820,-0.299,2
6,36,-2.303,-0.309,-2.729,-0.299,4
6,37,-2.100,-0.310,-3.145,-0.300,2
6,38,-2.321,-0.306,-2.421,-0.303,2
6,39,-2.173,-0.307,-2.633,-0.303,4
6,40,-2.416,-0.302,-3.331,-0.304,1
7,1,-2.130,-0.302,-3.181,-0.308,3
7,2,-2.308,-0.323,-2.042,-0.292,4
7,3,-2.239,-0.298,-3.290,-0.310,3
7,4,-2.266,-0.290,-3.137,-0.318,4
7,5,-2.343,-0.298,-3.084,-0.309,4
7,6,-2.303,-0.324,-1.963,-0.293,4
7,7,-2.202,-0.302,-4.185,-0.306,4
7,8,-2.141,-0.294,-3.342,-0.315,4
7,9,-2.287,-0.302,-3.049,-0.305,3
7,10,-2.399,-0.303,-2.873,-0.304,4
7,11,-2.505,-0.283,-3.180,-0.323,4
7,12,-2.449,-0.304,-3.037,-0.302,3
7,13,-1.987,-0.307,-3.065,-0.304,3
7,14,-2.274,-0.305,-2.318,-0.306,4
7,15,-2.260,-0.303,-3.306,-0.304,3
7,16,-2.356,-0.291,-2.715,-0.317,2
7,17,-2.231,-0.308,-2.804,-0.300,3
7,18,-2.437,-0.289,-2.726,-0.318,3
7,19,-2.217,-0.305,-2.969,-0.303,4
7,20,-2.212,-0.315,-2.558,-0.295,4
7,21,-2.373,-0.292,-2.776,-0.316,2
7,22,-2.347,-0.301,-2.091,-0.312,1
7,23,-2.251,-0.344,-2.514,-0.269,1
7,24,-2.107,-0.302,-2.309,-0.311,2
7,25,-2.230,-0.293,-3.086,-0.315,1
7,26,-1.941,-0.296,-3.186,-0.317,1
7,27,-2.228,-0.302,-3.750,-0.305,3
7,28,-2.287,-0.305,-2.467,-0.304,1
7,29,-2.233,-0.301,-3.186,-0.307,3
7,30,-2.261,-0.311,-2.646,-0.298,2
7,31,-2.372,-0.298,-2.531,-0.311,4
7,32,-2.284,-0.298,-4.522,-0.309,2
7,33,-2.259,-0.303,-2.513,-0.306,2
7,34,-2.450,-0.301,-2.570,-0.307,2
7,35,-2.256,-0.298,-2.533,-0.311,4
7,36,-2.493,-0.292,-2.864,-0.315,4
7,37,-2.326,-0.294,-3.034,-0.313,4
7,38,-2.259,-0.307,-3.650,-0.300,4
7,39,-2.287,-0.302,-1.905,-0.316,4
7,40,-2.139,-0.306,-2.643,-0.304,4
8,1,-1.950,-0.315,-4.014,-0.297,4
8,2,-1.820,-0.322,-3.014,-0.295,4
8,3,-1.866,-0.343,-2.977,-0.274,4
8,4,-2.003,-0.341,-3.933,-0.272,4
8,5,-1.831,-0.328,-2.499,-0.290,2
8,6,-1.912,-0.327,-3.067,-0.288,4
8,7,-1.960,-0.313,-2.741,-0.300,4
8,8,-2.206,-0.326,-3.390,-0.283,4
8,9,-1.961,-0.312,-2.780,-0.301,4
8,10,-1.902,-0.328,-3.098,-0.286,1
8,11,-1.950,-0.343,-3.416,-0.272,1
8,12,-1.864,-0.316,-3.926,-0.298,4
8,13,-1.959,-0.313,-3.380,-0.299,4
8,14,-1.928,-0.316,-2.489,-0.299,3
8,15,-1.906,-0.314,-2.807,-0.300,4
8,16,-1.776,-0.325,-2.333,-0.296,2
8,17,-1.758,-0.315,-2.269,-0.307,3
8,18,-1.911,-0.331,-3.390,-0.283,3
8,19,-1.978,-0.323,-3.348,-0.290,4
8,20,-1.876,-0.323,-2.070,-0.299,3
8,21,-2.024,-0.324,-3.663,-0.288,2
8,22,-2.144,-0.310,-3.752,-0.299,2
8,23,-1.923,-0.315,-2.924,-0.299,1
8,24,-1.917,-0.322,-2.376,-0.295,1
8,25,-1.939,-0.315,-2.573,-0.300,1
8,26,-2.097,-0.315,-5.098,-0.295,1
8,27,-2.011,-0.308,-3.282,-0.303,1
8,28,-1.806,-0.323,-3.945,-0.293,3
8,29,-1.977,-0.319,-3.247,-0.293,1
8,30,-1.921,-0.321,-3.682,-0.292,1
8,31,-1.948,-0.327,-3.516,-0.286,2
8,32,-2.018,-0.312,-2.785,-0.300,4
8,33,-1.991,-0.322,-2.528,-0.292,2
8,34,-1.992,-0.320,-3.710,-0.292,4
8,35,-1.846,-0.334,-4.134,-0.282,2
8,36,-2.018,-0.321,-4.284,-0.290,2
8,37,-1.818,-0.328,-3.134,-0.289,3
8,38,-1.948,-0.315,-4.000,-0.297,1
8,39,-1.915,-0.317,-4.644,-0.296,3
8,40,-1.930,-0.316,-2.880,-0.297,2
9,1,-2.153,-0.316,-2.683,-0.294,3
9,2,-2.116,-0.319,-2.327,-0.294,4
9,3,-2.143,-0.309,-2.950,-0.301,4
9,4,-1.878,-0.320,-2.940,-0.295,4
9,5,-2.180,-0.314,-3.022,-0.295,1
9,6,-2.161,-0.305,-2.922,-0.304,4
9,7,-2.091,-0.306,-4.747,-0.303,4
9,8,-2.112,-0.308,-2.792,-0.302,4
9,9,-2.018,-0.317,-3.429,-0.294,3
9,10,-2.012,-0.321,-2.390,-0.293,1
9,11,-2.084,-0.310,-3.172,-0.300,4
9,12,-2.074,-0.323,-3.261,-0.288,4
9,13,-2.052,-0.325,-3.623,-0.286,4
9,14,-2.189,-0.316,-3.714,-0.292,4
9,15,-2.002,-0.315,-4.398,-0.296,4
9,16,-2.048,-0.310,-3.786,-0.300,1
9,17,-2.171,-0.308,-2.882,-0.301,4
9,18,-2.096,-0.308,-3.188,-0.302,1
9,19,-1.967,-0.316,-3.847,-0.296,1
9,20,-2.030,-0.316,-2.496,-0.297,3
9,21,-2.007,-0.317,-2.920,-0.295,1
9,22,-2.052,-0.314,-3.094,-0.297,1
9,23,-1.903,-0.310,-2.638,-0.305,1
9,24,-1.933,-0.314,-3.770,-0.298,2
9,25,-2.079,-0.312,-5.186,-0.298,3
9,26,-2.062,-0.311,-4.716,-0.299,1
9,27,-2.019,-0.306,-3.542,-0.305,4
9,28,-1.975,-0.322,-3.298,-0.291,2
9,29,-2.179,-0.312,-2.615,-0.298,1
9,30,-2.122,-0.309,-3.072,-0.301,2
9,31,-1.909,-0.332,-2.971,-0.283,4
9,32,-2.129,-0.310,-2.612,-0.301,2
9,33,-2.081,-0.317,-2.991,-0.294,1
9,34,-2.118,-0.314,-4.111,-0.295,4
9,35,-2.151,-0.314,-3.031,-0.295,2
9,36,-2.023,-0.315,-4.455,-0.296,2
9,37,-2.011,-0.320,-2.422,-0.294,2
9,38,-2.115,-0.308,-3.260,-0.301,2
9,39,-1.983,-0.312,-2.783,-0.301,2
9,40,-2.175,-0.311,-2.932,-0.298,4
10,1,-2.030,-0.311,-2.522,-0.302,4
10,2,-1.815,-0.322,-1.538,-0.319,2
10,3,-2.199,-0.313,-2.468,-0.298,3
10,4,-1.784,-0.342,-1.436,-0.308,4
10,5,-2.013,-0.339,-2.428,-0.277,4
10,6,-2.144,-0.310,-2.582,-0.301,4
10,7,-2.029,-0.302,-2.254,-0.313,4
10,8,-2.092,-0.326,-2.419,-0.287,3
10,9,-2.168,-0.299,-3.412,-0.309,4
10,10,-2.012,-0.327,-2.938,-0.286,4
10,11,-2.162,-0.333,-2.938,-0.278,4
10,12,-2.075,-0.314,-1.843,-0.308,3
10,13,-2.192,-0.309,-3.430,-0.299,3
10,14,-1.970,-0.326,-2.315,-0.290,3
10,15,-1.905,-0.327,-2.045,-0.294,3
10,16,-2.177,-0.320,-3.311,-0.289,1
10,17,-2.012,-0.318,-3.215,-0.293,1
10,18,-2.074,-0.308,-3.125,-0.302,3
10,19,-2.005,-0.324,-2.531,-0.290,4
10,20,-1.992,-0.309,-2.349,-0.305,3
10,21,-2.168,-0.327,-3.206,-0.282,2
10,22,-2.025,-0.318,-1.809,-0.306,1
10,23,-2.119,-0.318,-2.749,-0.293,1
10,24,-2.025,-0.332,-1.655,-0.298,3
10,25,-1.996,-0.319,-2.911,-0.294,1
10,26,-1.980,-0.320,-3.350,-0.292,1
10,27,-1.996,-0.322,-3.512,-0.290,1
10,28,-2.048,-0.303,-3.509,-0.307,1
10,29,-1.929,-0.334,-2.287,-0.284,1
10,30,-1.973,-0.313,-2.850,-0.300,2
10,31,-2.135,-0.311,-4.667,-0.298,2
10,32,-2.144,-0.315,-4.363,-0.293,4
10,33,-1.971,-0.316,-3.528,-0.296,2
10,34,-2.188,-0.316,-3.068,-0.293,2
10,35,-2.163,-0.329,-1.952,-0.290,2
10,36,-1.952,-0.313,-2.674,-0.301,2
10,37,-1.995,-0.317,-2.300,-0.299,2
10,38,-2.001,-0.336,-1.707,-0.293,2
10,39,-1.907,-0.333,-4.455,-0.282,2
10,40,-2.057,-0.308,-2.869,-0.303,4
11,1,-2.078,-0.315,-2.047,-0.302,3
11,2,-2.166,-0.314,-3.173,-0.295,3
11,3,-1.961,-0.306,-3.274,-0.306,4
11,4,-2.021,-0.305,-3.281,-0.306,4
11,5,-1.971,-0.312,-2.594,-0.301,4
11,6,-2.144,-0.310,-3.837,-0.298,4
11,7,-2.254,-0.306,-4.577,-0.301,3
11,8,-2.191,-0.320,-3.673,-0.289,4
11,9,-2.071,-0.343,-3.236,-0.270,4
11,10,-2.094,-0.311,-3.064,-0.299,3
11,11,-2.174,-0.325,-2.692,-0.286,3
11,12,-2.231,-0.302,-4.277,-0.305,3
11,13,-2.002,-0.317,-3.872,-0.294,3
11,14,-2.217,-0.310,-3.654,-0.298,4
11,15,-2.053,-0.314,-3.143,-0.296,3
11,16,-2.037,-0.316,-3.943,-0.294,1
11,17,-2.028,-0.310,-3.713,-0.301,3
11,18,-2.075,-0.312,-3.401,-0.298,3
11,19,-2.166,-0.312,-3.503,-0.296,3
11,20,-2.221,-0.305,-2.678,-0.304,3
11,21,-1.973,-0.315,-3.472,-0.297,1
11,22,-1.981,-0.315,-3.834,-0.297,3
11,23,-2.084,-0.315,-2.561,-0.297,1
11,24,-2.239,-0.340,-2.636,-0.272,1
11,25,-2.146,-0.316,-4.351,-0.293,3
11,26,-1.912,-0.311,-4.071,-0.302,3
11,27,-2.103,-0.307,-3.562,-0.302,2
11,28,-2.140,-0.326,-3.349,-0.284,1
11,29,-2.134,-0.303,-3.370,-0.306,1
11,30,-2.152,-0.307,-3.650,-0.302,1
11,31,-2.208,-0.314,-2.495,-0.297,1
11,32,-2.178,-0.307,-3.978,-0.301,4
11,33,-2.188,-0.309,-2.503,-0.302,4
11,34,-1.939,-0.320,-2.835,-0.294,1
11,35,-2.054,-0.310,-3.021,-0.301,2
11,36,-2.041,-0.311,-3.234,-0.300,2
11,37,-2.220,-0.307,-4.013,-0.301,2
11,38,-2.044,-0.319,-2.130,-0.297,2
11,39,-2.214,-0.307,-3.215,-0.301,2
11,40,-2.148,-0.311,-3.973,-0.297,1
12,1,-1.864,-0.315,-3.120,-0.300,4
12,2,-1.999,-0.317,-3.598,-0.295,4
12,3,-1.955,-0.326,-2.546,-0.289,4
12,4,-2.025,-0.328,-3.792,-0.284,4
12,5,-2.076,-0.309,-3.234,-0.301,2
12,6,-1.974,-0.312,-2.868,-0.301,4
12,7,-2.031,-0.344,-3.887,-0.270,4
12,8,-2.009,-0.314,-2.877,-0.298,4
12,9,-1.949,-0.332,-2.176,-0.287,4
12,10,-1.970,-0.314,-3.657,-0.298,2
12,11,-1.966,-0.328,-3.064,-0.285,4
12,12,-1.988,-0.317,-3.335,-0.294,4
12,13,-2.035,-0.316,-4.860,-0.295,4
12,14,-1.973,-0.314,-2.860,-0.299,4
12,15,-1.929,-0.313,-3.068,-0.300,4
12,16,-1.965,-0.319,-2.296,-0.297,3
12,17,-2.013,-0.319,-2.288,-0.296,1
12,18,-1.912,-0.316,-2.178,-0.302,4
12,19,-1.920,-0.312,-2.734,-0.302,4
12,20,-2.062,-0.331,-2.696,-0.282,4
12,21,-1.920,-0.320,-2.495,-0.296,1
12,22,-1.904,-0.323,-2.769,-0.292,1
12,23,-1.979,-0.325,-3.644,-0.288,1
12,24,-1.785,-0.319,-3.081,-0.299,1
12,25,-1.918,-0.312,-4.490,-0.301,2
12,26,-1.967,-0.310,-3.508,-0.302,4
12,27,-1.886,-0.325,-1.847,-0.302,4
12,28,-1.831,-0.326,-2.999,-0.291,3
12,29,-2.003,-0.318,-2.234,-0.298,2
12,30,-2.153,-0.333,-2.884,-0.278,2
12,31,-2.010,-0.311,-3.213,-0.300,2
12,32,-1.895,-0.315,-2.894,-0.300,2
12,33,-1.879,-0.345,-1.944,-0.281,2
12,34,-1.976,-0.325,-3.064,-0.288,2
12,35,-2.137,-0.323,-2.986,-0.287,2
12,36,-2.065,-0.313,-2.277,-0.301,2
12,37,-1.992,-0.311,-2.920,-0.301,2
12,38,-1.985,-0.324,-3.081,-0.288,2
12,39,-2.015,-0.315,-2.741,-0.297,2
12,40,-2.133,-0.328,-3.745,-0.282,4
13,1,-2.140,-0.302,-2.883,-0.307,4
13,2,-2.022,-0.322,-3.025,-0.289,2
13,3,-2.062,-0.312,-2.985,-0.298,4
13,4,-2.188,-0.307,-2.708,-0.302,4
13,5,-2.200,-0.314,-2.612,-0.296,4
13,6,-1.991,-0.315,-3.259,-0.297,2
13,7,-1.894,-0.312,-2.885,-0.302,2
13,8,-2.153,-0.310,-3.093,-0.299,4
13,9,-2.104,-0.307,-2.789,-0.304,4
13,10,-1.917,-0.330,-3.221,-0.284,2
13,11,-2.163,-0.317,-2.712,-0.293,4
13,12,-2.044,-0.317,-3.027,-0.294,3
13,13,-2.184,-0.313,-2.539,-0.297,4
13,14,-1.933,-0.321,-2.801,-0.293,4
13,15,-1.958,-0.312,-3.136,-0.300,1
13,16,-2.093,-0.325,-3.045,-0.286,1
13,17,-2.001,-0.308,-3.434,-0.303,4
13,18,-2.176,-0.306,-2.639,-0.304,4
13,19,-2.193,-0.324,-2.991,-0.285,4
13,20,-2.011,-0.311,-3.632,-0.300,4
13,21,-2.004,-0.313,-3.242,-0.298,2
13,22,-1.993,-0.316,-3.131,-0.296,1
13,23,-2.041,-0.314,-2.444,-0.299,2
13,24,-2.295,-0.317,-2.980,-0.291,1
13,25,-2.237,-0.314,-2.018,-0.301,2
13,26,-2.086,-0.314,-3.492,-0.296,3
13,27,-2.064,-0.316,-3.113,-0.295,4
13,28,-2.023,-0.311,-3.719,-0.300,4
13,29,-2.151,-0.323,-3.107,-0.287,2
13,30,-2.075,-0.320,-3.687,-0.290,2
13,31,-2.079,-0.307,-3.592,-0.302,2
13,32,-2.077,-0.313,-3.482,-0.297,2
13,33,-2.187,-0.316,-3.204,-0.292,2
13,34,-2.045,-0.318,-2.375,-0.296,2
13,35,-1.894,-0.336,-3.206,-0.280,2
13,36,-1.973,-0.310,-3.386,-0.302,2
13,37,-2.022,-0.312,-3.478,-0.299,2
13,38,-2.086,-0.316,-2.660,-0.296,2
13,39,-1.967,-0.314,-2.531,-0.300,2
13,40,-2.164,-0.314,-3.323,-0.295,2
14,1,-2.184,-0.300,-2.955,-0.308,4
14,2,-2.040,-0.310,-3.756,-0.300,4
14,3,-2.237,-0.377,-2.418,-0.243,4
14,4,-2.066,-0.308,-4.132,-0.301,4
14,5,-1.947,-0.315,-4.037,-0.297,2
14,6,-2.010,-0.315,-2.397,-0.299,4
14,7,-2.055,-0.305,-3.851,-0.305,4
14,8,-2.246,-0.302,-3.349,-0.305,4
14,9,-2.120,-0.308,-2.996,-0.301,4
14,10,-1.833,-0.327,-1.875,-0.300,2
14,11,-1.941,-0.306,-2.465,-0.309,3
14,12,-1.919,-0.310,-2.844,-0.304,3
14,13,-2.275,-0.300,-4.755,-0.307,3
14,14,-1.984,-0.308,-3.614,-0.304,3
14,15,-2.010,-0.330,-2.444,-0.285,3
14,16,-1.986,-0.318,-3.436,-0.294,1
14,17,-2.102,-0.313,-2.948,-0.297,3
