user,video,delta,theta,alpha,beta,op
2,30,-1.952,-0.322,-2.921,-0.292,2
2,31,-1.928,-0.330,-2.702,-0.285,2
2,32,-2.113,-0.315,-3.501,-0.295,2
2,33,-2.037,-0.315,-3.294,-0.296,2
2,34,-1.945,-0.313,-3.425,-0.300,1
2,35,-1.860,-0.312,-2.363,-0.306,1
2,36,-1.749,-0.359,-2.501,-0.267,3
2,37,-1.816,-0.314,-3.448,-0.301,2
2,38,-1.984,-0.316,-4.119,-0.296,2
2,39,-2.185,-0.313,-3.888,-0.295,1
2,40,-1.960,-0.324,-2.454,-0.291,4
3,1,-1.851,-0.317,-2.410,-0.301,3
3,2,-1.834,-0.316,-4.497,-0.299,3
3,3,-1.843,-0.308,-3.753,-0.307,3
3,4,-1.612,-0.325,-2.043,-0.307,1
3,5,-1.852,-0.313,-3.030,-0.302,3
3,6,-1.994,-0.312,-3.755,-0.299,3
3,7,-1.981,-0.322,-4.156,-0.290,3
3,8,-2.089,-0.316,-2.971,-0.294,3
3,9,-2.290,-0.312,-3.617,-0.295,3
3,10,-1.959,-0.326,-4.219,-0.287,2
3,11,-2.054,-0.313,-5.249,-0.297,3
3,12,-2.073,-0.326,-2.287,-0.289,3
3,13,-1.699,-0.316,-3.993,-0.304,3
3,14,-1.746,-0.319,-2.695,-0.301,3
3,15,-1.874,-0.318,-3.842,-0.296,3
3,16,-1.822,-0.318,-2.646,-0.299,3
3,17,-1.791,-0.324,-2.898,-0.294,1
3,18,-1.955,-0.315,-3.336,-0.298,3
3,19,-2.013,-0.310,-3.558,-0.301,3
3,20,-1.784,-0.315,-2.424,-0.305,3
3,21,-2.025,-0.312,-3.683,-0.298,2
3,22,-1.957,-0.314,-3.565,-0.298,1
3,23,-1.879,-0.325,-4.313,-0.290,1
3,24,-1.781,-0.322,-3.428,-0.295,1
3,25,-1.891,-0.319,-3.227,-0.295,1
3,26,-1.896,-0.312,-3.615,-0.301,1
3,27,-1.938,-0.311,-4.312,-0.302,3
3,28,-1.906,-0.308,-2.107,-0.311,3
3,29,-1.857,-0.313,-3.171,-0.302,1
3,30,-1.833,-0.305,-3.651,-0.310,1
3,31,-1.986,-0.407,-2.871,-0.224,1
3,32,-1.902,-0.340,-2.262,-0.280,3
3,33,-2.363,-0.441,-2.627,-0.200,1
3,34,-1.792,-0.318,-3.227,-0.299,2
3,35,-2.058,-0.320,-2.533,-0.293,2
3,36,-2.149,-0.325,-2.362,-0.288,4
3,37,-1.957,-0.327,-2.111,-0.292,2
3,38,-1.984,-0.402,-3.241,-0.227,2
3,39,-1.602,-0.407,-1.067,-0.303,2
3,40,-1.692,-0.338,-2.209,-0.288,3
4,1,-2.179,-0.311,-5.647,-0.297,4
4,2,-2.132,-0.310,-4.659,-0.298,1
4,3,-2.147,-0.320,-2.290,-0.293,4
4,4,-1.945,-0.314,-4.107,-0.299,3
4,5,-2.226,-0.323,-3.089,-0.286,2
4,6,-2.295,-0.305,-3.908,-0.302,3
4,7,-2.155,-0.307,-3.718,-0.301,1
4,8,-2.009,-0.313,-3.750,-0.298,4
4,9,-2.152,-0.312,-3.560,-0.297,3
4,10,-2.029,-0.316,-2.664,-0.297,1
4,11,-1.842,-0.325,-2.937,-0.291,4
4,12,-1.997,-0.317,-2.970,-0.295,4
4,13,-2.046,-0.351,-3.931,-0.263,1
4,14,-2.036,-0.323,-3.164,-0.288,4
4,15,-2.147,-0.304,-2.873,-0.306,4
4,16,-2.044,-0.315,-5.325,-0.296,1
4,17,-1.913,-0.313,-3.222,-0.300,4
4,18,-1.833,-0.312,-3.629,-0.303,1
4,19,-2.057,-0.313,-2.265,-0.301,4
4,20,-2.070,-0.312,-2.948,-0.298,4
4,21,-1.753,-0.324,-3.894,-0.294,1
4,22,-1.825,-0.320,-3.344,-0.296,1
4,23,-1.937,-0.319,-3.612,-0.294,1
4,24,-1.819,-0.312,-4.366,-0.304,2
4,25,-1.959,-0.326,-3.255,-0.287,4
4,26,-2.085,-0.320,-4.501,-0.290,3
4,27,-1.848,-0.318,-2.373,-0.300,4
4,28,-2.039,-0.362,-2.804,-0.256,2
4,29,-1.979,-0.318,-2.642,-0.296,1
4,30,-1.889,-0.324,-2.766,-0.291,1
4,31,-1.629,-0.321,-1.742,-0.318,1
4,32,-1.968,-0.316,-3.721,-0.296,2
4,33,-1.967,-0.308,-3.564,-0.303,1
4,34,-2.184,-0.317,-2.203,-0.296,1
4,35,-1.971,-0.320,-4.880,-0.292,1
4,36,-1.732,-0.320,-2.899,-0.299,1
4,37,-1.969,-0.314,-5.590,-0.298,1
4,38,-1.971,-0.322,-3.386,-0.291,1
4,39,-2.117,-0.312,-3.860,-0.297,1
4,40,-2.069,-0.330,-3.096,-0.281,1
5,1,-2.099,-0.309,-2.818,-0.302,3
5,2,-2.061,-0.311,-3.118,-0.299,4
5,3,-2.190,-0.310,-3.436,-0.298,1
5,4,-1.781,-0.323,-3.661,-0.295,4
5,5,-2.018,-0.314,-3.944,-0.297,1
5,6,-2.033,-0.303,-3.636,-0.308,4
5,7,-2.256,-0.306,-3.765,-0.301,4
5,8,-1.891,-0.317,-3.518,-0.297,4
5,9,-2.113,-0.317,-4.417,-0.292,3
5,10,-1.819,-0.314,-2.953,-0.302,1
5,11,-1.885,-0.314,-3.543,-0.300,4
5,12,-2.106,-0.307,-4.121,-0.302,3
5,13,-1.873,-0.316,-3.634,-0.298,1
5,14,-1.985,-0.320,-3.768,-0.291,3
5,15,-2.074,-0.317,-4.011,-0.292,4
5,16,-2.019,-0.330,-2.898,-0.282,4
5,17,-1.978,-0.316,-2.489,-0.299,3
5,18,-2.008,-0.320,-2.111,-0.298,3
5,19,-2.160,-0.310,-4.716,-0.298,3
5,20,-1.905,-0.319,-2.818,-0.296,3
5,21,-1.971,-0.321,-2.983,-0.292,1
5,22,-1.973,-0.314,-3.859,-0.298,4
5,23,-2.090,-0.329,-2.764,-0.283,2
5,24,-1.962,-0.323,-3.617,-0.289,2
5,25,-1.986,-0.312,-3.765,-0.299,3
5,26,-1.973,-0.322,-2.571,-0.292,3
5,27,-2.072,-0.316,-4.278,-0.294,3
5,28,-1.814,-0.304,-3.103,-0.312,1
5,29,-2.006,-0.313,-3.055,-0.298,1
5,30,-1.942,-0.327,-3.602,-0.286,2
5,31,-2.429,-0.316,-3.539,-0.290,4
5,32,-1.800,-0.306,-2.764,-0.312,1
5,33,-1.912,-0.323,-3.153,-0.291,4
5,34,-2.064,-0.316,-3.158,-0.294,4
5,35,-1.804,-0.320,-2.794,-0.297,2
5,36,-1.887,-0.309,-2.931,-0.305,2
5,37,-2.307,-0.309,-3.071,-0.298,2
5,38,-1.799,-0.341,-3.062,-0.278,1
5,39,-2.032,-0.315,-2.739,-0.297,1
5,40,-2.021,-0.320,-2.938,-0.292,4
6,1,-2.189,-0.314,-2.885,-0.295,3
6,2,-2.284,-0.319,-2.848,-0.289,4
6,3,-2.258,-0.306,-4.257,-0.301,4
6,4,-2.175,-0.315,-3.045,-0.294,4
6,5,-2.122,-0.309,-2.914,-0.301,4
6,6,-2.208,-0.319,-3.361,-0.290,3
6,7,-1.910,-0.306,-3.267,-0.307,4
6,8,-2.176,-0.325,-2.498,-0.287,3
6,9,-2.018,-0.313,-4.402,-0.298,4
6,10,-2.069,-0.309,-3.703,-0.301,4
6,11,-2.044,-0.318,-4.357,-0.292,1
6,12,-2.131,-0.313,-3.192,-0.296,3
6,13,-2.174,-0.318,-3.122,-0.291,3
6,14,-2.077,-0.306,-2.882,-0.304,3
6,15,-2.055,-0.311,-3.623,-0.299,3
6,16,-2.034,-0.317,-3.189,-0.294,4
6,17,-2.244,-0.299,-3.922,-0.309,3
6,18,-2.013,-0.317,-2.847,-0.295,4
6,19,-2.118,-0.300,-3.313,-0.310,4
6,20,-2.149,-0.308,-3.008,-0.302,3
6,21,-2.110,-0.314,-2.971,-0.295,3
6,22,-2.025,-0.307,-3.737,-0.303,3
6,23,-2.034,-0.307,-3.401,-0.303,1
6,24,-2.123,-0.318,-2.924,-0.292,1
6,25,-2.081,-0.312,-3.086,-0.298,4
6,26,-1.794,-0.332,-1.988,-0.294,3
6,27,-1.984,-0.317,-2.279,-0.299,3
6,28,-2.043,-0.313,-3.942,-0.297,3
6,29,-2.146,-0.308,-3.232,-0.301,2
6,30,-2.275,-0.309,-3.231,-0.298,3
6,31,-2.226,-0.302,-3.435,-0.306,1
6,32,-2.113,-0.312,-2.709,-0.299,3
6,33,-2.102,-0.309,-2.653,-0.302,3
6,34,-1.823,-0.323,-2.905,-0.294,1
6,35,-2.116,-0.313,-3.005,-0.297,2
6,36,-2.132,-0.317,-3.337,-0.293,4
6,37,-2.080,-0.313,-2.565,-0.299,2
6,38,-2.239,-0.310,-3.062,-0.298,2
6,39,-2.104,-0.310,-2.826,-0.300,4
6,40,-2.106,-0.310,-2.831,-0.300,1
7,1,-1.964,-0.310,-3.131,-0.302,3
7,2,-2.293,-0.311,-2.773,-0.297,4
7,3,-2.113,-0.304,-2.418,-0.308,3
7,4,-2.217,-0.299,-3.060,-0.310,4
7,5,-2.225,-0.299,-3.588,-0.308,4
7,6,-2.186,-0.328,-2.068,-0.288,4
7,7,-2.300,-0.303,-3.713,-0.303,4
7,8,-2.298,-0.303,-3.309,-0.304,4
7,9,-2.200,-0.303,-2.432,-0.308,3
7,10,-2.414,-0.312,-4.453,-0.293,4
7,11,-2.258,-0.292,-2.854,-0.316,4
7,12,-2.417,-0.307,-3.757,-0.299,3
7,13,-1.958,-0.318,-3.315,-0.294,3
7,14,-2.270,-0.307,-4.122,-0.300,4
7,15,-2.294,-0.303,-3.344,-0.304,3
7,16,-2.392,-0.298,-2.201,-0.313,2
7,17,-2.272,-0.308,-3.485,-0.299,3
7,18,-2.184,-0.305,-3.175,-0.303,3
7,19,-2.252,-0.303,-3.034,-0.304,4
7,20,-2.183,-0.309,-2.980,-0.300,4
7,21,-2.313,-0.300,-3.355,-0.306,2
7,22,-2.194,-0.297,-4.458,-0.311,1
7,23,-2.204,-0.357,-2.996,-0.257,1
7,24,-2.113,-0.305,-2.539,-0.306,2
7,25,-2.129,-0.302,-2.581,-0.309,1
7,26,-2.065,-0.317,-1.668,-0.312,1
7,27,-2.101,-0.303,-2.701,-0.308,3
7,28,-2.286,-0.300,-2.533,-0.309,1
7,29,-2.195,-0.311,-2.662,-0.299,3
7,30,-2.194,-0.313,-3.316,-0.295,2
7,31,-2.458,-0.290,-3.989,-0.315,4
7,32,-2.305,-0.293,-3.618,-0.314,2
7,33,-2.209,-0.307,-2.933,-0.301,2
7,34,-2.416,-0.297,-2.523,-0.311,2
7,35,-2.082,-0.307,-3.031,-0.303,4
7,36,-2.502,-0.298,-3.252,-0.307,4
7,37,-2.308,-0.298,-3.023,-0.309,4
7,38,-2.053,-0.314,-3.007,-0.297,4
7,39,-2.290,-0.299,-2.936,-0.309,4
7,40,-2.164,-0.304,-3.166,-0.304,4
8,1,-2.133,-0.311,-3.451,-0.298,4
8,2,-1.994,-0.327,-2.076,-0.292,4
8,3,-2.044,-0.315,-2.974,-0.296,4
8,4,-2.083,-0.318,-4.953,-0.291,4
8,5,-1.888,-0.316,-3.127,-0.298,2
8,6,-2.104,-0.320,-2.840,-0.291,4
8,7,-2.135,-0.301,-2.842,-0.309,4
8,8,-2.226,-0.314,-3.901,-0.294,4
8,9,-1.765,-0.309,-2.469,-0.311,4
8,10,-1.805,-0.322,-2.935,-0.295,1
8,11,-1.995,-0.323,-2.747,-0.291,1
8,12,-1.872,-0.328,-2.488,-0.290,4
8,13,-2.136,-0.316,-3.298,-0.293,4
8,14,-2.096,-0.320,-3.013,-0.290,3
8,15,-2.033,-0.321,-3.111,-0.290,4
8,16,-1.951,-0.329,-2.022,-0.292,2
8,17,-1.902,-0.310,-2.879,-0.304,3
8,18,-1.935,-0.318,-3.609,-0.295,3
8,19,-1.925,-0.313,-4.553,-0.299,4
8,20,-1.997,-0.315,-2.561,-0.298,3
8,21,-2.035,-0.319,-1.992,-0.300,2
8,22,-2.101,-0.311,-2.722,-0.299,2
8,23,-1.925,-0.316,-3.939,-0.296,1
8,24,-1.872,-0.319,-2.850,-0.296,1
8,25,-2.057,-0.314,-2.092,-0.303,1
8,26,-2.014,-0.312,-4.615,-0.298,1
8,27,-2.082,-0.307,-2.993,-0.304,1
8,28,-1.948,-0.315,-2.748,-0.298,3
8,29,-2.137,-0.321,-2.115,-0.295,1
8,30,-2.099,-0.313,-4.224,-0.297,1
8,31,-1.954,-0.320,-3.409,-0.292,2
8,32,-2.127,-0.309,-3.647,-0.300,4
8,33,-2.025,-0.309,-3.684,-0.302,2
8,34,-1.959,-0.306,-2.989,-0.307,4
8,35,-2.014,-0.317,-3.197,-0.294,2
8,36,-1.978,-0.322,-2.506,-0.293,2
8,37,-1.956,-0.331,-2.979,-0.283,3
8,38,-2.020,-0.313,-3.718,-0.298,1
8,39,-2.092,-0.306,-4.392,-0.303,3
8,40,-1.883,-0.332,-2.359,-0.286,2
9,1,-2.022,-0.314,-2.876,-0.298,3
9,2,-1.907,-0.321,-2.652,-0.294,4
9,3,-2.112,-0.314,-2.944,-0.296,4
9,4,-1.925,-0.317,-4.686,-0.295,4
9,5,-1.961,-0.325,-4.153,-0.288,1
9,6,-2.022,-0.315,-2.663,-0.297,4
9,7,-2.029,-0.322,-3.798,-0.289,4
9,8,-2.096,-0.310,-3.444,-0.299,4
9,9,-2.038,-0.318,-4.123,-0.293,3
9,10,-1.953,-0.325,-2.799,-0.289,1
9,11,-2.060,-0.316,-2.833,-0.295,4
9,12,-2.092,-0.322,-3.586,-0.288,4
9,13,-1.989,-0.325,-3.701,-0.287,4
9,14,-2.121,-0.320,-4.765,-0.289,4
9,15,-1.892,-0.315,-3.755,-0.298,4
9,16,-1.931,-0.307,-3.455,-0.306,1
9,17,-2.192,-0.310,-3.112,-0.299,4
9,18,-1.919,-0.316,-3.643,-0.297,1
9,19,-1.923,-0.326,-4.122,-0.288,1
9,20,-1.943,-0.321,-3.233,-0.292,3
9,21,-1.960,-0.321,-3.637,-0.291,1
9,22,-1.965,-0.314,-3.847,-0.298,1
9,23,-1.829,-0.316,-2.528,-0.302,1
9,24,-2.025,-0.310,-2.660,-0.303,2
9,25,-2.017,-0.318,-3.838,-0.293,3
9,26,-2.041,-0.312,-4.481,-0.298,1
9,27,-1.895,-0.311,-3.967,-0.302,4
9,28,-1.926,-0.321,-2.918,-0.293,2
9,29,-1.951,-0.319,-3.869,-0.294,1
9,30,-2.050,-0.317,-3.241,-0.294,2
9,31,-1.797,-0.335,-3.190,-0.283,4
9,32,-2.034,-0.318,-3.259,-0.293,2
9,33,-1.983,-0.320,-3.457,-0.292,1
9,34,-2.060,-0.318,-2.940,-0.293,4
9,35,-2.031,-0.322,-2.697,-0.290,2
9,36,-1.992,-0.319,-3.648,-0.292,2
9,37,-1.952,-0.319,-2.587,-0.295,2
9,38,-1.971,-0.313,-3.661,-0.299,2
9,39,-1.909,-0.316,-3.460,-0.297,2
9,40,-2.060,-0.316,-3.625,-0.294,4
10,1,-2.037,-0.313,-2.181,-0.303,4
10,2,-1.847,-0.323,-1.571,-0.316,2
10,3,-2.176,-0.312,-2.465,-0.299,3
10,4,-1.812,-0.332,-1.555,-0.309,4
10,5,-2.020,-0.337,-2.330,-0.279,4
10,6,-2.169,-0.309,-2.905,-0.300,4
10,7,-2.092,-0.303,-2.258,-0.311,4
10,8,-2.156,-0.322,-2.654,-0.289,3
10,9,-2.144,-0.300,-3.632,-0.308,4
10,10,-1.988,-0.328,-2.802,-0.285,4
10,11,-2.188,-0.327,-3.132,-0.282,4
10,12,-2.102,-0.311,-1.958,-0.307,3
10,13,-2.231,-0.308,-3.361,-0.299,3
10,14,-1.985,-0.325,-2.408,-0.290,3
10,15,-1.902,-0.326,-2.160,-0.294,3
10,16,-2.152,-0.322,-2.856,-0.288,1
10,17,-2.053,-0.318,-3.291,-0.293,1
10,18,-2.096,-0.311,-2.653,-0.300,3
10,19,-1.926,-0.320,-2.371,-0.297,4
10,20,-2.002,-0.312,-2.430,-0.303,3
10,21,-2.217,-0.328,-2.737,-0.282,2
10,22,-2.082,-0.316,-1.869,-0.306,1
10,23,-2.140,-0.319,-2.707,-0.291,1
10,24,-2.046,-0.327,-1.726,-0.300,3
10,25,-1.997,-0.315,-2.955,-0.297,1
10,26,-1.969,-0.320,-2.960,-0.293,1
10,27,-2.010,-0.321,-3.649,-0.291,1
10,28,-2.130,-0.303,-4.064,-0.305,1
10,29,-1.969,-0.327,-2.421,-0.289,1
10,30,-2.003,-0.312,-2.768,-0.300,2
10,31,-2.135,-0.309,-4.356,-0.299,2
10,32,-2.125,-0.315,-4.463,-0.294,4
10,33,-1.998,-0.316,-3.641,-0.295,2
10,34,-2.198,-0.315,-3.033,-0.294,2
10,35,-2.174,-0.326,-2.051,-0.290,2
10,36,-1.980,-0.313,-2.958,-0.300,2
10,37,-2.059,-0.315,-2.411,-0.298,2
10,38,-2.053,-0.332,-1.822,-0.292,2
10,39,-1.932,-0.331,-4.123,-0.283,2
10,40,-2.076,-0.309,-2.895,-0.302,4
11,1,-2.073,-0.316,-2.065,-0.302,3
11,2,-2.154,-0.314,-3.152,-0.295,3
11,3,-1.963,-0.306,-3.455,-0.306,4
11,4,-2.003,-0.306,-3.018,-0.305,4
11,5,-1.968,-0.312,-2.543,-0.302,4
11,6,-2.149,-0.310,-4.596,-0.298,4
11,7,-2.224,-0.307,-3.971,-0.300,3
11,8,-2.141,-0.318,-3.376,-0.291,4
11,9,-2.062,-0.347,-3.194,-0.267,4
11,10,-2.076,-0.314,-2.912,-0.297,3
11,11,-2.148,-0.325,-2.803,-0.286,3
11,12,-2.255,-0.302,-4.355,-0.305,3
11,13,-2.004,-0.316,-3.980,-0.295,3
11,14,-2.206,-0.310,-3.442,-0.298,4
11,15,-2.047,-0.315,-3.035,-0.296,3
11,16,-2.021,-0.316,-3.973,-0.294,1
11,17,-2.006,-0.310,-3.692,-0.301,3
11,18,-2.047,-0.312,-3.311,-0.298,3
11,19,-2.137,-0.311,-3.788,-0.298,3
11,20,-2.162,-0.309,-2.445,-0.302,3
11,21,-1.943,-0.316,-3.604,-0.297,1
11,22,-1.956,-0.314,-3.853,-0.298,3
11,23,-2.081,-0.315,-2.668,-0.297,1
11,24,-2.177,-0.332,-2.775,-0.279,1
11,25,-2.127,-0.317,-4.297,-0.292,3
11,26,-1.894,-0.313,-3.653,-0.301,3
11,27,-2.125,-0.306,-3.489,-0.303,2
11,28,-2.112,-0.328,-3.103,-0.282,1
11,29,-2.129,-0.304,-3.339,-0.305,1
11,30,-2.131,-0.310,-3.581,-0.298,1
11,31,-2.186,-0.317,-2.402,-0.295,1
11,32,-2.149,-0.310,-3.955,-0.298,4
11,33,-2.180,-0.310,-2.401,-0.302,4
11,34,-1.933,-0.323,-2.764,-0.291,1
11,35,-2.038,-0.311,-2.888,-0.300,2
11,36,-2.031,-0.312,-2.728,-0.299,2
11,37,-2.202,-0.308,-3.063,-0.301,2
11,38,-2.035,-0.318,-2.178,-0.298,2
11,39,-2.160,-0.308,-3.096,-0.301,2
11,40,-2.142,-0.314,-3.851,-0.295,1
12,1,-1.846,-0.315,-2.820,-0.301,4
12,2,-1.938,-0.313,-3.337,-0.299,4
12,3,-1.931,-0.326,-2.809,-0.288,4
12,4,-2.012,-0.331,-2.985,-0.282,4
12,5,-2.113,-0.308,-3.769,-0.301,2
12,6,-1.961,-0.313,-3.151,-0.299,4
12,7,-2.041,-0.346,-4.396,-0.267,4
12,8,-2.006,-0.318,-2.764,-0.294,4
12,9,-1.917,-0.333,-2.187,-0.286,4
12,10,-1.976,-0.316,-3.698,-0.296,2
12,11,-1.967,-0.329,-3.092,-0.284,4
12,12,-1.983,-0.317,-3.640,-0.294,4
12,13,-2.045,-0.314,-4.469,-0.297,4
12,14,-1.962,-0.313,-2.813,-0.300,4
12,15,-1.908,-0.315,-3.368,-0.298,4
12,16,-1.901,-0.323,-2.391,-0.294,3
12,17,-2.053,-0.316,-2.263,-0.298,1
12,18,-1.915,-0.317,-2.208,-0.302,4
12,19,-1.897,-0.314,-2.859,-0.300,4
12,20,-2.043,-0.332,-2.916,-0.281,4
12,21,-1.939,-0.319,-2.487,-0.296,1
12,22,-1.897,-0.323,-2.851,-0.292,1
12,23,-1.999,-0.324,-3.037,-0.289,1
12,24,-1.714,-0.323,-3.051,-0.297,1
12,25,-1.921,-0.314,-4.657,-0.299,2
12,26,-1.963,-0.311,-3.624,-0.301,4
12,27,-1.906,-0.327,-1.936,-0.296,4
12,28,-1.799,-0.327,-3.297,-0.290,3
12,29,-2.012,-0.322,-2.089,-0.296,2
12,30,-2.118,-0.333,-3.130,-0.278,2
12,31,-1.999,-0.313,-3.143,-0.299,2
12,32,-1.890,-0.312,-2.812,-0.302,2
12,33,-1.874,-0.342,-1.972,-0.283,2
12,34,-1.978,-0.324,-3.066,-0.289,2
12,35,-2.135,-0.326,-2.771,-0.285,2
12,36,-2.048,-0.313,-2.257,-0.302,2
12,37,-1.976,-0.310,-2.896,-0.302,2
12,38,-1.993,-0.328,-2.779,-0.286,2
12,39,-2.007,-0.318,-2.603,-0.296,2
12,40,-2.120,-0.327,-3.993,-0.282,4
13,1,-2.076,-0.306,-2.895,-0.304,4
13,2,-1.963,-0.333,-3.144,-0.281,2
13,3,-2.105,-0.316,-3.245,-0.294,4
13,4,-2.083,-0.313,-2.716,-0.298,4
13,5,-2.100,-0.314,-3.289,-0.295,4
13,6,-2.052,-0.321,-3.296,-0.290,2
13,7,-1.908,-0.313,-3.134,-0.300,2
13,8,-2.120,-0.308,-2.784,-0.302,4
13,9,-2.178,-0.299,-2.997,-0.310,4
13,10,-1.943,-0.326,-4.390,-0.287,2
13,11,-2.066,-0.313,-3.253,-0.298,4
13,12,-2.048,-0.316,-2.846,-0.295,3
13,13,-2.161,-0.320,-2.568,-0.291,4
13,14,-2.015,-0.320,-2.784,-0.292,4
13,15,-1.919,-0.310,-3.225,-0.303,1
13,16,-1.996,-0.337,-3.066,-0.277,1
13,17,-1.959,-0.310,-3.220,-0.303,4
13,18,-2.049,-0.311,-2.639,-0.301,4
13,19,-2.133,-0.327,-2.654,-0.285,4
13,20,-2.096,-0.314,-3.956,-0.295,4
13,21,-1.991,-0.315,-3.026,-0.297,2
13,22,-1.950,-0.313,-3.297,-0.299,1
13,23,-2.007,-0.315,-2.623,-0.298,2
13,24,-2.191,-0.319,-3.098,-0.290,1
13,25,-2.174,-0.311,-3.206,-0.297,2
13,26,-1.991,-0.315,-2.851,-0.297,3
13,27,-2.075,-0.325,-2.776,-0.287,4
13,28,-2.060,-0.313,-3.048,-0.298,4
13,29,-2.051,-0.319,-5.133,-0.292,2
13,30,-1.994,-0.321,-4.417,-0.291,2
13,31,-2.057,-0.310,-3.039,-0.301,2
13,32,-2.041,-0.315,-3.395,-0.295,2
13,33,-2.037,-0.316,-3.189,-0.295,2
13,34,-2.083,-0.314,-2.900,-0.297,2
13,35,-1.998,-0.338,-3.814,-0.276,2
13,36,-1.856,-0.316,-3.618,-0.299,2
13,37,-1.876,-0.317,-4.252,-0.297,2
13,38,-1.983,-0.316,-2.714,-0.297,2
13,39,-1.924,-0.316,-2.610,-0.299,2
13,40,-2.120,-0.318,-3.117,-0.291,2
14,1,-2.165,-0.299,-3.569,-0.309,4
14,2,-1.987,-0.301,-4.068,-0.311,4
14,3,-2.146,-0.363,-2.193,-0.257,4
14,4,-2.070,-0.308,-3.610,-0.302,4
14,5,-1.968,-0.316,-4.165,-0.296,2
14,6,-2.064,-0.309,-2.699,-0.302,4
14,7,-2.136,-0.306,-2.853,-0.303,4
14,8,-2.191,-0.306,-4.831,-0.301,4
14,9,-2.166,-0.308,-3.874,-0.301,4
14,10,-1.888,-0.320,-2.022,-0.302,2
14,11,-2.012,-0.309,-2.422,-0.305,3
14,12,-1.892,-0.307,-3.004,-0.307,3
14,13,-2.282,-0.299,-3.089,-0.309,3
14,14,-2.103,-0.307,-3.960,-0.302,3
14,15,-1.991,-0.338,-2.249,-0.280,3
14,16,-1.996,-0.312,-3.211,-0.300,1
14,17,-2.109,-0.309,-2.805,-0.302,3
