user,video,delta,theta,alpha,beta,op
11,23,-2.086,-0.315,-2.638,-0.297,1
11,24,-2.223,-0.337,-2.638,-0.274,1
11,25,-2.143,-0.316,-4.429,-0.293,3
11,26,-1.903,-0.312,-3.858,-0.302,3
11,27,-2.113,-0.306,-3.537,-0.303,2
11,28,-2.128,-0.327,-3.259,-0.283,1
11,29,-2.129,-0.303,-3.317,-0.306,1
11,30,-2.148,-0.308,-3.660,-0.300,1
11,31,-2.200,-0.315,-2.451,-0.296,1
11,32,-2.173,-0.308,-3.964,-0.300,4
11,33,-2.185,-0.309,-2.435,-0.302,4
11,34,-1.936,-0.321,-2.792,-0.293,1
11,35,-2.048,-0.310,-2.970,-0.301,2
11,36,-2.043,-0.311,-3.085,-0.300,2
11,37,-2.215,-0.307,-3.645,-0.301,2
11,38,-2.042,-0.319,-2.153,-0.298,2
11,39,-2.192,-0.307,-3.275,-0.301,2
11,40,-2.151,-0.312,-3.926,-0.297,1
12,1,-1.897,-0.317,-3.496,-0.297,4
12,2,-1.989,-0.316,-3.660,-0.295,4
12,3,-1.963,-0.325,-2.550,-0.290,4
12,4,-1.969,-0.331,-3.368,-0.282,4
12,5,-2.086,-0.307,-3.313,-0.303,2
12,6,-1.969,-0.314,-2.843,-0.298,4
12,7,-2.022,-0.342,-3.875,-0.272,4
12,8,-1.985,-0.317,-2.900,-0.295,4
12,9,-1.960,-0.333,-2.073,-0.287,4
12,10,-1.969,-0.316,-3.098,-0.296,2
12,11,-1.966,-0.331,-2.683,-0.284,4
12,12,-2.008,-0.319,-3.652,-0.292,4
12,13,-2.070,-0.316,-4.432,-0.294,4
12,14,-1.993,-0.312,-3.049,-0.300,4
12,15,-1.906,-0.315,-2.919,-0.299,4
12,16,-1.951,-0.320,-2.519,-0.294,3
12,17,-2.026,-0.318,-2.311,-0.297,1
12,18,-1.935,-0.317,-2.275,-0.300,4
12,19,-1.887,-0.314,-2.895,-0.300,4
12,20,-2.056,-0.331,-2.765,-0.281,4
12,21,-1.922,-0.320,-2.495,-0.295,1
12,22,-1.910,-0.323,-2.937,-0.291,1
12,23,-2.012,-0.322,-3.526,-0.290,1
12,24,-1.747,-0.323,-3.079,-0.296,1
12,25,-1.928,-0.311,-3.755,-0.302,2
12,26,-1.960,-0.312,-3.521,-0.300,4
12,27,-1.871,-0.327,-1.838,-0.300,4
12,28,-1.827,-0.331,-4.239,-0.285,3
12,29,-1.947,-0.320,-2.342,-0.296,2
12,30,-2.134,-0.333,-2.929,-0.278,2
12,31,-1.992,-0.313,-2.941,-0.299,2
12,32,-1.914,-0.314,-2.822,-0.300,2
12,33,-1.893,-0.346,-1.927,-0.280,2
12,34,-1.990,-0.325,-3.041,-0.288,2
12,35,-2.153,-0.326,-2.661,-0.285,2
12,36,-2.078,-0.315,-2.229,-0.300,2
12,37,-1.989,-0.310,-2.838,-0.302,2
12,38,-1.953,-0.326,-3.028,-0.288,2
12,39,-1.918,-0.316,-2.800,-0.298,2
12,40,-2.111,-0.330,-3.889,-0.280,4
13,1,-2.208,-0.300,-2.810,-0.309,4
13,2,-2.025,-0.323,-3.115,-0.289,2
13,3,-2.079,-0.310,-3.392,-0.300,4
13,4,-2.092,-0.310,-2.584,-0.302,4
13,5,-2.162,-0.310,-2.758,-0.300,4
13,6,-2.071,-0.314,-3.254,-0.296,2
13,7,-1.922,-0.313,-3.167,-0.300,2
13,8,-2.178,-0.308,-2.850,-0.301,4
13,9,-2.174,-0.305,-2.944,-0.304,4
13,10,-1.935,-0.327,-3.560,-0.286,2
13,11,-2.128,-0.319,-3.276,-0.290,4
13,12,-2.076,-0.315,-3.076,-0.296,3
13,13,-2.205,-0.313,-2.661,-0.297,4
13,14,-1.947,-0.322,-3.007,-0.291,4
13,15,-1.952,-0.309,-3.694,-0.303,1
13,16,-2.131,-0.335,-3.070,-0.276,1
13,17,-2.004,-0.310,-3.726,-0.301,4
13,18,-2.193,-0.304,-2.801,-0.305,4
13,19,-2.210,-0.322,-3.153,-0.286,4
13,20,-2.062,-0.311,-4.318,-0.299,4
13,21,-2.096,-0.311,-3.736,-0.298,2
13,22,-2.052,-0.311,-4.102,-0.299,1
13,23,-2.154,-0.308,-2.551,-0.303,2
13,24,-2.165,-0.321,-2.702,-0.290,1
13,25,-2.219,-0.308,-3.798,-0.299,2
13,26,-2.103,-0.308,-5.195,-0.301,3
13,27,-2.078,-0.315,-2.666,-0.296,4
13,28,-2.025,-0.309,-3.127,-0.302,4
13,29,-2.098,-0.322,-3.562,-0.288,2
13,30,-2.016,-0.318,-4.052,-0.293,2
13,31,-2.114,-0.308,-3.130,-0.302,2
13,32,-2.025,-0.315,-3.516,-0.296,2
13,33,-2.229,-0.315,-4.119,-0.293,2
13,34,-2.056,-0.318,-2.810,-0.293,2
13,35,-1.925,-0.338,-3.730,-0.277,2
13,36,-2.039,-0.309,-3.589,-0.301,2
13,37,-2.045,-0.310,-3.387,-0.301,2
13,38,-2.089,-0.314,-2.833,-0.297,2
13,39,-2.009,-0.313,-2.815,-0.299,2
13,40,-2.228,-0.313,-3.158,-0.295,2
14,1,-2.145,-0.302,-3.105,-0.307,4
14,2,-1.985,-0.309,-3.522,-0.302,4
14,3,-2.100,-0.312,-2.351,-0.301,4
14,4,-2.199,-0.307,-2.957,-0.301,4
14,5,-2.075,-0.315,-3.049,-0.295,2
14,6,-2.162,-0.308,-3.230,-0.301,4
14,7,-2.176,-0.302,-3.131,-0.307,4
14,8,-2.134,-0.311,-3.062,-0.298,4
14,9,-2.087,-0.311,-3.910,-0.298,4
14,10,-2.081,-0.311,-2.391,-0.302,2
14,11,-2.102,-0.308,-2.943,-0.302,3
14,12,-2.012,-0.302,-2.945,-0.310,3
14,13,-2.163,-0.308,-3.355,-0.301,3
14,14,-2.325,-0.305,-2.976,-0.302,3
14,15,-2.094,-0.324,-2.870,-0.287,3
14,16,-2.182,-0.309,-2.759,-0.300,1
14,17,-1.978,-0.306,-3.349,-0.306,3
