user,video,delta,theta,alpha,beta,op
4,9,-2.158,-0.311,-3.357,-0.297,3
4,10,-2.036,-0.316,-2.716,-0.296,1
4,11,-1.835,-0.325,-2.956,-0.292,4
4,12,-2.020,-0.317,-3.021,-0.295,4
4,13,-2.045,-0.344,-3.894,-0.269,1
4,14,-2.049,-0.322,-3.054,-0.289,4
4,15,-2.232,-0.304,-2.975,-0.304,4
4,16,-2.070,-0.314,-5.367,-0.296,1
4,17,-1.916,-0.314,-3.262,-0.299,4
4,18,-1.845,-0.312,-3.547,-0.303,1
4,19,-2.082,-0.311,-2.333,-0.302,4
4,20,-2.109,-0.312,-3.121,-0.298,4
4,21,-1.766,-0.325,-4.416,-0.293,1
4,22,-1.816,-0.321,-3.155,-0.296,1
4,23,-1.982,-0.317,-3.586,-0.294,1
4,24,-1.873,-0.311,-4.165,-0.303,2
4,25,-2.020,-0.321,-3.367,-0.290,4
4,26,-2.059,-0.320,-4.505,-0.290,3
4,27,-1.854,-0.317,-2.516,-0.300,4
4,28,-2.067,-0.357,-2.811,-0.259,2
4,29,-1.979,-0.318,-2.831,-0.295,1
4,30,-1.901,-0.323,-2.794,-0.292,1
4,31,-1.685,-0.319,-1.893,-0.312,1
4,32,-1.987,-0.316,-3.226,-0.296,2
4,33,-2.000,-0.308,-3.642,-0.303,1
4,34,-2.217,-0.315,-2.305,-0.297,1
4,35,-1.944,-0.320,-4.979,-0.292,1
4,36,-1.696,-0.323,-2.969,-0.298,1
4,37,-1.944,-0.316,-4.808,-0.296,1
4,38,-1.974,-0.321,-3.489,-0.291,1
4,39,-2.150,-0.310,-3.702,-0.299,1
4,40,-2.093,-0.328,-3.041,-0.283,1
5,1,-2.055,-0.310,-2.873,-0.301,3
5,2,-2.030,-0.311,-3.493,-0.300,4
5,3,-2.178,-0.312,-3.221,-0.297,1
5,4,-1.780,-0.323,-3.706,-0.295,4
5,5,-2.004,-0.314,-4.224,-0.297,1
5,6,-2.035,-0.304,-3.360,-0.306,4
5,7,-2.227,-0.306,-3.807,-0.301,4
5,8,-1.882,-0.316,-3.904,-0.298,4
5,9,-2.101,-0.318,-4.243,-0.292,3
5,10,-1.782,-0.314,-2.867,-0.304,1
5,11,-1.915,-0.313,-3.392,-0.300,4
5,12,-2.073,-0.306,-4.330,-0.304,3
5,13,-1.863,-0.316,-3.533,-0.298,1
5,14,-1.962,-0.321,-3.303,-0.292,3
5,15,-2.053,-0.317,-4.198,-0.293,4
5,16,-2.018,-0.330,-2.944,-0.282,4
5,17,-1.948,-0.316,-2.574,-0.298,3
5,18,-1.991,-0.322,-2.132,-0.296,3
5,19,-2.162,-0.312,-3.471,-0.296,3
5,20,-1.897,-0.319,-2.807,-0.296,3
5,21,-1.931,-0.321,-2.916,-0.292,1
5,22,-1.977,-0.314,-3.472,-0.298,4
5,23,-2.054,-0.328,-2.889,-0.284,2
5,24,-1.936,-0.323,-3.605,-0.290,2
5,25,-1.934,-0.314,-3.886,-0.298,3
5,26,-1.939,-0.323,-2.531,-0.292,3
5,27,-2.112,-0.315,-4.472,-0.294,3
5,28,-1.798,-0.304,-3.143,-0.313,1
5,29,-1.991,-0.315,-3.392,-0.297,1
5,30,-1.931,-0.327,-3.680,-0.287,2
5,31,-2.409,-0.316,-3.401,-0.290,4
5,32,-1.740,-0.312,-2.643,-0.308,1
5,33,-1.886,-0.326,-3.211,-0.289,4
5,34,-2.020,-0.322,-3.176,-0.289,4
5,35,-1.833,-0.319,-2.708,-0.298,2
5,36,-1.848,-0.313,-2.940,-0.302,2
5,37,-2.257,-0.311,-3.195,-0.296,2
5,38,-1.810,-0.340,-2.896,-0.278,1
5,39,-2.046,-0.315,-2.785,-0.297,1
5,40,-2.000,-0.319,-2.836,-0.293,4
6,1,-2.233,-0.312,-2.841,-0.297,3
6,2,-2.368,-0.307,-2.885,-0.300,4
6,3,-2.223,-0.298,-2.880,-0.311,4
6,4,-2.257,-0.312,-2.636,-0.297,4
6,5,-2.043,-0.307,-2.447,-0.306,4
6,6,-2.098,-0.319,-2.534,-0.293,3
6,7,-1.863,-0.306,-3.019,-0.309,4
6,8,-2.260,-0.315,-2.777,-0.293,3
6,9,-2.197,-0.305,-3.740,-0.303,4
6,10,-2.122,-0.305,-2.681,-0.305,4
6,11,-2.122,-0.309,-3.078,-0.300,1
6,12,-2.078,-0.312,-2.627,-0.299,3
6,13,-2.210,-0.308,-3.258,-0.300,3
6,14,-2.081,-0.297,-2.939,-0.314,3
6,15,-2.092,-0.308,-3.785,-0.301,3
6,16,-2.119,-0.318,-2.160,-0.297,4
6,17,-2.299,-0.302,-4.226,-0.304,3
6,18,-2.170,-0.308,-2.527,-0.302,4
6,19,-2.099,-0.303,-2.452,-0.309,4
6,20,-2.283,-0.304,-2.426,-0.306,3
6,21,-2.094,-0.305,-2.639,-0.306,3
6,22,-2.151,-0.310,-2.390,-0.302,3
6,23,-2.056,-0.304,-2.845,-0.307,1
6,24,-2.278,-0.313,-2.397,-0.297,1
6,25,-2.269,-0.306,-3.227,-0.301,4
6,26,-1.978,-0.297,-3.203,-0.315,3
6,27,-2.077,-0.311,-3.441,-0.299,3
6,28,-2.263,-0.304,-2.694,-0.305,3
6,29,-2.165,-0.303,-2.741,-0.306,2
6,30,-2.218,-0.319,-2.012,-0.297,3
6,31,-2.444,-0.299,-2.641,-0.308,1
6,32,-2.205,-0.311,-2.284,-0.301,3
6,33,-2.274,-0.308,-3.178,-0.299,3
6,34,-1.984,-0.312,-3.216,-0.300,1
6,35,-2.121,-0.315,-2.230,-0.299,2
6,36,-2.210,-0.304,-3.540,-0.304,4
6,37,-2.154,-0.309,-2.533,-0.302,2
6,38,-2.324,-0.306,-2.697,-0.302,2
6,39,-2.100,-0.312,-2.707,-0.299,4
6,40,-2.101,-0.304,-3.170,-0.305,1
7,1,-2.016,-0.313,-3.334,-0.298,3
7,2,-2.295,-0.316,-2.470,-0.293,4
7,3,-1.990,-0.307,-2.958,-0.305,3
7,4,-2.158,-0.301,-2.846,-0.309,4
7,5,-2.260,-0.295,-3.636,-0.313,4
7,6,-2.300,-0.327,-2.057,-0.288,4
7,7,-2.283,-0.304,-4.181,-0.303,4
7,8,-2.270,-0.305,-3.011,-0.302,4
7,9,-2.128,-0.305,-2.675,-0.306,3
7,10,-2.382,-0.310,-3.054,-0.296,4
7,11,-2.309,-0.303,-3.587,-0.303,4
7,12,-2.415,-0.307,-2.995,-0.300,3
7,13,-2.059,-0.314,-4.379,-0.296,3
7,14,-2.180,-0.314,-2.279,-0.299,4
7,15,-2.244,-0.305,-3.852,-0.302,3
7,16,-2.433,-0.307,-2.713,-0.300,2
7,17,-2.269,-0.312,-2.638,-0.297,3
7,18,-2.519,-0.299,-2.891,-0.306,3
7,19,-2.266,-0.306,-3.478,-0.301,4
7,20,-2.196,-0.317,-2.783,-0.292,4
7,21,-2.335,-0.298,-3.315,-0.309,2
7,22,-2.287,-0.300,-2.216,-0.312,1
7,23,-2.175,-0.362,-3.180,-0.253,1
7,24,-2.176,-0.308,-2.579,-0.302,2
7,25,-2.128,-0.305,-3.206,-0.304,1
7,26,-2.081,-0.308,-2.506,-0.304,1
7,27,-2.140,-0.300,-4.242,-0.308,3
7,28,-2.262,-0.305,-2.821,-0.303,1
7,29,-2.195,-0.312,-2.542,-0.299,3
7,30,-2.151,-0.314,-2.926,-0.296,2
7,31,-2.528,-0.290,-2.634,-0.317,4
7,32,-2.432,-0.295,-3.441,-0.311,2
7,33,-2.149,-0.312,-2.367,-0.300,2
7,34,-2.377,-0.298,-2.685,-0.310,2
7,35,-2.162,-0.306,-3.164,-0.303,4
7,36,-2.494,-0.298,-4.213,-0.307,4
7,37,-2.365,-0.296,-4.033,-0.310,4
7,38,-2.145,-0.311,-3.251,-0.298,4
7,39,-2.253,-0.299,-2.414,-0.312,4
7,40,-2.153,-0.312,-2.969,-0.297,4
8,1,-2.112,-0.312,-3.546,-0.297,4
8,2,-1.815,-0.326,-1.989,-0.299,4
8,3,-2.070,-0.308,-4.248,-0.302,4
8,4,-2.191,-0.305,-4.775,-0.302,4
8,5,-2.060,-0.325,-2.253,-0.290,2
8,6,-2.264,-0.315,-2.779,-0.293,4
8,7,-2.156,-0.301,-3.352,-0.307,4
8,8,-2.098,-0.316,-3.977,-0.293,4
8,9,-1.703,-0.313,-2.289,-0.311,4
8,10,-2.123,-0.311,-4.196,-0.298,1
8,11,-1.929,-0.315,-2.977,-0.298,1
8,12,-2.000,-0.335,-2.371,-0.281,4
8,13,-2.084,-0.316,-3.353,-0.294,4
8,14,-2.189,-0.308,-3.700,-0.300,3
8,15,-2.260,-0.311,-3.874,-0.297,4
8,16,-1.767,-0.345,-1.574,-0.297,2
8,17,-2.125,-0.306,-3.733,-0.303,3
8,18,-1.953,-0.326,-3.339,-0.287,3
8,19,-2.084,-0.305,-4.055,-0.305,4
8,20,-2.098,-0.311,-3.415,-0.299,3
8,21,-2.296,-0.333,-2.141,-0.281,2
8,22,-2.270,-0.307,-2.578,-0.302,2
8,23,-2.112,-0.313,-3.044,-0.297,1
8,24,-1.941,-0.311,-3.744,-0.302,1
8,25,-1.945,-0.316,-1.741,-0.312,1
8,26,-2.221,-0.305,-4.572,-0.303,1
8,27,-2.128,-0.298,-2.841,-0.312,1
8,28,-2.210,-0.316,-2.381,-0.296,3
8,29,-2.102,-0.314,-2.460,-0.298,1
8,30,-2.088,-0.312,-3.243,-0.298,1
8,31,-2.117,-0.323,-2.753,-0.288,2
8,32,-2.125,-0.307,-3.188,-0.302,4
8,33,-2.181,-0.318,-2.982,-0.291,2
8,34,-2.046,-0.304,-2.949,-0.307,4
8,35,-1.909,-0.315,-3.019,-0.299,2
8,36,-2.088,-0.317,-3.009,-0.294,2
8,37,-2.007,-0.314,-2.625,-0.299,3
8,38,-1.917,-0.313,-3.729,-0.300,1
8,39,-2.032,-0.307,-3.420,-0.304,3
8,40,-2.039,-0.336,-2.025,-0.284,2
9,1,-2.080,-0.315,-2.777,-0.296,3
9,2,-1.986,-0.322,-2.832,-0.291,4
9,3,-2.058,-0.314,-2.961,-0.297,4
9,4,-1.855,-0.321,-4.122,-0.294,4
9,5,-2.023,-0.317,-4.283,-0.294,1
9,6,-2.114,-0.312,-3.004,-0.298,4
9,7,-1.990,-0.318,-4.682,-0.294,4
9,8,-2.100,-0.311,-2.945,-0.299,4
9,9,-1.948,-0.318,-3.789,-0.294,3
9,10,-1.949,-0.323,-2.913,-0.291,1
9,11,-2.059,-0.314,-3.324,-0.297,4
9,12,-2.010,-0.322,-4.131,-0.290,4
9,13,-1.959,-0.329,-4.223,-0.284,4
9,14,-2.152,-0.316,-4.571,-0.293,4
9,15,-1.924,-0.318,-3.845,-0.295,4
9,16,-1.916,-0.312,-3.431,-0.301,1
9,17,-2.136,-0.312,-3.403,-0.297,4
9,18,-1.956,-0.312,-3.580,-0.300,1
9,19,-1.915,-0.325,-3.691,-0.289,1
9,20,-1.964,-0.323,-2.770,-0.291,3
9,21,-1.956,-0.319,-3.517,-0.293,1
9,22,-1.972,-0.316,-3.726,-0.296,1
9,23,-1.844,-0.312,-2.664,-0.304,1
9,24,-1.920,-0.315,-2.853,-0.299,2
9,25,-2.005,-0.316,-3.893,-0.295,3
9,26,-1.980,-0.313,-4.752,-0.298,1
9,27,-1.916,-0.310,-3.985,-0.303,4
9,28,-1.964,-0.321,-2.968,-0.292,2
9,29,-2.010,-0.317,-4.067,-0.294,1
9,30,-2.020,-0.316,-3.164,-0.295,2
9,31,-1.781,-0.336,-3.307,-0.283,4
9,32,-2.000,-0.318,-3.366,-0.293,2
9,33,-2.025,-0.318,-3.697,-0.293,1
9,34,-2.079,-0.318,-3.199,-0.292,4
9,35,-2.071,-0.319,-2.881,-0.292,2
9,36,-2.016,-0.317,-4.131,-0.294,2
9,37,-1.923,-0.322,-2.618,-0.293,2
9,38,-1.956,-0.315,-3.715,-0.297,2
9,39,-1.885,-0.317,-3.539,-0.297,2
9,40,-2.067,-0.312,-3.672,-0.298,4
10,1,-2.116,-0.310,-2.455,-0.302,4
10,2,-1.893,-0.316,-1.634,-0.318,2
10,3,-1.955,-0.315,-2.623,-0.299,3
10,4,-1.876,-0.341,-1.476,-0.303,4
10,5,-1.925,-0.333,-3.082,-0.282,4
10,6,-1.904,-0.314,-1.947,-0.309,4
10,7,-2.181,-0.298,-2.680,-0.312,4
10,8,-1.944,-0.332,-2.229,-0.287,3
10,9,-2.398,-0.300,-3.207,-0.307,4
10,10,-2.263,-0.320,-3.270,-0.288,4
10,11,-2.177,-0.337,-2.852,-0.274,4
10,12,-2.126,-0.313,-2.005,-0.305,3
10,13,-2.149,-0.309,-3.615,-0.299,3
10,14,-2.152,-0.318,-2.575,-0.293,3
10,15,-2.038,-0.308,-2.214,-0.307,3
10,16,-2.223,-0.318,-2.944,-0.290,1
10,17,-1.931,-0.319,-3.373,-0.294,1
10,18,-2.124,-0.309,-2.609,-0.302,3
10,19,-2.119,-0.330,-3.612,-0.281,4
10,20,-2.067,-0.304,-2.435,-0.309,3
10,21,-2.123,-0.326,-2.563,-0.286,2
10,22,-2.000,-0.323,-1.777,-0.303,1
10,23,-2.097,-0.315,-3.313,-0.295,1
10,24,-2.147,-0.324,-1.786,-0.299,3
10,25,-1.983,-0.323,-2.990,-0.290,1
10,26,-1.972,-0.326,-4.365,-0.286,1
10,27,-1.921,-0.318,-3.095,-0.295,1
10,28,-2.025,-0.309,-3.171,-0.302,1
10,29,-2.010,-0.339,-2.084,-0.281,1
10,30,-2.010,-0.314,-3.921,-0.296,2
10,31,-2.155,-0.316,-4.798,-0.293,2
10,32,-2.301,-0.312,-4.279,-0.295,4
10,33,-2.022,-0.313,-2.811,-0.299,2
10,34,-2.119,-0.317,-3.207,-0.293,2
10,35,-2.332,-0.332,-1.827,-0.289,2
10,36,-1.929,-0.315,-2.462,-0.300,2
10,37,-2.056,-0.310,-2.519,-0.302,2
10,38,-2.098,-0.321,-1.897,-0.299,2
10,39,-1.951,-0.324,-3.751,-0.288,2
10,40,-2.097,-0.311,-2.877,-0.300,4
11,1,-2.081,-0.313,-2.246,-0.301,3
11,2,-2.145,-0.314,-3.088,-0.295,3
11,3,-1.962,-0.307,-3.350,-0.305,4
11,4,-2.034,-0.306,-3.353,-0.304,4
11,5,-1.968,-0.314,-2.506,-0.300,4
11,6,-2.145,-0.309,-3.536,-0.300,4
11,7,-2.234,-0.305,-4.014,-0.302,3
11,8,-2.196,-0.319,-3.725,-0.289,4
11,9,-2.087,-0.339,-3.146,-0.274,4
11,10,-2.101,-0.312,-2.983,-0.298,3
11,11,-2.180,-0.324,-3.078,-0.286,3
11,12,-2.229,-0.303,-4.112,-0.305,3
11,13,-2.005,-0.318,-3.728,-0.293,3
11,14,-2.212,-0.310,-3.620,-0.298,4
11,15,-2.071,-0.314,-3.214,-0.297,3
11,16,-2.085,-0.315,-3.886,-0.295,1
11,17,-2.009,-0.310,-4.115,-0.301,3
11,18,-2.073,-0.311,-3.590,-0.299,3
11,19,-2.164,-0.311,-5.281,-0.297,3
11,20,-2.220,-0.306,-2.595,-0.304,3
11,21,-1.990,-0.314,-3.364,-0.298,1
11,22,-1.983,-0.315,-3.601,-0.297,3
11,23,-2.106,-0.314,-2.614,-0.297,1
11,24,-2.249,-0.339,-2.562,-0.273,1
11,25,-2.186,-0.313,-3.709,-0.296,3
11,26,-1.893,-0.311,-4.222,-0.303,3
11,27,-2.113,-0.306,-3.626,-0.303,2
11,28,-2.142,-0.330,-3.804,-0.280,1
11,29,-2.148,-0.302,-3.222,-0.307,1
11,30,-2.132,-0.308,-3.615,-0.301,1
11,31,-2.168,-0.312,-2.546,-0.298,1
11,32,-2.182,-0.309,-4.115,-0.299,4
11,33,-2.169,-0.309,-2.384,-0.302,4
11,34,-1.946,-0.317,-3.049,-0.296,1
11,35,-2.070,-0.308,-3.027,-0.302,2
11,36,-2.076,-0.313,-3.323,-0.296,2
11,37,-2.188,-0.307,-4.004,-0.301,2
11,38,-2.033,-0.318,-2.163,-0.298,2
11,39,-2.196,-0.307,-3.230,-0.301,2
11,40,-2.186,-0.310,-3.745,-0.297,1
12,1,-1.937,-0.310,-2.921,-0.303,4
12,2,-2.018,-0.316,-3.279,-0.295,4
12,3,-1.981,-0.327,-2.427,-0.288,4
12,4,-2.109,-0.323,-3.634,-0.286,4
12,5,-2.080,-0.309,-3.082,-0.301,2
12,6,-1.982,-0.311,-2.980,-0.301,4
12,7,-2.076,-0.339,-3.524,-0.273,4
12,8,-2.061,-0.311,-3.026,-0.299,4
12,9,-1.965,-0.327,-2.113,-0.292,4
12,10,-2.007,-0.312,-3.960,-0.299,2
12,11,-1.990,-0.325,-3.272,-0.287,4
12,12,-2.010,-0.316,-3.346,-0.295,4
12,13,-2.018,-0.313,-4.108,-0.298,4
12,14,-2.020,-0.312,-2.712,-0.300,4
12,15,-1.980,-0.311,-3.231,-0.301,4
12,16,-2.001,-0.315,-2.268,-0.300,3
12,17,-2.054,-0.317,-2.320,-0.297,1
12,18,-1.962,-0.315,-2.180,-0.303,4
12,19,-1.932,-0.313,-2.758,-0.301,4
12,20,-2.150,-0.327,-2.487,-0.285,4
12,21,-1.954,-0.317,-2.493,-0.298,1
12,22,-1.930,-0.322,-2.770,-0.292,1
12,23,-2.024,-0.324,-3.990,-0.287,1
12,24,-1.869,-0.315,-3.100,-0.300,1
12,25,-1.926,-0.313,-4.039,-0.300,2
12,26,-2.043,-0.306,-3.305,-0.304,4
12,27,-1.922,-0.321,-1.893,-0.303,4
12,28,-1.865,-0.321,-2.343,-0.298,3
12,29,-2.117,-0.316,-2.236,-0.298,2
12,30,-2.175,-0.327,-2.953,-0.283,2
12,31,-2.053,-0.309,-3.259,-0.301,2
12,32,-1.912,-0.316,-2.861,-0.298,2
12,33,-1.885,-0.339,-2.044,-0.284,2
12,34,-1.987,-0.323,-2.992,-0.290,2
12,35,-2.131,-0.320,-3.284,-0.289,2
12,36,-2.078,-0.313,-2.203,-0.302,2
12,37,-2.029,-0.311,-3.551,-0.300,2
12,38,-2.039,-0.320,-3.273,-0.291,2
12,39,-2.064,-0.315,-2.512,-0.297,2
12,40,-2.161,-0.326,-3.578,-0.283,4
13,1,-2.134,-0.304,-2.806,-0.306,4
13,2,-2.057,-0.327,-3.329,-0.284,2
13,3,-2.147,-0.311,-3.094,-0.298,4
13,4,-2.197,-0.309,-2.651,-0.301,4
13,5,-2.161,-0.313,-3.053,-0.296,4
13,6,-2.061,-0.312,-3.204,-0.299,2
13,7,-1.951,-0.309,-3.386,-0.303,2
13,8,-2.215,-0.308,-2.708,-0.301,4
13,9,-2.171,-0.302,-2.730,-0.308,4
13,10,-2.010,-0.320,-5.005,-0.291,2
13,11,-2.181,-0.319,-2.884,-0.290,4
13,12,-2.161,-0.313,-2.884,-0.296,3
13,13,-2.216,-0.313,-2.591,-0.297,4
13,14,-2.091,-0.317,-2.739,-0.295,4
13,15,-1.909,-0.309,-3.778,-0.304,1
13,16,-2.153,-0.338,-2.979,-0.274,1
13,17,-2.052,-0.304,-3.652,-0.306,4
13,18,-2.192,-0.305,-2.819,-0.304,4
13,19,-2.187,-0.324,-3.087,-0.285,4
13,20,-2.048,-0.314,-4.758,-0.296,4
13,21,-2.053,-0.316,-3.225,-0.295,2
13,22,-2.041,-0.311,-3.733,-0.299,1
13,23,-2.072,-0.312,-2.574,-0.300,2
13,24,-2.242,-0.318,-2.710,-0.291,1
13,25,-2.215,-0.311,-3.829,-0.297,2
13,26,-2.067,-0.310,-4.831,-0.300,3
13,27,-2.056,-0.314,-3.010,-0.296,4
13,28,-2.087,-0.308,-3.650,-0.301,4
13,29,-2.090,-0.328,-4.205,-0.283,2
13,30,-2.047,-0.317,-4.221,-0.293,2
13,31,-2.163,-0.302,-3.215,-0.307,2
13,32,-2.112,-0.311,-3.221,-0.299,2
13,33,-2.085,-0.316,-3.169,-0.294,2
13,34,-1.982,-0.320,-2.673,-0.294,2
13,35,-1.996,-0.328,-4.005,-0.284,2
13,36,-2.016,-0.308,-4.197,-0.303,2
13,37,-1.997,-0.311,-4.068,-0.300,2
13,38,-2.116,-0.322,-2.786,-0.289,2
13,39,-2.011,-0.315,-2.605,-0.298,2
13,40,-2.275,-0.316,-3.436,-0.292,2
14,1,-2.093,-0.301,-2.986,-0.309,4
14,2,-1.947,-0.310,-4.175,-0.302,4
14,3,-2.117,-0.387,-2.294,-0.239,4
14,4,-1.983,-0.311,-3.870,-0.301,4
14,5,-1.932,-0.316,-4.563,-0.297,2
14,6,-1.918,-0.319,-2.259,-0.299,4
14,7,-2.009,-0.310,-3.791,-0.301,4
14,8,-2.158,-0.304,-3.472,-0.305,4
14,9,-2.063,-0.314,-3.275,-0.297,4
14,10,-1.810,-0.329,-1.868,-0.299,2
14,11,-1.889,-0.313,-2.263,-0.306,3
14,12,-1.873,-0.310,-3.068,-0.304,3
14,13,-2.235,-0.297,-3.729,-0.310,3
14,14,-2.042,-0.310,-3.957,-0.300,3
14,15,-1.948,-0.338,-2.381,-0.280,3
14,16,-1.930,-0.319,-3.373,-0.294,1
14,17,-2.066,-0.311,-2.958,-0.300,3
