user,video,delta,theta,alpha,beta,op
3,28,-2.040,-0.312,-2.203,-0.304,3
3,29,-1.937,-0.310,-3.487,-0.302,1
3,30,-1.842,-0.306,-3.137,-0.309,1
3,31,-2.091,-0.406,-3.947,-0.222,1
3,32,-1.901,-0.333,-2.292,-0.286,3
3,33,-2.421,-0.410,-3.229,-0.217,1
3,34,-1.874,-0.319,-3.894,-0.295,2
3,35,-2.052,-0.319,-2.422,-0.294,2
3,36,-2.165,-0.318,-2.289,-0.295,4
3,37,-1.884,-0.323,-2.210,-0.296,2
3,38,-1.925,-0.348,-3.624,-0.268,2
3,39,-1.710,-0.368,-1.263,-0.303,2
3,40,-1.802,-0.331,-2.224,-0.291,3
4,1,-2.172,-0.311,-5.126,-0.297,4
4,2,-2.170,-0.309,-5.329,-0.299,1
4,3,-2.140,-0.319,-2.317,-0.294,4
4,4,-1.955,-0.313,-3.961,-0.299,3
4,5,-2.214,-0.324,-2.859,-0.285,2
4,6,-2.306,-0.307,-3.573,-0.300,3
4,7,-2.144,-0.307,-3.636,-0.302,1
4,8,-2.022,-0.311,-3.820,-0.300,4
4,9,-2.135,-0.313,-3.649,-0.296,3
4,10,-2.024,-0.316,-2.564,-0.297,1
4,11,-1.845,-0.325,-2.965,-0.292,4
4,12,-2.010,-0.317,-2.985,-0.295,4
4,13,-2.038,-0.348,-3.810,-0.266,1
4,14,-2.042,-0.322,-3.197,-0.289,4
4,15,-2.197,-0.304,-2.895,-0.305,4
4,16,-2.062,-0.314,-5.034,-0.295,1
4,17,-1.922,-0.314,-3.199,-0.300,4
4,18,-1.843,-0.313,-3.619,-0.302,1
4,19,-2.077,-0.312,-2.306,-0.301,4
4,20,-2.088,-0.312,-2.948,-0.298,4
4,21,-1.752,-0.325,-4.102,-0.293,1
4,22,-1.820,-0.321,-3.173,-0.296,1
4,23,-1.958,-0.318,-3.660,-0.294,1
4,24,-1.845,-0.311,-5.111,-0.303,2
4,25,-1.987,-0.323,-3.236,-0.289,4
4,26,-2.074,-0.320,-4.371,-0.290,3
4,27,-1.850,-0.318,-2.473,-0.300,4
4,28,-2.049,-0.362,-2.773,-0.256,2
4,29,-1.986,-0.317,-2.840,-0.295,1
4,30,-1.893,-0.323,-2.862,-0.292,1
4,31,-1.656,-0.320,-1.850,-0.314,1
4,32,-1.978,-0.316,-3.361,-0.296,2
4,33,-1.988,-0.308,-3.381,-0.303,1
4,34,-2.199,-0.316,-2.283,-0.297,1
4,35,-1.952,-0.320,-4.456,-0.292,1
4,36,-1.704,-0.322,-2.902,-0.299,1
4,37,-1.953,-0.315,-5.591,-0.297,1
4,38,-1.972,-0.321,-3.408,-0.291,1
4,39,-2.122,-0.311,-4.038,-0.298,1
4,40,-2.090,-0.329,-3.067,-0.282,1
5,1,-2.001,-0.314,-3.381,-0.297,3
5,2,-1.852,-0.327,-3.852,-0.288,4
5,3,-1.940,-0.317,-3.641,-0.296,1
5,4,-2.010,-0.316,-4.439,-0.295,4
5,5,-2.019,-0.322,-3.450,-0.289,1
5,6,-1.967,-0.321,-2.686,-0.293,4
5,7,-2.013,-0.312,-2.519,-0.301,4
5,8,-1.766,-0.318,-4.019,-0.299,4
5,9,-1.971,-0.323,-3.134,-0.290,3
5,10,-1.795,-0.319,-4.544,-0.297,1
5,11,-1.914,-0.319,-3.062,-0.295,4
5,12,-1.914,-0.314,-3.279,-0.299,3
5,13,-2.014,-0.309,-3.235,-0.302,1
5,14,-1.995,-0.316,-3.201,-0.296,3
5,15,-2.013,-0.312,-4.008,-0.298,4
5,16,-2.057,-0.321,-3.607,-0.290,4
5,17,-1.850,-0.326,-3.550,-0.290,3
5,18,-1.813,-0.337,-2.375,-0.284,3
5,19,-2.082,-0.315,-3.442,-0.294,3
5,20,-1.848,-0.319,-2.867,-0.297,3
5,21,-1.896,-0.318,-3.419,-0.296,1
5,22,-2.017,-0.317,-2.975,-0.295,4
5,23,-1.946,-0.320,-3.427,-0.293,2
5,24,-1.836,-0.325,-3.843,-0.291,2
5,25,-1.878,-0.314,-4.091,-0.300,3
5,26,-1.812,-0.332,-2.949,-0.286,3
5,27,-2.011,-0.317,-2.784,-0.295,3
5,28,-1.803,-0.310,-2.927,-0.307,1
5,29,-1.991,-0.322,-3.502,-0.290,1
5,30,-1.983,-0.319,-3.462,-0.293,2
5,31,-2.155,-0.322,-3.976,-0.287,4
5,32,-1.702,-0.326,-2.563,-0.297,1
5,33,-1.882,-0.328,-4.299,-0.286,4
5,34,-1.894,-0.338,-2.805,-0.279,4
5,35,-2.011,-0.313,-3.045,-0.298,2
5,36,-1.910,-0.322,-3.215,-0.292,2
5,37,-2.034,-0.318,-3.050,-0.293,2
5,38,-1.784,-0.326,-2.423,-0.295,1
5,39,-2.020,-0.318,-3.286,-0.293,1
5,40,-1.880,-0.309,-2.636,-0.306,4
6,1,-2.279,-0.313,-4.283,-0.294,3
6,2,-2.288,-0.308,-3.559,-0.299,4
6,3,-2.386,-0.300,-4.306,-0.306,4
6,4,-2.246,-0.311,-3.804,-0.297,4
6,5,-2.068,-0.305,-2.548,-0.307,4
6,6,-2.104,-0.320,-2.778,-0.291,3
6,7,-1.918,-0.304,-3.257,-0.309,4
6,8,-2.265,-0.320,-2.984,-0.288,3
6,9,-2.191,-0.308,-3.063,-0.301,4
6,10,-2.026,-0.306,-3.017,-0.305,4
6,11,-2.112,-0.318,-3.307,-0.292,1
6,12,-2.119,-0.312,-3.613,-0.297,3
6,13,-2.291,-0.311,-3.215,-0.296,3
6,14,-2.054,-0.312,-2.947,-0.299,3
6,15,-2.126,-0.309,-6.247,-0.300,3
6,16,-2.109,-0.319,-2.629,-0.292,4
6,17,-2.409,-0.302,-4.553,-0.304,3
6,18,-2.095,-0.311,-3.110,-0.298,4
6,19,-2.092,-0.301,-3.346,-0.309,4
6,20,-2.195,-0.305,-3.045,-0.304,3
6,21,-2.162,-0.312,-3.176,-0.297,3
6,22,-2.109,-0.308,-3.569,-0.301,3
6,23,-2.012,-0.310,-3.186,-0.301,1
6,24,-2.301,-0.309,-2.875,-0.298,1
6,25,-2.260,-0.313,-3.945,-0.294,4
6,26,-1.905,-0.316,-2.357,-0.301,3
6,27,-2.006,-0.314,-2.328,-0.301,3
6,28,-2.177,-0.306,-3.036,-0.302,3
6,29,-2.138,-0.304,-3.186,-0.305,2
6,30,-2.204,-0.316,-2.734,-0.294,3
6,31,-2.453,-0.297,-2.835,-0.309,1
6,32,-2.287,-0.304,-2.813,-0.304,3
6,33,-2.238,-0.307,-3.063,-0.301,3
6,34,-1.967,-0.315,-3.067,-0.297,1
6,35,-2.127,-0.311,-3.921,-0.298,2
6,36,-2.275,-0.309,-3.604,-0.298,4
6,37,-2.137,-0.310,-3.078,-0.299,2
6,38,-2.295,-0.306,-2.767,-0.302,2
6,39,-2.164,-0.310,-2.624,-0.300,4
6,40,-2.189,-0.304,-3.747,-0.303,1
7,1,-2.265,-0.295,-3.529,-0.312,3
7,2,-2.349,-0.306,-1.994,-0.309,4
7,3,-2.344,-0.293,-2.815,-0.315,3
7,4,-2.134,-0.273,-2.537,-0.340,4
7,5,-2.432,-0.287,-3.483,-0.319,4
7,6,-2.280,-0.304,-3.820,-0.303,4
7,7,-2.330,-0.298,-2.545,-0.311,4
7,8,-2.376,-0.298,-2.685,-0.310,4
7,9,-2.339,-0.296,-2.945,-0.311,3
7,10,-2.293,-0.309,-2.283,-0.303,4
7,11,-2.593,-0.257,-2.707,-0.354,4
7,12,-2.316,-0.299,-1.882,-0.320,3
7,13,-2.176,-0.294,-3.536,-0.315,3
7,14,-2.374,-0.281,-2.278,-0.331,4
7,15,-2.265,-0.315,-2.402,-0.295,3
7,16,-2.260,-0.281,-3.038,-0.328,2
7,17,-2.103,-0.285,-4.418,-0.325,3
7,18,-2.405,-0.273,-4.015,-0.335,3
7,19,-2.353,-0.298,-4.558,-0.308,4
7,20,-2.413,-0.280,-4.593,-0.327,4
7,21,-2.265,-0.280,-3.902,-0.328,2
7,22,-2.116,-0.320,-2.376,-0.293,1
7,23,-2.226,-0.292,-2.902,-0.317,1
7,24,-2.200,-0.276,-2.557,-0.337,2
7,25,-2.462,-0.250,-2.837,-0.364,1
7,26,-2.121,-0.307,-2.306,-0.306,1
7,27,-2.384,-0.289,-2.700,-0.319,3
7,28,-2.295,-0.295,-3.265,-0.312,1
7,29,-1.973,-0.289,-2.032,-0.332,3
7,30,-2.236,-0.307,-3.415,-0.300,2
7,31,-2.190,-0.281,-2.327,-0.332,4
7,32,-2.457,-0.293,-2.277,-0.317,2
7,33,-2.262,-0.307,-2.365,-0.304,2
7,34,-2.577,-0.290,-3.032,-0.315,2
7,35,-2.435,-0.304,-2.710,-0.303,4
7,36,-2.424,-0.275,-2.879,-0.334,4
7,37,-2.275,-0.296,-2.429,-0.314,4
7,38,-2.441,-0.300,-3.567,-0.305,4
7,39,-2.400,-0.288,-2.574,-0.320,4
7,40,-2.227,-0.280,-3.834,-0.328,4
8,1,-1.935,-0.316,-4.027,-0.297,4
8,2,-1.796,-0.323,-2.591,-0.296,4
8,3,-1.913,-0.331,-2.995,-0.283,4
8,4,-2.077,-0.338,-3.821,-0.274,4
8,5,-1.859,-0.332,-2.398,-0.287,2
8,6,-1.979,-0.325,-2.985,-0.288,4
8,7,-1.966,-0.312,-2.741,-0.301,4
8,8,-2.193,-0.329,-3.271,-0.281,4
8,9,-1.922,-0.313,-2.337,-0.303,4
8,10,-1.931,-0.325,-3.444,-0.289,1
8,11,-1.965,-0.337,-3.285,-0.277,1
8,12,-1.921,-0.318,-4.524,-0.295,4
8,13,-1.925,-0.315,-3.056,-0.298,4
8,14,-1.951,-0.313,-2.568,-0.302,3
8,15,-1.949,-0.312,-3.023,-0.301,4
8,16,-1.807,-0.327,-1.957,-0.299,2
8,17,-1.870,-0.312,-3.077,-0.303,3
8,18,-1.932,-0.330,-3.418,-0.284,3
8,19,-2.045,-0.316,-3.556,-0.294,4
8,20,-1.935,-0.315,-2.173,-0.303,3
8,21,-2.084,-0.327,-4.231,-0.283,2
8,22,-2.177,-0.308,-3.107,-0.300,2
8,23,-1.989,-0.313,-3.977,-0.298,1
8,24,-1.961,-0.318,-2.728,-0.296,1
8,25,-1.907,-0.314,-2.311,-0.303,1
8,26,-2.147,-0.314,-4.702,-0.295,1
8,27,-2.051,-0.304,-2.947,-0.306,1
8,28,-1.836,-0.321,-4.349,-0.295,3
8,29,-2.037,-0.318,-3.501,-0.293,1
8,30,-1.918,-0.319,-3.572,-0.294,1
8,31,-2.017,-0.328,-3.057,-0.284,2
8,32,-2.035,-0.309,-2.931,-0.302,4
8,33,-2.026,-0.324,-2.455,-0.290,2
8,34,-2.015,-0.320,-3.399,-0.291,4
8,35,-1.806,-0.335,-4.596,-0.283,2
8,36,-2.047,-0.321,-3.796,-0.290,2
8,37,-1.844,-0.327,-2.853,-0.290,3
8,38,-1.940,-0.315,-4.386,-0.297,1
8,39,-1.966,-0.314,-3.454,-0.298,3
8,40,-1.952,-0.317,-2.370,-0.299,2
9,1,-1.986,-0.312,-2.687,-0.301,3
9,2,-2.013,-0.316,-2.710,-0.296,4
9,3,-2.130,-0.311,-3.505,-0.298,4
9,4,-2.017,-0.319,-3.312,-0.293,4
9,5,-1.993,-0.346,-3.721,-0.268,1
9,6,-2.148,-0.308,-3.342,-0.301,4
9,7,-2.119,-0.318,-3.905,-0.292,4
9,8,-2.121,-0.318,-2.532,-0.294,4
9,9,-2.155,-0.316,-3.181,-0.293,3
9,10,-1.974,-0.321,-2.594,-0.293,1
9,11,-2.138,-0.310,-3.041,-0.299,4
9,12,-2.123,-0.319,-3.779,-0.290,4
9,13,-2.074,-0.314,-3.286,-0.296,4
9,14,-2.142,-0.318,-4.767,-0.291,4
9,15,-1.922,-0.308,-3.541,-0.304,4
9,16,-1.862,-0.310,-3.315,-0.305,1
9,17,-2.158,-0.309,-3.472,-0.299,4
9,18,-1.900,-0.318,-4.815,-0.295,1
9,19,-2.036,-0.318,-3.734,-0.292,1
9,20,-1.999,-0.316,-3.975,-0.296,3
9,21,-1.977,-0.319,-3.378,-0.293,1
9,22,-2.008,-0.311,-3.057,-0.301,1
9,23,-1.819,-0.324,-2.328,-0.296,1
9,24,-2.079,-0.307,-2.922,-0.303,2
9,25,-2.038,-0.314,-3.684,-0.296,3
9,26,-2.099,-0.314,-2.269,-0.300,1
9,27,-1.983,-0.308,-4.255,-0.303,4
9,28,-1.922,-0.321,-3.001,-0.293,2
9,29,-1.738,-0.322,-4.225,-0.296,1
9,30,-2.027,-0.317,-2.881,-0.295,2
9,31,-1.884,-0.328,-2.839,-0.287,4
9,32,-2.163,-0.315,-2.554,-0.296,2
9,33,-1.958,-0.324,-3.547,-0.289,1
9,34,-2.060,-0.317,-2.353,-0.297,4
9,35,-1.988,-0.320,-2.748,-0.293,2
9,36,-1.993,-0.318,-3.363,-0.294,2
9,37,-2.037,-0.311,-2.502,-0.302,2
9,38,-2.020,-0.314,-2.628,-0.299,2
9,39,-1.932,-0.318,-3.316,-0.295,2
9,40,-2.067,-0.316,-4.232,-0.294,4
10,1,-2.135,-0.310,-2.054,-0.306,4
10,2,-1.969,-0.316,-1.715,-0.312,2
10,3,-1.915,-0.311,-3.000,-0.302,3
10,4,-1.974,-0.334,-1.604,-0.300,4
10,5,-1.890,-0.328,-3.356,-0.287,4
10,6,-1.855,-0.316,-1.901,-0.310,4
10,7,-2.283,-0.300,-2.730,-0.308,4
10,8,-1.938,-0.326,-2.212,-0.293,3
10,9,-2.352,-0.301,-3.499,-0.305,4
10,10,-2.339,-0.315,-3.721,-0.292,4
10,11,-2.197,-0.333,-2.786,-0.278,4
10,12,-2.154,-0.311,-2.150,-0.304,3
10,13,-2.190,-0.310,-3.924,-0.297,3
10,14,-2.233,-0.315,-3.005,-0.293,3
10,15,-2.051,-0.302,-2.371,-0.312,3
10,16,-2.182,-0.320,-2.504,-0.291,1
10,17,-1.977,-0.317,-3.447,-0.295,1
10,18,-2.111,-0.309,-2.496,-0.303,3
10,19,-2.053,-0.324,-3.603,-0.287,4
10,20,-2.091,-0.304,-2.549,-0.308,3
10,21,-2.115,-0.328,-2.197,-0.287,2
10,22,-2.041,-0.321,-1.961,-0.299,1
10,23,-2.106,-0.314,-3.762,-0.295,1
10,24,-2.248,-0.313,-2.045,-0.302,3
10,25,-2.006,-0.321,-2.965,-0.291,1
10,26,-1.955,-0.326,-4.087,-0.287,1
10,27,-1.910,-0.319,-3.040,-0.295,1
10,28,-2.030,-0.307,-3.102,-0.304,1
10,29,-2.016,-0.340,-2.018,-0.281,1
10,30,-2.029,-0.318,-4.073,-0.293,2
10,31,-2.157,-0.316,-4.563,-0.293,2
10,32,-2.285,-0.311,-3.828,-0.296,4
10,33,-2.061,-0.311,-2.773,-0.301,2
10,34,-2.131,-0.316,-2.962,-0.293,2
10,35,-2.442,-0.327,-1.950,-0.289,2
10,36,-1.982,-0.316,-2.318,-0.300,2
10,37,-2.083,-0.308,-2.864,-0.302,2
10,38,-2.181,-0.316,-2.130,-0.298,2
10,39,-1.987,-0.318,-4.447,-0.294,2
10,40,-2.145,-0.313,-2.964,-0.297,4
11,1,-2.065,-0.318,-2.071,-0.299,3
11,2,-2.147,-0.314,-3.104,-0.295,3
11,3,-1.984,-0.309,-2.987,-0.303,4
11,4,-1.990,-0.310,-2.634,-0.303,4
11,5,-1.969,-0.313,-2.474,-0.302,4
11,6,-2.153,-0.313,-4.433,-0.295,4
11,7,-2.138,-0.311,-3.390,-0.298,3
11,8,-2.021,-0.316,-3.044,-0.295,4
11,9,-2.009,-0.352,-2.915,-0.264,4
11,10,-2.053,-0.316,-2.875,-0.295,3
11,11,-2.084,-0.325,-2.534,-0.287,3
11,12,-2.285,-0.304,-5.142,-0.303,3
11,13,-1.977,-0.316,-4.205,-0.295,3
11,14,-2.170,-0.310,-3.100,-0.299,4
11,15,-2.025,-0.315,-2.797,-0.297,3
11,16,-1.972,-0.319,-3.900,-0.292,1
11,17,-1.967,-0.312,-3.736,-0.300,3
11,18,-2.002,-0.315,-2.992,-0.297,3
11,19,-2.042,-0.311,-3.591,-0.299,3
11,20,-2.017,-0.320,-2.104,-0.297,3
11,21,-1.893,-0.317,-4.010,-0.296,1
11,22,-1.927,-0.313,-3.751,-0.299,3
11,23,-2.078,-0.314,-3.140,-0.296,1
11,24,-2.023,-0.318,-3.380,-0.293,1
11,25,-2.089,-0.320,-4.191,-0.290,3
11,26,-1.894,-0.316,-3.132,-0.298,3
11,27,-2.155,-0.308,-2.858,-0.301,2
11,28,-2.095,-0.329,-2.736,-0.283,1
11,29,-2.114,-0.307,-3.539,-0.302,1
11,30,-2.036,-0.319,-3.795,-0.291,1
11,31,-2.139,-0.322,-2.251,-0.292,1
11,32,-2.070,-0.315,-3.909,-0.295,4
11,33,-2.143,-0.313,-2.303,-0.300,4
11,34,-1.928,-0.334,-2.507,-0.283,1
11,35,-1.998,-0.317,-2.646,-0.296,2
11,36,-2.010,-0.315,-2.153,-0.301,2
11,37,-2.192,-0.312,-2.321,-0.300,2
11,38,-2.063,-0.321,-2.365,-0.293,2
11,39,-2.061,-0.309,-3.506,-0.301,2
11,40,-2.132,-0.322,-3.934,-0.287,1
12,1,-2.208,-0.298,-2.825,-0.311,4
12,2,-2.269,-0.304,-4.691,-0.303,4
12,3,-2.009,-0.317,-2.898,-0.295,4
12,4,-2.210,-0.311,-2.480,-0.300,4
12,5,-2.195,-0.301,-3.217,-0.307,2
12,6,-1.959,-0.308,-2.877,-0.305,4
12,7,-2.212,-0.313,-4.100,-0.295,4
12,8,-2.327,-0.304,-3.447,-0.303,4
12,9,-2.148,-0.309,-2.508,-0.302,4
12,10,-2.269,-0.307,-2.967,-0.301,2
12,11,-2.096,-0.309,-3.911,-0.300,4
12,12,-2.121,-0.312,-3.198,-0.297,4
12,13,-1.987,-0.310,-4.482,-0.301,4
12,14,-2.202,-0.308,-2.314,-0.304,4
12,15,-2.188,-0.306,-3.555,-0.302,4
12,16,-2.149,-0.311,-2.441,-0.301,3
12,17,-2.134,-0.310,-2.554,-0.301,1
12,18,-2.228,-0.310,-2.235,-0.303,4
12,19,-2.009,-0.307,-2.615,-0.305,4
12,20,-2.228,-0.317,-2.318,-0.295,4
12,21,-2.141,-0.309,-2.995,-0.300,1
12,22,-2.042,-0.316,-2.320,-0.298,1
12,23,-2.194,-0.318,-2.819,-0.292,1
12,24,-2.293,-0.304,-2.788,-0.304,1
12,25,-2.040,-0.310,-3.484,-0.300,2
12,26,-2.146,-0.303,-3.069,-0.306,4
12,27,-2.127,-0.305,-2.137,-0.310,4
12,28,-2.100,-0.312,-2.342,-0.301,3
12,29,-2.389,-0.301,-2.536,-0.307,2
12,30,-2.417,-0.313,-2.912,-0.293,2
12,31,-2.141,-0.302,-2.981,-0.307,2
12,32,-2.185,-0.309,-2.253,-0.303,2
12,33,-2.043,-0.319,-2.312,-0.296,2
12,34,-2.142,-0.317,-2.830,-0.293,2
12,35,-2.245,-0.310,-2.689,-0.299,2
12,36,-2.289,-0.308,-2.153,-0.305,2
12,37,-2.078,-0.311,-3.636,-0.299,2
12,38,-2.154,-0.307,-3.290,-0.302,2
12,39,-2.205,-0.311,-2.305,-0.301,2
12,40,-2.265,-0.319,-3.763,-0.288,4
13,1,-2.134,-0.304,-2.961,-0.305,4
13,2,-2.107,-0.325,-3.562,-0.285,2
13,3,-2.152,-0.310,-3.026,-0.299,4
13,4,-2.207,-0.308,-2.635,-0.301,4
13,5,-2.176,-0.314,-3.081,-0.295,4
13,6,-2.066,-0.310,-3.445,-0.300,2
13,7,-1.954,-0.309,-3.252,-0.303,2
13,8,-2.237,-0.308,-2.718,-0.301,4
13,9,-2.173,-0.302,-2.752,-0.308,4
13,10,-2.024,-0.320,-4.696,-0.291,2
13,11,-2.190,-0.319,-2.931,-0.290,4
13,12,-2.159,-0.313,-2.808,-0.297,3
13,13,-2.211,-0.309,-2.816,-0.300,4
13,14,-2.130,-0.314,-2.636,-0.297,4
13,15,-1.916,-0.309,-3.973,-0.304,1
13,16,-2.172,-0.333,-2.907,-0.278,1
13,17,-2.052,-0.304,-3.671,-0.306,4
13,18,-2.200,-0.306,-2.843,-0.303,4
13,19,-2.198,-0.323,-2.961,-0.287,4
13,20,-2.042,-0.315,-4.190,-0.295,4
13,21,-2.030,-0.318,-3.481,-0.293,2
13,22,-2.060,-0.311,-3.939,-0.299,1
13,23,-2.049,-0.314,-2.560,-0.298,2
13,24,-2.264,-0.317,-2.727,-0.291,1
13,25,-2.211,-0.312,-2.985,-0.296,2
13,26,-2.086,-0.309,-4.953,-0.301,3
13,27,-2.078,-0.312,-3.274,-0.298,4
13,28,-2.054,-0.309,-3.556,-0.301,4
13,29,-2.081,-0.329,-4.546,-0.282,2
13,30,-2.044,-0.316,-4.839,-0.294,2
13,31,-2.198,-0.301,-2.972,-0.307,2
13,32,-2.125,-0.310,-3.251,-0.300,2
13,33,-2.083,-0.315,-3.290,-0.295,2
13,34,-1.984,-0.320,-2.597,-0.294,2
13,35,-2.003,-0.324,-4.629,-0.287,2
13,36,-2.003,-0.309,-3.395,-0.302,2
13,37,-2.019,-0.310,-3.883,-0.300,2
13,38,-2.106,-0.325,-2.676,-0.287,2
13,39,-2.015,-0.314,-2.579,-0.299,2
13,40,-2.261,-0.315,-3.638,-0.292,2
14,1,-2.101,-0.304,-3.003,-0.306,4
14,2,-2.101,-0.310,-3.399,-0.299,4
14,3,-2.185,-0.312,-3.363,-0.296,4
14,4,-2.247,-0.304,-3.625,-0.303,4
14,5,-2.036,-0.316,-3.160,-0.295,2
14,6,-2.242,-0.315,-2.780,-0.294,4
14,7,-2.185,-0.303,-2.681,-0.307,4
14,8,-2.188,-0.311,-2.800,-0.298,4
14,9,-2.073,-0.310,-3.687,-0.300,4
14,10,-2.085,-0.313,-2.598,-0.299,2
14,11,-2.043,-0.310,-2.779,-0.302,3
14,12,-2.023,-0.306,-3.666,-0.305,3
14,13,-2.151,-0.300,-3.100,-0.309,3
14,14,-2.268,-0.307,-4.045,-0.300,3
14,15,-2.075,-0.320,-2.798,-0.291,3
14,16,-2.209,-0.305,-2.975,-0.304,1
14,17,-1.915,-0.313,-4.416,-0.300,3
14,18,-2.391,-0.307,-3.364,-0.299,3
14,19,-2.158,-0.301,-3.816,-0.307,4
14,20,-2.135,-0.303,-3.296,-0.306,4
14,21,-2.076,-0.312,-3.270,-0.298,2
14,22,-2.179,-0.317,-3.318,-0.292,1
14,23,-2.015,-0.308,-2.179,-0.308,2
14,24,-2.167,-0.305,-2.908,-0.304,2
