user,video,delta,theta,alpha,beta,op
2,20,-1.948,-0.310,-4.540,-0.302,4
2,21,-2.022,-0.395,-2.729,-0.232,1
2,22,-2.110,-0.318,-2.976,-0.292,1
2,23,-1.834,-0.315,-2.983,-0.301,1
2,24,-1.920,-0.314,-3.102,-0.299,4
2,25,-1.843,-0.321,-3.455,-0.294,4
2,26,-1.911,-0.318,-2.623,-0.297,4
2,27,-2.023,-0.316,-4.686,-0.295,2
2,28,-1.995,-0.329,-3.143,-0.284,1
2,29,-1.933,-0.318,-2.291,-0.299,2
2,30,-1.961,-0.321,-2.991,-0.292,2
2,31,-1.906,-0.331,-2.577,-0.285,2
2,32,-2.077,-0.316,-3.319,-0.294,2
2,33,-2.045,-0.315,-3.254,-0.296,2
2,34,-1.980,-0.313,-3.832,-0.298,1
2,35,-1.855,-0.313,-2.373,-0.305,1
2,36,-1.727,-0.353,-2.801,-0.271,3
2,37,-1.813,-0.315,-3.171,-0.301,2
2,38,-1.982,-0.316,-4.786,-0.296,2
2,39,-2.170,-0.311,-3.614,-0.297,1
2,40,-1.991,-0.325,-2.278,-0.292,4
3,1,-2.244,-0.306,-2.611,-0.303,3
3,2,-2.269,-0.305,-2.962,-0.303,3
3,3,-2.385,-0.305,-3.660,-0.301,3
3,4,-2.290,-0.303,-4.004,-0.303,1
3,5,-2.197,-0.307,-3.292,-0.302,3
3,6,-2.074,-0.306,-3.308,-0.304,3
3,7,-2.224,-0.303,-3.333,-0.304,3
3,8,-2.355,-0.309,-4.258,-0.297,3
3,9,-2.110,-0.312,-3.156,-0.298,3
3,10,-2.136,-0.314,-2.429,-0.298,2
3,11,-2.115,-0.314,-3.347,-0.295,3
3,12,-2.353,-0.304,-3.121,-0.302,3
3,13,-2.230,-0.312,-2.650,-0.298,3
3,14,-2.070,-0.311,-3.412,-0.299,3
3,15,-2.336,-0.303,-4.532,-0.303,3
3,16,-2.186,-0.333,-3.850,-0.277,3
3,17,-2.066,-0.322,-2.798,-0.290,1
3,18,-2.177,-0.304,-3.683,-0.304,3
3,19,-2.329,-0.301,-3.761,-0.305,3
3,20,-2.138,-0.309,-3.232,-0.300,3
3,21,-2.119,-0.319,-3.332,-0.291,2
3,22,-2.504,-0.304,-3.925,-0.300,1
3,23,-2.326,-0.365,-2.353,-0.252,1
3,24,-2.270,-0.301,-3.447,-0.306,1
3,25,-2.383,-0.307,-2.830,-0.300,1
3,26,-2.139,-0.311,-3.607,-0.298,1
3,27,-2.162,-0.314,-2.212,-0.300,3
3,28,-2.228,-0.313,-3.526,-0.295,3
3,29,-2.210,-0.300,-4.100,-0.307,1
3,30,-2.165,-0.319,-3.044,-0.290,1
3,31,-2.144,-0.325,-4.075,-0.284,1
3,32,-2.162,-0.306,-3.397,-0.302,3
3,33,-2.273,-0.317,-2.512,-0.293,1
3,34,-2.392,-0.312,-2.620,-0.295,2
3,35,-2.314,-0.300,-3.686,-0.306,2
3,36,-2.054,-0.313,-3.028,-0.298,4
3,37,-2.203,-0.306,-2.448,-0.305,2
3,38,-2.297,-0.400,-3.099,-0.224,2
3,39,-2.147,-0.325,-1.759,-0.299,2
3,40,-2.118,-0.309,-2.765,-0.301,3
4,1,-2.182,-0.311,-5.356,-0.297,4
4,2,-2.147,-0.310,-5.505,-0.298,1
4,3,-2.149,-0.320,-2.299,-0.293,4
4,4,-1.946,-0.314,-4.045,-0.298,3
4,5,-2.224,-0.323,-3.057,-0.286,2
4,6,-2.293,-0.305,-3.791,-0.301,3
4,7,-2.159,-0.307,-3.770,-0.302,1
4,8,-2.013,-0.313,-3.566,-0.298,4
4,9,-2.146,-0.312,-3.534,-0.296,3
4,10,-2.027,-0.316,-2.652,-0.297,1
4,11,-1.840,-0.325,-2.958,-0.291,4
4,12,-1.998,-0.317,-2.977,-0.295,4
4,13,-2.046,-0.350,-3.911,-0.264,1
4,14,-2.038,-0.323,-3.167,-0.289,4
4,15,-2.156,-0.304,-2.897,-0.305,4
4,16,-2.048,-0.315,-4.924,-0.296,1
4,17,-1.912,-0.314,-3.231,-0.300,4
4,18,-1.832,-0.312,-3.644,-0.303,1
4,19,-2.058,-0.314,-2.260,-0.301,4
4,20,-2.072,-0.313,-2.974,-0.298,4
4,21,-1.757,-0.324,-3.930,-0.294,1
4,22,-1.825,-0.321,-3.341,-0.295,1
4,23,-1.941,-0.319,-3.704,-0.294,1
4,24,-1.818,-0.312,-4.143,-0.304,2
4,25,-1.965,-0.325,-3.247,-0.288,4
4,26,-2.084,-0.320,-4.589,-0.290,3
4,27,-1.850,-0.318,-2.371,-0.300,4
4,28,-2.032,-0.363,-2.746,-0.256,2
4,29,-1.978,-0.318,-2.623,-0.296,1
4,30,-1.889,-0.324,-2.755,-0.291,1
4,31,-1.626,-0.321,-1.756,-0.317,1
4,32,-1.968,-0.316,-3.635,-0.296,2
4,33,-1.970,-0.308,-3.579,-0.303,1
4,34,-2.187,-0.317,-2.206,-0.296,1
4,35,-1.971,-0.320,-4.739,-0.292,1
4,36,-1.727,-0.321,-2.884,-0.299,1
4,37,-1.967,-0.314,-5.764,-0.298,1
4,38,-1.971,-0.321,-3.353,-0.291,1
4,39,-2.122,-0.311,-3.957,-0.298,1
4,40,-2.072,-0.330,-3.076,-0.281,1
5,1,-2.011,-0.315,-3.187,-0.296,3
5,2,-1.854,-0.330,-4.445,-0.285,4
5,3,-1.936,-0.317,-3.911,-0.296,1
5,4,-2.038,-0.315,-3.858,-0.295,4
5,5,-2.063,-0.320,-3.379,-0.290,1
5,6,-1.957,-0.324,-2.599,-0.290,4
5,7,-1.960,-0.316,-2.507,-0.299,4
5,8,-1.731,-0.321,-3.620,-0.298,4
5,9,-1.948,-0.324,-3.015,-0.290,3
5,10,-1.846,-0.320,-3.823,-0.295,1
5,11,-1.894,-0.320,-3.041,-0.294,4
5,12,-1.925,-0.317,-2.857,-0.297,3
5,13,-2.037,-0.308,-3.247,-0.302,1
5,14,-2.022,-0.316,-3.430,-0.295,3
5,15,-2.013,-0.315,-3.867,-0.296,4
5,16,-2.013,-0.320,-3.711,-0.291,4
5,17,-1.862,-0.326,-3.640,-0.289,3
5,18,-1.798,-0.335,-2.581,-0.285,3
5,19,-2.086,-0.315,-3.497,-0.294,3
5,20,-1.836,-0.321,-3.520,-0.294,3
5,21,-1.914,-0.317,-3.557,-0.296,1
5,22,-2.032,-0.316,-3.183,-0.295,4
5,23,-1.947,-0.319,-3.431,-0.294,2
5,24,-1.850,-0.326,-3.780,-0.289,2
5,25,-1.873,-0.314,-4.072,-0.300,3
5,26,-1.798,-0.334,-2.929,-0.285,3
5,27,-1.945,-0.319,-2.877,-0.295,3
5,28,-1.807,-0.312,-2.902,-0.305,1
5,29,-1.992,-0.321,-3.471,-0.291,1
5,30,-1.990,-0.318,-3.070,-0.294,2
5,31,-2.122,-0.322,-4.176,-0.287,4
5,32,-1.711,-0.324,-2.874,-0.297,1
5,33,-1.891,-0.326,-4.048,-0.288,4
5,34,-1.872,-0.340,-2.912,-0.277,4
5,35,-2.026,-0.313,-3.288,-0.298,2
5,36,-1.887,-0.322,-2.985,-0.292,2
5,37,-2.018,-0.315,-3.333,-0.296,2
5,38,-1.786,-0.327,-2.303,-0.294,1
5,39,-1.986,-0.321,-3.274,-0.291,1
5,40,-1.873,-0.312,-2.855,-0.303,4
6,1,-2.172,-0.314,-3.434,-0.295,3
6,2,-2.247,-0.313,-3.544,-0.294,4
6,3,-2.196,-0.304,-3.411,-0.303,4
6,4,-2.212,-0.312,-3.744,-0.296,4
6,5,-2.076,-0.306,-2.757,-0.304,4
6,6,-2.096,-0.318,-3.083,-0.292,3
6,7,-1.864,-0.308,-3.357,-0.306,4
6,8,-2.217,-0.323,-2.754,-0.287,3
6,9,-2.038,-0.315,-4.046,-0.296,4
6,10,-2.068,-0.307,-3.058,-0.303,4
6,11,-2.037,-0.317,-3.838,-0.294,1
6,12,-2.080,-0.312,-3.108,-0.298,3
6,13,-2.159,-0.318,-3.153,-0.291,3
6,14,-2.035,-0.306,-3.034,-0.304,3
6,15,-2.044,-0.313,-4.706,-0.297,3
6,16,-2.032,-0.319,-2.696,-0.293,4
6,17,-2.217,-0.300,-4.644,-0.308,3
6,18,-2.064,-0.315,-2.724,-0.296,4
6,19,-2.052,-0.301,-2.951,-0.310,4
6,20,-2.172,-0.306,-3.156,-0.303,3
6,21,-2.111,-0.312,-3.708,-0.297,3
6,22,-2.006,-0.308,-3.685,-0.303,3
6,23,-1.985,-0.306,-3.783,-0.305,1
6,24,-2.155,-0.318,-2.785,-0.292,1
6,25,-2.107,-0.313,-2.894,-0.298,4
6,26,-1.789,-0.325,-2.183,-0.297,3
6,27,-1.990,-0.318,-2.277,-0.298,3
6,28,-2.065,-0.313,-2.829,-0.298,3
6,29,-2.134,-0.307,-2.897,-0.303,2
6,30,-2.197,-0.310,-3.058,-0.299,3
6,31,-2.309,-0.301,-2.851,-0.307,1
6,32,-2.087,-0.313,-2.525,-0.299,3
6,33,-2.159,-0.310,-2.931,-0.299,3
6,34,-1.862,-0.322,-3.666,-0.293,1
6,35,-2.126,-0.312,-3.497,-0.297,2
6,36,-2.113,-0.315,-3.281,-0.294,4
6,37,-2.114,-0.311,-2.695,-0.300,2
6,38,-2.240,-0.310,-2.936,-0.298,2
6,39,-2.086,-0.312,-2.928,-0.298,4
6,40,-2.083,-0.307,-3.110,-0.303,1
7,1,-2.098,-0.303,-2.993,-0.307,3
7,2,-2.248,-0.315,-3.372,-0.293,4
7,3,-2.039,-0.300,-2.673,-0.312,3
7,4,-2.147,-0.294,-2.490,-0.317,4
7,5,-2.359,-0.282,-3.501,-0.326,4
7,6,-2.340,-0.315,-2.145,-0.297,4
7,7,-2.333,-0.302,-3.019,-0.305,4
7,8,-2.295,-0.300,-3.960,-0.307,4
7,9,-2.117,-0.302,-2.589,-0.309,3
7,10,-2.280,-0.310,-2.913,-0.298,4
7,11,-2.411,-0.280,-2.705,-0.328,4
7,12,-2.491,-0.302,-3.692,-0.303,3
7,13,-2.033,-0.309,-2.967,-0.302,3
7,14,-2.231,-0.304,-2.480,-0.306,4
7,15,-2.237,-0.305,-3.269,-0.302,3
7,16,-2.296,-0.319,-2.642,-0.290,2
7,17,-2.197,-0.305,-2.939,-0.304,3
7,18,-2.554,-0.297,-3.268,-0.308,3
7,19,-2.303,-0.301,-3.172,-0.306,4
7,20,-2.180,-0.303,-3.437,-0.305,4
7,21,-2.282,-0.286,-2.954,-0.322,2
7,22,-2.408,-0.307,-2.206,-0.304,1
7,23,-2.158,-0.317,-3.402,-0.292,1
7,24,-2.236,-0.297,-3.254,-0.310,2
7,25,-2.275,-0.279,-3.313,-0.330,1
7,26,-2.185,-0.305,-2.712,-0.305,1
7,27,-2.191,-0.301,-4.532,-0.307,3
7,28,-2.150,-0.303,-3.479,-0.306,1
7,29,-2.210,-0.304,-2.834,-0.305,3
7,30,-2.158,-0.313,-2.596,-0.298,2
7,31,-2.373,-0.285,-2.898,-0.323,4
7,32,-2.443,-0.294,-2.914,-0.313,2
7,33,-2.180,-0.305,-2.484,-0.305,2
7,34,-2.432,-0.282,-2.895,-0.326,2
7,35,-2.116,-0.302,-4.011,-0.306,4
7,36,-2.352,-0.288,-3.498,-0.319,4
7,37,-2.289,-0.295,-2.990,-0.313,4
7,38,-2.064,-0.311,-2.791,-0.300,4
7,39,-2.290,-0.295,-2.445,-0.315,4
7,40,-2.184,-0.305,-3.075,-0.303,4
8,1,-2.029,-0.313,-3.423,-0.297,4
8,2,-1.898,-0.319,-3.381,-0.295,4
8,3,-1.950,-0.334,-2.618,-0.281,4
8,4,-2.105,-0.331,-3.845,-0.279,4
8,5,-1.829,-0.328,-2.459,-0.291,2
8,6,-2.011,-0.322,-2.908,-0.290,4
8,7,-2.016,-0.310,-3.082,-0.301,4
8,8,-2.208,-0.325,-3.377,-0.284,4
8,9,-1.919,-0.309,-2.485,-0.306,4
8,10,-1.920,-0.324,-2.795,-0.290,1
8,11,-2.067,-0.338,-4.242,-0.274,1
8,12,-1.909,-0.314,-4.483,-0.299,4
8,13,-1.978,-0.311,-3.251,-0.301,4
8,14,-1.936,-0.313,-2.506,-0.302,3
8,15,-1.913,-0.312,-2.888,-0.302,4
8,16,-1.865,-0.321,-2.190,-0.299,2
8,17,-1.893,-0.310,-2.496,-0.306,3
8,18,-1.948,-0.322,-3.567,-0.291,3
8,19,-2.029,-0.318,-3.528,-0.293,4
8,20,-2.026,-0.312,-2.284,-0.303,3
8,21,-2.087,-0.319,-3.780,-0.291,2
8,22,-2.233,-0.309,-5.761,-0.298,2
8,23,-2.012,-0.313,-3.563,-0.298,1
8,24,-2.003,-0.315,-2.555,-0.299,1
8,25,-1.981,-0.310,-2.616,-0.303,1
8,26,-2.157,-0.312,-4.018,-0.296,1
8,27,-2.037,-0.305,-3.628,-0.306,1
8,28,-1.918,-0.315,-4.044,-0.298,3
8,29,-2.049,-0.317,-2.622,-0.295,1
8,30,-2.023,-0.316,-3.046,-0.295,1
8,31,-2.022,-0.325,-3.037,-0.287,2
8,32,-2.089,-0.309,-3.005,-0.301,4
8,33,-2.038,-0.321,-2.550,-0.292,2
8,34,-2.053,-0.318,-3.658,-0.292,4
8,35,-1.875,-0.328,-4.859,-0.287,2
8,36,-2.085,-0.319,-3.232,-0.291,2
8,37,-1.859,-0.324,-2.784,-0.292,3
8,38,-1.953,-0.317,-4.543,-0.295,1
8,39,-1.978,-0.315,-3.137,-0.297,3
8,40,-1.967,-0.315,-3.014,-0.298,2
9,1,-1.979,-0.305,-3.385,-0.307,3
9,2,-2.144,-0.313,-3.155,-0.296,4
9,3,-2.052,-0.312,-3.594,-0.298,4
9,4,-1.959,-0.320,-4.391,-0.292,4
9,5,-2.128,-0.357,-4.686,-0.257,1
9,6,-2.221,-0.303,-3.417,-0.305,4
9,7,-2.157,-0.313,-3.481,-0.296,4
9,8,-2.044,-0.320,-2.313,-0.295,4
9,9,-2.244,-0.315,-2.804,-0.294,3
9,10,-2.044,-0.319,-2.732,-0.293,1
9,11,-2.080,-0.311,-2.961,-0.299,4
9,12,-2.133,-0.315,-4.369,-0.294,4
9,13,-2.262,-0.309,-3.063,-0.299,4
9,14,-2.211,-0.310,-4.788,-0.297,4
9,15,-2.050,-0.310,-3.177,-0.301,4
9,16,-1.839,-0.322,-3.539,-0.294,1
9,17,-2.102,-0.309,-3.841,-0.300,4
9,18,-1.906,-0.314,-4.331,-0.299,1
9,19,-2.118,-0.311,-5.713,-0.298,1
9,20,-2.133,-0.311,-3.364,-0.298,3
9,21,-2.011,-0.319,-4.130,-0.292,1
9,22,-2.082,-0.308,-3.902,-0.301,1
9,23,-1.888,-0.322,-2.687,-0.294,1
9,24,-2.006,-0.309,-2.880,-0.303,2
9,25,-2.047,-0.312,-4.993,-0.298,3
9,26,-2.154,-0.309,-2.960,-0.300,1
9,27,-2.068,-0.309,-4.332,-0.300,4
9,28,-1.955,-0.316,-3.018,-0.297,2
9,29,-1.688,-0.319,-4.086,-0.301,1
9,30,-2.057,-0.315,-3.209,-0.296,2
9,31,-1.899,-0.323,-2.998,-0.292,4
9,32,-2.312,-0.311,-2.755,-0.297,2
9,33,-1.988,-0.320,-3.656,-0.292,1
9,34,-2.028,-0.315,-2.851,-0.297,4
9,35,-1.973,-0.317,-2.770,-0.296,2
9,36,-2.072,-0.315,-3.565,-0.295,2
9,37,-2.102,-0.312,-2.712,-0.299,2
9,38,-2.075,-0.310,-2.481,-0.302,2
9,39,-2.046,-0.312,-4.769,-0.298,2
9,40,-2.073,-0.315,-4.044,-0.295,4
10,1,-2.070,-0.311,-2.030,-0.306,4
10,2,-1.898,-0.324,-1.649,-0.309,2
10,3,-2.176,-0.309,-2.617,-0.301,3
10,4,-1.848,-0.326,-1.624,-0.310,4
10,5,-2.024,-0.336,-2.414,-0.280,4
10,6,-2.142,-0.310,-2.819,-0.300,4
10,7,-2.162,-0.306,-2.243,-0.307,4
10,8,-2.176,-0.316,-2.951,-0.293,3
10,9,-2.082,-0.302,-3.932,-0.307,4
10,10,-1.983,-0.324,-2.884,-0.289,4
10,11,-2.178,-0.325,-3.291,-0.284,4
10,12,-2.134,-0.308,-2.067,-0.308,3
10,13,-2.253,-0.309,-3.317,-0.298,3
10,14,-2.017,-0.324,-2.531,-0.290,3
10,15,-1.916,-0.322,-2.289,-0.295,3
10,16,-2.097,-0.323,-2.568,-0.289,1
10,17,-2.115,-0.317,-3.733,-0.292,1
10,18,-2.031,-0.315,-2.404,-0.299,3
10,19,-1.906,-0.316,-2.399,-0.301,4
10,20,-1.979,-0.310,-2.421,-0.304,3
10,21,-2.213,-0.331,-2.342,-0.282,2
10,22,-2.126,-0.311,-2.067,-0.305,1
10,23,-2.149,-0.322,-2.701,-0.289,1
10,24,-2.150,-0.316,-1.861,-0.304,3
10,25,-2.019,-0.313,-3.054,-0.298,1
10,26,-1.933,-0.320,-2.540,-0.295,1
10,27,-2.021,-0.322,-3.598,-0.289,1
10,28,-2.146,-0.302,-4.329,-0.306,1
10,29,-1.951,-0.320,-2.619,-0.294,1
10,30,-2.054,-0.315,-2.673,-0.297,2
10,31,-2.118,-0.308,-4.415,-0.300,2
10,32,-2.099,-0.316,-3.992,-0.294,4
10,33,-2.035,-0.315,-3.822,-0.296,2
10,34,-2.230,-0.313,-2.933,-0.295,2
10,35,-2.165,-0.321,-2.284,-0.292,2
10,36,-2.042,-0.313,-3.412,-0.298,2
10,37,-2.098,-0.311,-2.693,-0.300,2
10,38,-2.085,-0.327,-1.997,-0.292,2
10,39,-1.975,-0.327,-4.131,-0.285,2
10,40,-2.115,-0.307,-3.013,-0.302,4
11,1,-2.111,-0.314,-2.635,-0.297,3
11,2,-2.173,-0.313,-2.897,-0.296,3
11,3,-2.008,-0.314,-2.425,-0.300,4
11,4,-2.115,-0.306,-3.724,-0.302,4
11,5,-1.988,-0.315,-2.712,-0.298,4
11,6,-2.110,-0.316,-3.185,-0.294,4
11,7,-2.275,-0.303,-3.661,-0.304,3
11,8,-2.169,-0.322,-3.527,-0.287,4
11,9,-2.072,-0.319,-2.634,-0.293,4
11,10,-2.143,-0.305,-3.271,-0.304,3
11,11,-2.220,-0.324,-2.681,-0.286,3
11,12,-2.096,-0.306,-3.571,-0.303,3
11,13,-1.879,-0.325,-3.702,-0.290,3
11,14,-2.206,-0.309,-4.082,-0.298,4
11,15,-2.130,-0.310,-4.004,-0.299,3
11,16,-2.078,-0.320,-4.317,-0.290,1
11,17,-2.093,-0.308,-3.443,-0.301,3
11,18,-2.207,-0.306,-3.918,-0.301,3
11,19,-2.212,-0.314,-3.798,-0.294,3
11,20,-2.260,-0.299,-2.747,-0.309,3
11,21,-2.108,-0.312,-3.358,-0.298,1
11,22,-2.042,-0.316,-2.533,-0.297,3
11,23,-2.117,-0.315,-2.634,-0.296,1
11,24,-2.218,-0.358,-2.616,-0.257,1
11,25,-2.222,-0.308,-3.379,-0.300,3
11,26,-2.073,-0.306,-2.669,-0.306,3
11,27,-2.043,-0.313,-2.764,-0.299,2
11,28,-2.275,-0.307,-3.021,-0.301,1
11,29,-2.123,-0.302,-2.891,-0.307,1
11,30,-2.039,-0.319,-3.344,-0.292,1
11,31,-2.229,-0.302,-3.203,-0.305,1
11,32,-2.217,-0.304,-3.011,-0.304,4
11,33,-2.101,-0.312,-3.080,-0.298,4
11,34,-1.990,-0.310,-4.461,-0.301,1
11,35,-2.167,-0.303,-3.186,-0.305,2
11,36,-2.086,-0.313,-2.432,-0.300,2
11,37,-2.154,-0.314,-2.174,-0.300,2
11,38,-2.076,-0.334,-2.056,-0.284,2
11,39,-2.243,-0.302,-3.728,-0.305,2
11,40,-2.257,-0.308,-3.203,-0.299,1
12,1,-2.424,-0.290,-3.158,-0.316,4
12,2,-2.538,-0.299,-2.606,-0.308,4
12,3,-2.560,-0.309,-3.127,-0.297,4
12,4,-2.415,-0.308,-2.294,-0.302,4
12,5,-2.363,-0.295,-3.462,-0.311,2
12,6,-2.548,-0.294,-3.228,-0.311,4
12,7,-2.763,-0.304,-3.278,-0.300,4
12,8,-2.587,-0.297,-2.777,-0.309,4
12,9,-2.661,-0.298,-3.888,-0.307,4
12,10,-2.502,-0.296,-2.444,-0.312,2
12,11,-2.391,-0.296,-3.180,-0.311,4
12,12,-2.456,-0.298,-3.331,-0.308,4
12,13,-2.486,-0.291,-3.292,-0.315,4
12,14,-2.634,-0.289,-2.821,-0.317,4
12,15,-2.411,-0.304,-4.277,-0.301,4
12,16,-2.542,-0.302,-2.900,-0.304,3
12,17,-2.633,-0.300,-2.889,-0.305,1
12,18,-2.667,-0.293,-3.109,-0.312,4
12,19,-2.404,-0.291,-2.375,-0.319,4
12,20,-2.530,-0.287,-2.631,-0.321,4
12,21,-2.492,-0.293,-3.333,-0.313,1
12,22,-2.411,-0.305,-2.689,-0.303,1
12,23,-2.532,-0.297,-2.705,-0.309,1
12,24,-2.498,-0.299,-3.520,-0.307,1
12,25,-2.276,-0.304,-2.944,-0.304,2
12,26,-2.286,-0.301,-3.205,-0.306,4
12,27,-2.351,-0.304,-3.110,-0.303,4
12,28,-2.545,-0.306,-2.180,-0.304,3
12,29,-2.608,-0.283,-3.362,-0.323,2
12,30,-2.588,-0.305,-1.839,-0.312,2
12,31,-2.434,-0.298,-2.929,-0.309,2
12,32,-2.649,-0.294,-2.997,-0.311,2
12,33,-2.212,-0.297,-2.303,-0.315,2
12,34,-2.587,-0.298,-2.921,-0.307,2
12,35,-2.604,-0.302,-2.526,-0.305,2
12,36,-2.497,-0.283,-3.279,-0.323,2
12,37,-2.648,-0.283,-2.812,-0.324,2
12,38,-2.326,-0.300,-3.137,-0.307,2
12,39,-2.378,-0.317,-2.415,-0.293,2
12,40,-2.416,-0.307,-3.374,-0.298,4
13,1,-2.109,-0.305,-2.748,-0.305,4
13,2,-2.047,-0.333,-3.921,-0.279,2
13,3,-2.129,-0.313,-3.114,-0.296,4
13,4,-2.153,-0.311,-2.641,-0.299,4
13,5,-2.150,-0.313,-3.217,-0.296,4
13,6,-2.064,-0.317,-4.020,-0.293,2
13,7,-1.928,-0.310,-3.697,-0.303,2
13,8,-2.171,-0.308,-2.799,-0.301,4
13,9,-2.168,-0.301,-2.749,-0.309,4
13,10,-2.015,-0.321,-5.223,-0.290,2
13,11,-2.170,-0.315,-3.086,-0.294,4
13,12,-2.140,-0.312,-2.874,-0.298,3
13,13,-2.198,-0.312,-2.835,-0.297,4
13,14,-2.101,-0.317,-2.731,-0.294,4
13,15,-1.933,-0.309,-3.712,-0.303,1
13,16,-2.070,-0.334,-3.125,-0.278,1
13,17,-2.008,-0.302,-4.546,-0.308,4
13,18,-2.132,-0.308,-2.684,-0.303,4
13,19,-2.159,-0.326,-3.109,-0.284,4
13,20,-2.070,-0.314,-5.720,-0.295,4
13,21,-2.077,-0.315,-3.646,-0.295,2
13,22,-2.047,-0.311,-3.761,-0.299,1
13,23,-2.031,-0.314,-2.563,-0.299,2
13,24,-2.286,-0.315,-2.982,-0.293,1
13,25,-2.227,-0.311,-3.613,-0.297,2
13,26,-2.050,-0.311,-4.699,-0.299,3
13,27,-2.099,-0.314,-3.022,-0.296,4
13,28,-2.088,-0.312,-3.540,-0.298,4
13,29,-2.081,-0.323,-3.941,-0.287,2
13,30,-2.008,-0.318,-4.695,-0.293,2
13,31,-2.166,-0.304,-3.259,-0.304,2
13,32,-2.122,-0.311,-3.245,-0.298,2
13,33,-2.065,-0.315,-3.051,-0.296,2
13,34,-2.029,-0.319,-2.723,-0.293,2
13,35,-1.990,-0.328,-3.705,-0.284,2
13,36,-1.943,-0.311,-3.634,-0.301,2
13,37,-1.950,-0.314,-5.378,-0.298,2
13,38,-2.033,-0.319,-2.878,-0.293,2
13,39,-1.961,-0.314,-2.728,-0.300,2
13,40,-2.213,-0.317,-3.196,-0.291,2
14,1,-2.140,-0.300,-3.019,-0.310,4
14,2,-2.040,-0.307,-3.830,-0.303,4
14,3,-2.243,-0.376,-2.429,-0.244,4
14,4,-2.031,-0.308,-3.868,-0.303,4
14,5,-1.934,-0.315,-4.306,-0.298,2
14,6,-1.957,-0.319,-2.347,-0.297,4
14,7,-2.025,-0.306,-3.935,-0.304,4
14,8,-2.214,-0.303,-3.390,-0.304,4
14,9,-2.086,-0.309,-3.070,-0.301,4
14,10,-1.819,-0.326,-1.890,-0.301,2
14,11,-1.922,-0.308,-2.339,-0.309,3
14,12,-1.902,-0.310,-3.112,-0.304,3
14,13,-2.283,-0.298,-3.890,-0.309,3
14,14,-2.002,-0.309,-3.693,-0.302,3
14,15,-1.969,-0.332,-2.349,-0.285,3
14,16,-1.939,-0.319,-3.441,-0.294,1
14,17,-2.103,-0.313,-2.873,-0.297,3
