user,video,delta,theta,alpha,beta,op
2,31,-1.930,-0.331,-2.645,-0.285,2
2,32,-2.091,-0.316,-3.303,-0.294,2
2,33,-2.062,-0.315,-3.156,-0.296,2
2,34,-1.971,-0.313,-3.656,-0.299,1
2,35,-1.871,-0.312,-2.342,-0.306,1
2,36,-1.728,-0.356,-2.888,-0.268,3
2,37,-1.814,-0.315,-3.172,-0.301,2
2,38,-1.987,-0.317,-4.895,-0.295,2
2,39,-2.167,-0.313,-3.787,-0.295,1
2,40,-1.972,-0.323,-2.361,-0.293,4
3,1,-1.867,-0.315,-2.578,-0.301,3
3,2,-1.846,-0.316,-4.107,-0.299,3
3,3,-1.840,-0.308,-3.843,-0.307,3
3,4,-1.655,-0.323,-2.062,-0.306,1
3,5,-1.873,-0.312,-3.090,-0.302,3
3,6,-2.004,-0.312,-3.799,-0.299,3
3,7,-2.010,-0.320,-4.071,-0.291,3
3,8,-2.101,-0.315,-3.033,-0.295,3
3,9,-2.254,-0.311,-3.735,-0.296,3
3,10,-1.976,-0.326,-4.013,-0.286,2
3,11,-2.050,-0.314,-4.882,-0.296,3
3,12,-2.023,-0.328,-2.286,-0.288,3
3,13,-1.698,-0.315,-3.872,-0.304,3
3,14,-1.745,-0.319,-2.690,-0.301,3
3,15,-1.865,-0.317,-3.796,-0.297,3
3,16,-1.828,-0.318,-2.655,-0.300,3
3,17,-1.813,-0.323,-2.820,-0.294,1
3,18,-1.968,-0.314,-3.386,-0.298,3
3,19,-2.026,-0.310,-3.578,-0.301,3
3,20,-1.779,-0.316,-2.487,-0.304,3
3,21,-2.031,-0.313,-3.700,-0.297,2
3,22,-1.961,-0.313,-3.586,-0.299,1
3,23,-1.897,-0.322,-3.917,-0.292,1
3,24,-1.775,-0.323,-3.542,-0.295,1
3,25,-1.894,-0.319,-3.251,-0.296,1
3,26,-1.898,-0.313,-3.583,-0.301,1
3,27,-1.955,-0.309,-4.631,-0.302,3
3,28,-1.933,-0.309,-2.091,-0.310,3
3,29,-1.885,-0.312,-3.173,-0.302,1
3,30,-1.820,-0.306,-3.530,-0.310,1
3,31,-2.030,-0.412,-3.190,-0.220,1
3,32,-1.902,-0.337,-2.267,-0.282,3
3,33,-2.354,-0.448,-2.638,-0.196,1
3,34,-1.816,-0.319,-3.278,-0.297,2
3,35,-2.054,-0.320,-2.492,-0.293,2
3,36,-2.145,-0.324,-2.286,-0.290,4
3,37,-1.921,-0.327,-2.118,-0.293,2
3,38,-1.966,-0.386,-3.373,-0.238,2
3,39,-1.598,-0.403,-1.095,-0.302,2
3,40,-1.719,-0.338,-2.204,-0.288,3
4,1,-2.172,-0.311,-4.943,-0.297,4
4,2,-2.133,-0.310,-5.470,-0.298,1
4,3,-2.142,-0.320,-2.270,-0.294,4
4,4,-1.947,-0.314,-4.069,-0.298,3
4,5,-2.222,-0.322,-3.088,-0.286,2
4,6,-2.305,-0.305,-3.459,-0.302,3
4,7,-2.147,-0.307,-3.830,-0.301,1
4,8,-2.011,-0.313,-3.741,-0.298,4
4,9,-2.137,-0.313,-3.599,-0.296,3
4,10,-2.026,-0.315,-2.653,-0.297,1
4,11,-1.848,-0.325,-2.977,-0.291,4
4,12,-1.995,-0.317,-2.962,-0.295,4
4,13,-2.051,-0.351,-3.986,-0.263,1
4,14,-2.035,-0.323,-3.228,-0.289,4
4,15,-2.147,-0.304,-2.853,-0.306,4
4,16,-2.046,-0.315,-4.888,-0.296,1
4,17,-1.912,-0.313,-3.215,-0.300,4
4,18,-1.832,-0.313,-3.596,-0.302,1
4,19,-2.058,-0.314,-2.260,-0.301,4
4,20,-2.069,-0.313,-2.886,-0.298,4
4,21,-1.754,-0.324,-3.836,-0.294,1
4,22,-1.825,-0.320,-3.325,-0.295,1
4,23,-1.937,-0.319,-3.825,-0.294,1
4,24,-1.816,-0.312,-4.095,-0.303,2
4,25,-1.958,-0.326,-3.226,-0.287,4
4,26,-2.083,-0.320,-4.275,-0.290,3
4,27,-1.846,-0.318,-2.360,-0.300,4
4,28,-2.027,-0.364,-2.739,-0.255,2
4,29,-1.986,-0.317,-2.651,-0.296,1
4,30,-1.887,-0.324,-2.772,-0.291,1
4,31,-1.617,-0.321,-1.753,-0.318,1
4,32,-1.963,-0.316,-3.667,-0.296,2
4,33,-1.971,-0.308,-3.511,-0.303,1
4,34,-2.180,-0.317,-2.216,-0.296,1
4,35,-1.974,-0.320,-4.553,-0.292,1
4,36,-1.725,-0.321,-2.845,-0.299,1
4,37,-1.968,-0.314,-6.255,-0.298,1
4,38,-1.967,-0.322,-3.404,-0.291,1
4,39,-2.118,-0.312,-3.852,-0.297,1
4,40,-2.073,-0.330,-3.085,-0.281,1
5,1,-2.169,-0.310,-3.578,-0.299,3
5,2,-2.209,-0.336,-3.343,-0.274,4
5,3,-2.226,-0.307,-3.236,-0.301,1
5,4,-1.782,-0.316,-4.235,-0.301,4
5,5,-2.088,-0.309,-3.781,-0.300,1
5,6,-2.059,-0.310,-3.322,-0.300,4
5,7,-2.249,-0.310,-2.918,-0.298,4
5,8,-2.005,-0.316,-3.376,-0.296,4
5,9,-2.160,-0.310,-3.298,-0.299,3
5,10,-2.035,-0.312,-2.801,-0.299,1
5,11,-1.855,-0.317,-3.682,-0.297,4
5,12,-2.113,-0.309,-3.100,-0.300,3
5,13,-2.183,-0.311,-3.262,-0.297,1
5,14,-2.143,-0.314,-4.456,-0.295,3
5,15,-2.045,-0.318,-3.942,-0.293,4
5,16,-1.929,-0.329,-2.838,-0.285,4
5,17,-2.011,-0.314,-2.645,-0.299,3
5,18,-1.991,-0.316,-1.988,-0.304,3
5,19,-2.178,-0.304,-4.163,-0.304,3
5,20,-1.874,-0.314,-2.820,-0.301,3
5,21,-2.241,-0.313,-3.239,-0.295,1
5,22,-1.983,-0.312,-3.609,-0.300,4
5,23,-2.142,-0.330,-2.955,-0.281,2
5,24,-2.120,-0.325,-3.929,-0.284,2
5,25,-2.171,-0.313,-3.956,-0.296,3
5,26,-2.147,-0.311,-2.971,-0.299,3
5,27,-1.924,-0.315,-2.852,-0.299,3
5,28,-2.015,-0.310,-3.756,-0.301,1
5,29,-2.011,-0.310,-2.746,-0.302,1
5,30,-1.949,-0.324,-2.801,-0.290,2
5,31,-2.276,-0.310,-3.518,-0.297,4
5,32,-2.188,-0.299,-3.702,-0.309,1
5,33,-2.249,-0.309,-2.861,-0.299,4
5,34,-2.218,-0.315,-3.309,-0.293,4
5,35,-1.794,-0.323,-2.897,-0.294,2
5,36,-1.957,-0.303,-2.764,-0.310,2
5,37,-2.408,-0.304,-3.185,-0.302,2
5,38,-1.825,-0.346,-2.822,-0.274,1
5,39,-1.975,-0.320,-2.822,-0.293,1
5,40,-2.117,-0.326,-3.239,-0.284,4
6,1,-2.114,-0.321,-3.021,-0.289,3
6,2,-2.148,-0.321,-4.048,-0.288,4
6,3,-2.188,-0.307,-3.854,-0.301,4
6,4,-2.161,-0.315,-3.000,-0.294,4
6,5,-2.126,-0.311,-2.918,-0.299,4
6,6,-2.152,-0.320,-3.519,-0.289,3
6,7,-1.912,-0.306,-3.828,-0.307,4
6,8,-2.178,-0.322,-2.470,-0.289,3
6,9,-1.955,-0.316,-3.415,-0.297,4
6,10,-2.067,-0.309,-4.091,-0.301,4
6,11,-1.990,-0.319,-3.759,-0.293,1
6,12,-2.102,-0.313,-3.016,-0.297,3
6,13,-2.127,-0.318,-3.023,-0.292,3
6,14,-2.145,-0.304,-2.879,-0.305,3
6,15,-2.051,-0.313,-4.770,-0.297,3
6,16,-2.078,-0.316,-3.405,-0.294,4
6,17,-2.159,-0.300,-4.113,-0.309,3
6,18,-2.031,-0.318,-3.290,-0.293,4
6,19,-2.080,-0.301,-4.010,-0.309,4
6,20,-2.094,-0.306,-4.100,-0.303,3
6,21,-2.047,-0.317,-2.924,-0.294,3
6,22,-2.038,-0.307,-3.149,-0.304,3
6,23,-2.035,-0.309,-3.274,-0.302,1
6,24,-1.990,-0.325,-2.917,-0.288,1
6,25,-2.045,-0.312,-3.308,-0.298,4
6,26,-1.717,-0.340,-1.978,-0.290,3
6,27,-2.030,-0.317,-2.355,-0.297,3
6,28,-2.044,-0.313,-3.622,-0.297,3
6,29,-2.133,-0.309,-3.000,-0.301,2
6,30,-2.305,-0.304,-2.975,-0.304,3
6,31,-2.117,-0.304,-3.113,-0.305,1
6,32,-2.044,-0.316,-2.396,-0.298,3
6,33,-2.065,-0.314,-2.707,-0.297,3
6,34,-1.775,-0.324,-3.151,-0.294,1
6,35,-2.129,-0.313,-2.943,-0.296,2
6,36,-2.088,-0.318,-3.569,-0.292,4
6,37,-2.041,-0.314,-2.488,-0.299,2
6,38,-2.247,-0.315,-3.171,-0.292,2
6,39,-2.066,-0.312,-3.304,-0.298,4
6,40,-2.073,-0.314,-2.524,-0.299,1
7,1,-2.314,-0.306,-2.760,-0.302,3
7,2,-2.450,-0.313,-2.113,-0.299,4
7,3,-2.306,-0.301,-3.361,-0.306,3
7,4,-1.968,-0.302,-2.006,-0.318,4
7,5,-2.282,-0.295,-2.564,-0.314,4
7,6,-2.525,-0.299,-2.549,-0.308,4
7,7,-2.231,-0.294,-3.134,-0.314,4
7,8,-2.259,-0.293,-3.649,-0.314,4
7,9,-2.402,-0.298,-3.428,-0.308,3
7,10,-2.230,-0.309,-3.320,-0.299,4
7,11,-2.628,-0.282,-2.701,-0.325,4
7,12,-2.371,-0.289,-2.301,-0.322,3
7,13,-2.235,-0.296,-2.702,-0.314,3
7,14,-2.392,-0.296,-2.585,-0.312,4
7,15,-2.335,-0.303,-2.350,-0.307,3
7,16,-2.211,-0.310,-2.136,-0.304,2
7,17,-2.229,-0.300,-3.104,-0.308,3
7,18,-2.224,-0.297,-3.329,-0.311,3
7,19,-2.341,-0.296,-2.849,-0.311,4
7,20,-2.338,-0.297,-2.847,-0.310,4
7,21,-2.537,-0.276,-2.392,-0.334,2
7,22,-2.383,-0.313,-2.010,-0.301,1
7,23,-2.363,-0.292,-2.772,-0.315,1
7,24,-2.459,-0.300,-3.497,-0.306,2
7,25,-2.380,-0.294,-2.205,-0.317,1
7,26,-2.292,-0.310,-2.094,-0.304,1
7,27,-2.376,-0.301,-2.315,-0.309,3
7,28,-2.268,-0.295,-2.658,-0.314,1
7,29,-2.038,-0.295,-2.665,-0.317,3
7,30,-2.364,-0.310,-2.492,-0.299,2
7,31,-2.544,-0.285,-3.515,-0.320,4
7,32,-2.483,-0.290,-2.791,-0.316,2
7,33,-2.296,-0.326,-2.103,-0.288,2
7,34,-2.309,-0.290,-3.621,-0.317,2
7,35,-2.258,-0.293,-3.676,-0.315,4
7,36,-2.272,-0.302,-2.363,-0.309,4
7,37,-2.273,-0.315,-1.805,-0.305,4
7,38,-2.213,-0.307,-2.884,-0.302,4
7,39,-2.452,-0.297,-2.070,-0.315,4
7,40,-2.349,-0.286,-3.291,-0.321,4
8,1,-2.330,-0.309,-3.098,-0.298,4
8,2,-2.392,-0.306,-2.409,-0.303,4
8,3,-2.227,-0.312,-2.472,-0.299,4
8,4,-2.371,-0.305,-3.279,-0.301,4
8,5,-2.167,-0.306,-3.407,-0.302,2
8,6,-2.177,-0.303,-2.665,-0.306,4
8,7,-2.144,-0.305,-2.846,-0.304,4
8,8,-2.388,-0.300,-3.416,-0.306,4
8,9,-2.014,-0.312,-3.416,-0.299,4
8,10,-2.409,-0.296,-3.252,-0.310,1
8,11,-2.052,-0.312,-3.612,-0.298,1
8,12,-2.341,-0.309,-3.190,-0.298,4
8,13,-2.445,-0.301,-2.991,-0.306,4
8,14,-2.180,-0.312,-3.288,-0.296,3
8,15,-2.268,-0.311,-2.491,-0.298,4
8,16,-2.051,-0.303,-2.563,-0.310,2
8,17,-2.103,-0.305,-3.775,-0.304,3
8,18,-2.179,-0.302,-3.756,-0.306,3
8,19,-2.435,-0.298,-3.715,-0.307,4
8,20,-2.097,-0.310,-3.482,-0.300,3
8,21,-2.264,-0.307,-2.911,-0.300,2
8,22,-2.354,-0.300,-3.702,-0.306,2
8,23,-2.129,-0.304,-2.480,-0.307,1
8,24,-2.164,-0.303,-3.731,-0.305,1
8,25,-2.067,-0.309,-2.308,-0.305,1
8,26,-2.462,-0.295,-3.650,-0.310,1
8,27,-2.355,-0.297,-2.949,-0.310,1
8,28,-2.099,-0.318,-5.012,-0.292,3
8,29,-2.226,-0.334,-2.848,-0.276,1
8,30,-2.315,-0.314,-2.840,-0.293,1
8,31,-2.163,-0.311,-3.296,-0.298,2
8,32,-2.700,-0.294,-3.782,-0.310,4
8,33,-2.168,-0.310,-2.829,-0.299,2
8,34,-2.419,-0.299,-2.590,-0.309,4
8,35,-2.362,-0.294,-3.659,-0.313,2
8,36,-2.006,-0.310,-4.044,-0.301,2
8,37,-2.139,-0.304,-3.845,-0.304,3
8,38,-2.010,-0.316,-2.781,-0.296,1
8,39,-2.434,-0.299,-2.993,-0.308,3
8,40,-2.160,-0.309,-3.094,-0.300,2
9,1,-2.068,-0.314,-2.826,-0.297,3
9,2,-1.947,-0.323,-2.681,-0.291,4
9,3,-2.071,-0.314,-2.920,-0.296,4
9,4,-1.876,-0.319,-4.269,-0.295,4
9,5,-1.992,-0.317,-4.262,-0.294,1
9,6,-2.080,-0.313,-2.834,-0.297,4
9,7,-1.991,-0.320,-4.474,-0.292,4
9,8,-2.089,-0.311,-3.040,-0.299,4
9,9,-1.961,-0.318,-3.783,-0.294,3
9,10,-1.949,-0.324,-2.939,-0.290,1
9,11,-2.055,-0.315,-3.113,-0.296,4
9,12,-2.033,-0.322,-3.852,-0.289,4
9,13,-1.957,-0.328,-4.236,-0.285,4
9,14,-2.135,-0.318,-4.814,-0.291,4
9,15,-1.910,-0.318,-3.941,-0.295,4
9,16,-1.922,-0.310,-3.475,-0.303,1
9,17,-2.157,-0.311,-3.352,-0.297,4
9,18,-1.947,-0.313,-3.554,-0.300,1
9,19,-1.913,-0.326,-3.711,-0.288,1
9,20,-1.951,-0.323,-2.876,-0.291,3
9,21,-1.960,-0.320,-3.490,-0.293,1
9,22,-1.964,-0.315,-3.918,-0.297,1
9,23,-1.838,-0.314,-2.620,-0.303,1
9,24,-1.949,-0.313,-2.723,-0.300,2
9,25,-2.012,-0.316,-3.749,-0.295,3
9,26,-1.997,-0.313,-5.220,-0.298,1
9,27,-1.893,-0.311,-3.813,-0.303,4
9,28,-1.950,-0.321,-2.904,-0.293,2
9,29,-2.000,-0.317,-4.106,-0.294,1
9,30,-2.024,-0.317,-3.167,-0.295,2
9,31,-1.781,-0.335,-3.279,-0.283,4
9,32,-2.007,-0.319,-3.499,-0.292,2
9,33,-2.010,-0.319,-3.537,-0.293,1
9,34,-2.072,-0.318,-2.939,-0.293,4
9,35,-2.062,-0.320,-2.789,-0.291,2
9,36,-2.002,-0.318,-3.889,-0.293,2
9,37,-1.924,-0.321,-2.634,-0.294,2
9,38,-1.950,-0.315,-3.914,-0.298,2
9,39,-1.893,-0.316,-3.484,-0.297,2
9,40,-2.067,-0.313,-3.702,-0.297,4
10,1,-2.135,-0.309,-2.837,-0.301,4
10,2,-1.875,-0.315,-1.658,-0.319,2
10,3,-1.965,-0.315,-2.746,-0.299,3
10,4,-1.858,-0.336,-1.526,-0.305,4
10,5,-1.900,-0.333,-3.118,-0.283,4
10,6,-1.907,-0.315,-1.932,-0.308,4
10,7,-2.204,-0.298,-2.533,-0.312,4
10,8,-1.943,-0.330,-2.215,-0.288,3
10,9,-2.390,-0.300,-3.273,-0.306,4
10,10,-2.282,-0.317,-3.297,-0.290,4
10,11,-2.158,-0.338,-2.632,-0.275,4
10,12,-2.118,-0.311,-2.134,-0.304,3
10,13,-2.125,-0.310,-3.917,-0.299,3
10,14,-2.130,-0.317,-2.614,-0.294,3
10,15,-2.020,-0.309,-2.201,-0.307,3
10,16,-2.241,-0.319,-3.007,-0.290,1
10,17,-1.952,-0.318,-3.203,-0.295,1
10,18,-2.128,-0.307,-3.008,-0.302,3
10,19,-2.127,-0.330,-3.318,-0.280,4
10,20,-2.056,-0.304,-2.349,-0.309,3
10,21,-2.130,-0.326,-2.674,-0.285,2
10,22,-2.031,-0.323,-1.788,-0.302,1
10,23,-2.093,-0.315,-3.266,-0.295,1
10,24,-2.130,-0.326,-1.775,-0.298,3
10,25,-2.012,-0.321,-3.119,-0.291,1
10,26,-1.960,-0.326,-3.760,-0.287,1
10,27,-1.897,-0.319,-3.071,-0.295,1
10,28,-2.018,-0.310,-2.941,-0.302,1
10,29,-2.010,-0.342,-2.001,-0.279,1
10,30,-1.988,-0.314,-3.591,-0.298,2
10,31,-2.142,-0.315,-5.221,-0.293,2
10,32,-2.257,-0.314,-4.072,-0.294,4
10,33,-2.026,-0.313,-2.899,-0.299,2
10,34,-2.114,-0.316,-3.117,-0.294,2
10,35,-2.343,-0.330,-1.934,-0.287,2
10,36,-1.959,-0.314,-2.400,-0.301,2
10,37,-2.032,-0.311,-2.470,-0.303,2
10,38,-2.115,-0.323,-1.872,-0.298,2
10,39,-1.968,-0.323,-3.872,-0.289,2
10,40,-2.052,-0.313,-2.838,-0.298,4
11,1,-2.084,-0.314,-2.063,-0.303,3
11,2,-2.182,-0.314,-3.059,-0.295,3
11,3,-1.952,-0.308,-3.011,-0.305,4
11,4,-2.045,-0.304,-3.674,-0.306,4
11,5,-1.971,-0.312,-2.755,-0.301,4
11,6,-2.130,-0.311,-3.689,-0.298,4
11,7,-2.277,-0.305,-4.586,-0.302,3
11,8,-2.232,-0.321,-3.866,-0.287,4
11,9,-2.084,-0.337,-3.474,-0.274,4
11,10,-2.108,-0.308,-3.314,-0.301,3
11,11,-2.203,-0.325,-2.787,-0.285,3
11,12,-2.201,-0.303,-4.200,-0.304,3
11,13,-1.981,-0.319,-3.743,-0.293,3
11,14,-2.222,-0.310,-3.646,-0.298,4
11,15,-2.058,-0.314,-3.289,-0.297,3
11,16,-2.054,-0.318,-3.770,-0.293,1
11,17,-2.048,-0.309,-3.751,-0.301,3
11,18,-2.108,-0.311,-3.737,-0.298,3
11,19,-2.191,-0.312,-3.683,-0.296,3
11,20,-2.283,-0.301,-3.069,-0.306,3
11,21,-2.019,-0.315,-3.338,-0.296,1
11,22,-2.006,-0.315,-4.170,-0.296,3
11,23,-2.075,-0.317,-2.430,-0.296,1
11,24,-2.275,-0.351,-2.577,-0.263,1
11,25,-2.169,-0.314,-4.800,-0.294,3
11,26,-1.944,-0.309,-4.777,-0.303,3
11,27,-2.070,-0.308,-4.887,-0.301,2
11,28,-2.178,-0.321,-3.830,-0.288,1
11,29,-2.132,-0.302,-3.602,-0.307,1
11,30,-2.150,-0.304,-3.616,-0.304,1
11,31,-2.227,-0.310,-2.750,-0.299,1
11,32,-2.196,-0.305,-3.633,-0.303,4
11,33,-2.188,-0.308,-2.728,-0.301,4
11,34,-1.947,-0.316,-2.983,-0.297,1
11,35,-2.078,-0.308,-3.223,-0.302,2
11,36,-2.036,-0.310,-3.595,-0.301,2
11,37,-2.214,-0.307,-3.381,-0.301,2
11,38,-2.043,-0.323,-2.072,-0.295,2
11,39,-2.293,-0.305,-3.218,-0.302,2
11,40,-2.154,-0.309,-4.230,-0.299,1
12,1,-1.970,-0.309,-2.908,-0.303,4
12,2,-2.224,-0.298,-4.471,-0.309,4
12,3,-1.956,-0.319,-2.926,-0.294,4
12,4,-2.046,-0.319,-2.493,-0.294,4
12,5,-2.237,-0.303,-4.390,-0.304,2
12,6,-1.984,-0.312,-2.869,-0.301,4
12,7,-2.204,-0.318,-3.366,-0.291,4
12,8,-2.078,-0.314,-2.433,-0.299,4
12,9,-2.100,-0.321,-2.188,-0.294,4
12,10,-2.067,-0.315,-3.170,-0.295,2
12,11,-2.051,-0.319,-2.809,-0.293,4
12,12,-2.045,-0.314,-3.488,-0.297,4
12,13,-2.169,-0.308,-3.734,-0.300,4
12,14,-2.165,-0.308,-2.713,-0.301,4
12,15,-1.985,-0.310,-3.300,-0.302,4
12,16,-2.058,-0.318,-2.634,-0.294,3
12,17,-2.189,-0.304,-2.182,-0.310,1
12,18,-2.077,-0.310,-2.341,-0.303,4
12,19,-1.975,-0.311,-3.135,-0.301,4
12,20,-2.111,-0.320,-2.933,-0.290,4
12,21,-2.066,-0.314,-2.773,-0.297,1
12,22,-1.993,-0.315,-2.755,-0.298,1
12,23,-2.213,-0.307,-2.561,-0.303,1
12,24,-1.973,-0.308,-2.892,-0.304,1
12,25,-2.012,-0.311,-3.797,-0.300,2
12,26,-2.033,-0.308,-3.199,-0.303,4
12,27,-2.007,-0.320,-2.181,-0.297,4
12,28,-1.904,-0.317,-4.712,-0.297,3
12,29,-2.184,-0.313,-2.608,-0.297,2
12,30,-2.256,-0.324,-3.322,-0.284,2
12,31,-2.016,-0.314,-3.033,-0.298,2
12,32,-2.066,-0.304,-2.535,-0.308,2
12,33,-1.989,-0.333,-2.025,-0.287,2
12,34,-2.080,-0.319,-2.907,-0.292,2
12,35,-2.242,-0.324,-2.472,-0.287,2
12,36,-2.137,-0.310,-2.309,-0.303,2
12,37,-2.097,-0.304,-3.049,-0.306,2
12,38,-2.154,-0.313,-2.530,-0.297,2
12,39,-2.067,-0.311,-2.345,-0.302,2
12,40,-2.239,-0.324,-3.855,-0.284,4
13,1,-2.101,-0.306,-2.890,-0.304,4
13,2,-1.910,-0.333,-2.867,-0.283,2
13,3,-2.018,-0.317,-3.113,-0.295,4
13,4,-2.109,-0.314,-2.851,-0.296,4
13,5,-2.103,-0.315,-2.995,-0.295,4
13,6,-1.952,-0.330,-2.921,-0.284,2
13,7,-1.909,-0.311,-3.887,-0.302,2
13,8,-2.084,-0.311,-3.110,-0.299,4
13,9,-2.135,-0.303,-3.740,-0.306,4
13,10,-1.941,-0.327,-3.939,-0.286,2
13,11,-2.046,-0.310,-3.499,-0.300,4
13,12,-2.063,-0.316,-2.550,-0.296,3
13,13,-2.152,-0.316,-2.626,-0.295,4
13,14,-2.018,-0.321,-2.671,-0.292,4
13,15,-1.992,-0.310,-3.415,-0.302,1
13,16,-2.051,-0.330,-3.140,-0.282,1
13,17,-1.970,-0.309,-3.283,-0.303,4
13,18,-1.984,-0.314,-2.301,-0.302,4
13,19,-2.049,-0.323,-2.895,-0.289,4
13,20,-2.043,-0.315,-3.605,-0.295,4
13,21,-2.036,-0.314,-3.393,-0.297,2
13,22,-1.941,-0.318,-3.148,-0.295,1
13,23,-2.017,-0.311,-2.844,-0.301,2
13,24,-2.279,-0.317,-3.033,-0.291,1
13,25,-2.234,-0.305,-2.885,-0.303,2
13,26,-1.998,-0.321,-2.532,-0.293,3
13,27,-2.108,-0.329,-2.935,-0.282,4
13,28,-2.054,-0.310,-3.461,-0.301,4
13,29,-2.067,-0.319,-4.815,-0.291,2
13,30,-2.007,-0.323,-3.123,-0.289,2
13,31,-2.028,-0.309,-3.121,-0.302,2
13,32,-2.035,-0.311,-3.423,-0.299,2
13,33,-2.027,-0.314,-3.074,-0.297,2
13,34,-2.144,-0.313,-2.675,-0.297,2
13,35,-2.015,-0.335,-3.423,-0.277,2
13,36,-1.868,-0.313,-4.408,-0.301,2
13,37,-1.875,-0.316,-4.400,-0.298,2
13,38,-1.917,-0.316,-2.700,-0.298,2
13,39,-1.987,-0.322,-2.098,-0.296,2
13,40,-2.103,-0.318,-3.644,-0.292,2
14,1,-2.136,-0.296,-3.246,-0.313,4
14,2,-1.949,-0.307,-3.546,-0.305,4
14,3,-2.129,-0.337,-2.234,-0.278,4
14,4,-2.169,-0.309,-2.878,-0.300,4
14,5,-2.035,-0.315,-3.735,-0.295,2
14,6,-2.098,-0.308,-2.692,-0.303,4
14,7,-2.158,-0.305,-3.684,-0.304,4
14,8,-2.187,-0.307,-2.992,-0.302,4
14,9,-2.158,-0.309,-3.873,-0.299,4
14,10,-1.993,-0.316,-2.167,-0.302,2
14,11,-2.071,-0.311,-2.735,-0.300,3
14,12,-1.929,-0.305,-2.711,-0.309,3
14,13,-2.281,-0.298,-3.159,-0.309,3
14,14,-2.128,-0.305,-4.819,-0.303,3
14,15,-2.001,-0.335,-2.591,-0.280,3
14,16,-2.063,-0.313,-3.340,-0.297,1
14,17,-2.069,-0.306,-2.821,-0.304,3
