user,video,delta,theta,alpha,beta,op
7,15,-2.197,-0.306,-2.849,-0.303,3
7,16,-2.434,-0.310,-3.034,-0.297,2
7,17,-2.213,-0.297,-3.367,-0.311,3
7,18,-2.361,-0.303,-4.021,-0.303,3
7,19,-2.288,-0.301,-3.836,-0.305,4
7,20,-2.137,-0.304,-2.638,-0.306,4
7,21,-2.309,-0.282,-2.855,-0.327,2
7,22,-2.299,-0.307,-2.741,-0.301,1
7,23,-2.292,-0.314,-2.530,-0.295,1
7,24,-2.322,-0.296,-3.155,-0.311,2
7,25,-2.202,-0.294,-2.838,-0.315,1
7,26,-2.369,-0.289,-2.872,-0.318,1
7,27,-2.168,-0.299,-4.070,-0.309,3
7,28,-2.348,-0.299,-3.560,-0.307,1
7,29,-2.308,-0.294,-3.283,-0.313,3
7,30,-2.232,-0.303,-3.582,-0.304,2
7,31,-2.468,-0.286,-2.911,-0.321,4
7,32,-2.548,-0.294,-3.513,-0.311,2
7,33,-2.263,-0.301,-2.291,-0.310,2
7,34,-2.284,-0.290,-3.307,-0.317,2
7,35,-2.237,-0.296,-2.725,-0.313,4
7,36,-2.443,-0.290,-4.491,-0.316,4
7,37,-2.246,-0.300,-2.755,-0.309,4
7,38,-2.190,-0.311,-2.960,-0.298,4
7,39,-2.331,-0.293,-3.345,-0.313,4
7,40,-2.293,-0.304,-2.975,-0.303,4
8,1,-1.933,-0.315,-3.958,-0.297,4
8,2,-1.953,-0.322,-2.683,-0.292,4
8,3,-1.956,-0.335,-2.634,-0.280,4
8,4,-2.002,-0.339,-3.543,-0.275,4
8,5,-1.857,-0.319,-3.364,-0.296,2
8,6,-1.858,-0.333,-3.909,-0.283,4
8,7,-1.989,-0.310,-2.582,-0.303,4
8,8,-2.217,-0.319,-3.210,-0.289,4
8,9,-2.035,-0.310,-2.605,-0.302,4
8,10,-1.796,-0.331,-3.333,-0.286,1
8,11,-2.024,-0.341,-2.810,-0.273,1
8,12,-1.836,-0.318,-3.203,-0.297,4
8,13,-1.944,-0.318,-3.304,-0.294,4
8,14,-1.943,-0.321,-2.973,-0.293,3
8,15,-1.899,-0.323,-2.784,-0.292,4
8,16,-1.980,-0.319,-3.309,-0.293,2
8,17,-1.729,-0.317,-2.649,-0.304,3
8,18,-1.881,-0.322,-2.916,-0.293,3
8,19,-1.836,-0.324,-4.215,-0.291,4
8,20,-1.797,-0.319,-2.279,-0.302,3
8,21,-1.917,-0.322,-2.117,-0.297,2
8,22,-2.055,-0.312,-3.621,-0.298,2
8,23,-1.912,-0.315,-3.095,-0.299,1
8,24,-1.950,-0.319,-2.319,-0.297,1
8,25,-2.055,-0.314,-3.848,-0.296,1
8,26,-1.966,-0.319,-3.189,-0.293,1
8,27,-2.063,-0.310,-3.498,-0.300,1
8,28,-1.811,-0.321,-3.389,-0.295,3
8,29,-2.002,-0.331,-2.252,-0.286,1
8,30,-1.893,-0.320,-3.627,-0.294,1
8,31,-1.868,-0.325,-3.428,-0.290,2
8,32,-2.025,-0.313,-2.722,-0.299,4
8,33,-1.970,-0.316,-2.811,-0.297,2
8,34,-1.990,-0.318,-3.100,-0.294,4
8,35,-1.928,-0.329,-3.513,-0.284,2
8,36,-1.933,-0.324,-2.695,-0.291,2
8,37,-1.850,-0.342,-3.706,-0.275,3
8,38,-2.112,-0.314,-2.707,-0.297,1
8,39,-1.941,-0.314,-3.087,-0.298,3
8,40,-1.893,-0.318,-3.802,-0.296,2
9,1,-2.098,-0.313,-2.795,-0.297,3
9,2,-1.989,-0.320,-2.977,-0.292,4
9,3,-2.044,-0.314,-3.131,-0.297,4
9,4,-1.847,-0.321,-4.072,-0.294,4
9,5,-2.030,-0.317,-4.308,-0.294,1
9,6,-2.117,-0.313,-2.865,-0.297,4
9,7,-1.993,-0.317,-4.768,-0.294,4
9,8,-2.072,-0.312,-2.872,-0.299,4
9,9,-1.944,-0.317,-3.675,-0.295,3
9,10,-1.953,-0.322,-3.121,-0.291,1
9,11,-2.056,-0.313,-3.634,-0.297,4
9,12,-2.018,-0.321,-3.940,-0.290,4
9,13,-1.957,-0.328,-4.903,-0.284,4
9,14,-2.158,-0.315,-4.249,-0.293,4
9,15,-1.935,-0.319,-3.898,-0.294,4
9,16,-1.911,-0.313,-3.442,-0.301,1
9,17,-2.145,-0.312,-3.557,-0.297,4
9,18,-1.965,-0.311,-3.640,-0.301,1
9,19,-1.929,-0.324,-3.503,-0.289,1
9,20,-1.974,-0.323,-2.842,-0.290,3
9,21,-1.971,-0.318,-3.804,-0.293,1
9,22,-1.974,-0.316,-4.058,-0.296,1
9,23,-1.850,-0.312,-2.654,-0.304,1
9,24,-1.896,-0.315,-2.792,-0.300,2
9,25,-2.013,-0.315,-3.776,-0.296,3
9,26,-1.980,-0.312,-4.775,-0.299,1
9,27,-1.913,-0.310,-3.782,-0.303,4
9,28,-1.978,-0.319,-2.935,-0.293,2
9,29,-2.013,-0.316,-3.639,-0.295,1
9,30,-2.005,-0.316,-3.091,-0.295,2
9,31,-1.783,-0.334,-3.351,-0.284,4
9,32,-1.992,-0.319,-3.658,-0.292,2
9,33,-2.038,-0.316,-3.615,-0.294,1
9,34,-2.083,-0.318,-3.131,-0.292,4
9,35,-2.072,-0.320,-2.737,-0.292,2
9,36,-2.031,-0.316,-4.306,-0.294,2
9,37,-1.920,-0.321,-2.702,-0.294,2
9,38,-1.954,-0.315,-3.868,-0.297,2
9,39,-1.889,-0.317,-3.699,-0.297,2
9,40,-2.068,-0.311,-3.764,-0.299,4
10,1,-2.097,-0.310,-3.076,-0.300,4
10,2,-1.816,-0.320,-1.555,-0.320,2
10,3,-2.136,-0.315,-2.514,-0.296,3
10,4,-1.828,-0.346,-1.415,-0.305,4
10,5,-2.042,-0.330,-2.599,-0.283,4
10,6,-2.022,-0.313,-2.202,-0.303,4
10,7,-2.144,-0.296,-2.567,-0.315,4
10,8,-2.047,-0.327,-2.264,-0.288,3
10,9,-2.328,-0.299,-3.471,-0.308,4
10,10,-2.090,-0.323,-3.159,-0.288,4
10,11,-2.193,-0.334,-2.860,-0.277,4
10,12,-2.092,-0.311,-1.977,-0.307,3
10,13,-2.196,-0.310,-3.251,-0.298,3
10,14,-2.029,-0.323,-2.266,-0.293,3
10,15,-1.957,-0.323,-1.960,-0.299,3
10,16,-2.235,-0.316,-3.622,-0.291,1
10,17,-1.964,-0.320,-2.958,-0.293,1
10,18,-2.115,-0.305,-4.355,-0.304,3
10,19,-2.175,-0.329,-2.919,-0.281,4
10,20,-2.092,-0.308,-2.369,-0.305,3
10,21,-2.157,-0.325,-3.727,-0.285,2
10,22,-2.009,-0.320,-1.787,-0.305,1
10,23,-2.134,-0.314,-2.858,-0.295,1
10,24,-2.040,-0.332,-1.701,-0.296,3
10,25,-2.010,-0.321,-2.822,-0.291,1
10,26,-2.042,-0.320,-3.487,-0.291,1
10,27,-1.997,-0.320,-2.926,-0.292,1
10,28,-2.080,-0.301,-2.898,-0.309,1
10,29,-1.949,-0.337,-2.238,-0.282,1
10,30,-1.954,-0.313,-2.907,-0.300,2
10,31,-2.153,-0.311,-3.738,-0.297,2
10,32,-2.214,-0.314,-4.222,-0.294,4
10,33,-1.994,-0.311,-3.486,-0.300,2
10,34,-2.201,-0.318,-2.782,-0.292,2
10,35,-2.226,-0.331,-1.857,-0.290,2
10,36,-1.959,-0.313,-2.418,-0.302,2
10,37,-2.031,-0.317,-2.242,-0.299,2
10,38,-2.016,-0.333,-1.683,-0.297,2
10,39,-1.904,-0.331,-4.310,-0.283,2
10,40,-2.082,-0.309,-2.795,-0.302,4
11,1,-2.073,-0.316,-2.093,-0.300,3
11,2,-2.149,-0.314,-3.095,-0.295,3
11,3,-1.977,-0.306,-3.395,-0.305,4
11,4,-1.995,-0.308,-2.867,-0.305,4
11,5,-1.965,-0.313,-2.441,-0.302,4
11,6,-2.153,-0.311,-3.806,-0.298,4
11,7,-2.191,-0.308,-3.549,-0.300,3
11,8,-2.089,-0.318,-3.235,-0.292,4
11,9,-2.035,-0.349,-3.243,-0.265,4
11,10,-2.060,-0.315,-2.892,-0.296,3
11,11,-2.122,-0.325,-2.673,-0.286,3
11,12,-2.272,-0.302,-4.215,-0.304,3
11,13,-2.001,-0.315,-4.319,-0.296,3
11,14,-2.187,-0.310,-3.300,-0.298,4
11,15,-2.037,-0.315,-2.924,-0.297,3
11,16,-1.994,-0.318,-4.107,-0.294,1
11,17,-1.991,-0.311,-3.622,-0.300,3
11,18,-2.033,-0.313,-3.175,-0.298,3
11,19,-2.107,-0.311,-3.480,-0.298,3
11,20,-2.110,-0.313,-2.306,-0.300,3
11,21,-1.918,-0.317,-3.797,-0.296,1
11,22,-1.944,-0.314,-3.901,-0.299,3
11,23,-2.075,-0.314,-2.868,-0.296,1
11,24,-2.124,-0.326,-2.836,-0.285,1
11,25,-2.117,-0.318,-4.199,-0.291,3
11,26,-1.894,-0.314,-3.366,-0.300,3
11,27,-2.140,-0.306,-3.233,-0.303,2
11,28,-2.089,-0.329,-2.902,-0.282,1
11,29,-2.117,-0.306,-3.372,-0.303,1
11,30,-2.106,-0.313,-3.708,-0.296,1
11,31,-2.171,-0.319,-2.328,-0.293,1
11,32,-2.128,-0.312,-4.183,-0.297,4
11,33,-2.157,-0.312,-2.313,-0.301,4
11,34,-1.918,-0.328,-2.669,-0.288,1
11,35,-2.029,-0.313,-2.850,-0.299,2
11,36,-2.027,-0.313,-2.465,-0.300,2
11,37,-2.201,-0.308,-2.776,-0.301,2
11,38,-2.055,-0.319,-2.226,-0.296,2
11,39,-2.116,-0.309,-3.266,-0.301,2
11,40,-2.137,-0.316,-3.986,-0.293,1
12,1,-1.869,-0.313,-2.707,-0.303,4
12,2,-2.030,-0.312,-3.382,-0.299,4
12,3,-1.928,-0.326,-2.802,-0.289,4
12,4,-2.078,-0.328,-2.919,-0.283,4
12,5,-2.116,-0.308,-3.577,-0.301,2
12,6,-1.922,-0.315,-2.733,-0.299,4
12,7,-2.097,-0.336,-4.128,-0.275,4
12,8,-2.051,-0.317,-2.772,-0.294,4
12,9,-1.940,-0.326,-2.284,-0.291,4
12,10,-1.995,-0.315,-3.831,-0.296,2
12,11,-1.971,-0.325,-3.284,-0.288,4
12,12,-1.994,-0.316,-3.156,-0.296,4
12,13,-2.044,-0.314,-4.722,-0.296,4
12,14,-2.004,-0.315,-2.731,-0.298,4
12,15,-1.957,-0.314,-3.771,-0.298,4
12,16,-1.940,-0.321,-2.426,-0.295,3
12,17,-2.074,-0.315,-2.210,-0.300,1
12,18,-1.929,-0.318,-2.140,-0.301,4
12,19,-1.936,-0.313,-2.839,-0.300,4
12,20,-2.088,-0.327,-2.605,-0.285,4
12,21,-1.947,-0.318,-2.541,-0.297,1
12,22,-1.926,-0.322,-2.713,-0.293,1
12,23,-2.001,-0.322,-3.445,-0.290,1
12,24,-1.814,-0.319,-2.852,-0.298,1
12,25,-1.919,-0.316,-4.164,-0.297,2
12,26,-1.985,-0.310,-3.603,-0.302,4
12,27,-1.951,-0.320,-2.056,-0.300,4
12,28,-1.842,-0.323,-2.768,-0.294,3
12,29,-2.101,-0.317,-2.130,-0.299,2
12,30,-2.164,-0.331,-3.001,-0.279,2
12,31,-2.009,-0.314,-3.289,-0.298,2
12,32,-1.926,-0.313,-2.628,-0.301,2
12,33,-1.908,-0.339,-1.970,-0.285,2
12,34,-1.992,-0.323,-2.962,-0.289,2
12,35,-2.145,-0.323,-2.863,-0.288,2
12,36,-2.093,-0.310,-2.271,-0.304,2
12,37,-1.994,-0.308,-3.101,-0.303,2
12,38,-2.024,-0.323,-2.981,-0.289,2
12,39,-2.062,-0.315,-2.497,-0.297,2
12,40,-2.149,-0.326,-3.955,-0.283,4
13,1,-2.145,-0.308,-4.538,-0.300,4
13,2,-2.116,-0.308,-2.799,-0.302,2
13,3,-2.029,-0.309,-3.173,-0.302,4
13,4,-2.255,-0.308,-2.816,-0.300,4
13,5,-2.097,-0.307,-3.038,-0.303,4
13,6,-2.080,-0.312,-3.035,-0.299,2
13,7,-2.134,-0.311,-3.270,-0.298,2
13,8,-2.257,-0.314,-2.436,-0.296,4
13,9,-2.124,-0.310,-2.729,-0.301,4
13,10,-2.139,-0.315,-3.442,-0.294,2
13,11,-2.106,-0.318,-2.867,-0.292,4
13,12,-2.249,-0.316,-2.793,-0.293,3
13,13,-2.211,-0.308,-2.721,-0.301,4
13,14,-2.065,-0.320,-2.370,-0.294,4
13,15,-1.970,-0.310,-3.147,-0.303,1
13,16,-2.235,-0.320,-2.861,-0.288,1
13,17,-2.194,-0.304,-3.960,-0.304,4
13,18,-2.330,-0.307,-3.366,-0.300,4
13,19,-2.104,-0.321,-3.308,-0.289,4
13,20,-2.024,-0.310,-3.719,-0.300,4
13,21,-2.024,-0.317,-2.768,-0.295,2
13,22,-2.084,-0.312,-3.363,-0.298,1
13,23,-2.226,-0.308,-2.749,-0.301,2
13,24,-2.088,-0.316,-2.697,-0.295,1
13,25,-2.152,-0.310,-4.330,-0.298,2
13,26,-2.255,-0.304,-3.057,-0.304,3
13,27,-1.998,-0.318,-2.902,-0.295,4
13,28,-2.132,-0.304,-3.538,-0.305,4
13,29,-2.000,-0.331,-3.303,-0.281,2
13,30,-2.226,-0.305,-3.171,-0.303,2
13,31,-2.118,-0.306,-3.499,-0.303,2
13,32,-2.226,-0.305,-3.890,-0.302,2
13,33,-2.105,-0.319,-3.851,-0.290,2
13,34,-2.023,-0.315,-3.559,-0.296,2
13,35,-2.103,-0.309,-4.097,-0.300,2
13,36,-2.242,-0.304,-3.295,-0.304,2
13,37,-2.333,-0.307,-3.394,-0.300,2
13,38,-2.054,-0.327,-3.436,-0.284,2
13,39,-2.188,-0.309,-3.126,-0.300,2
13,40,-2.170,-0.322,-3.602,-0.287,2
14,1,-2.083,-0.303,-3.077,-0.307,4
14,2,-1.910,-0.310,-3.896,-0.303,4
14,3,-2.050,-0.365,-2.253,-0.257,4
14,4,-2.002,-0.310,-3.274,-0.301,4
14,5,-1.956,-0.317,-3.708,-0.295,2
14,6,-1.988,-0.314,-2.472,-0.300,4
14,7,-2.065,-0.307,-3.660,-0.303,4
14,8,-2.121,-0.306,-3.559,-0.303,4
14,9,-2.062,-0.314,-3.500,-0.296,4
14,10,-1.864,-0.324,-1.992,-0.299,2
14,11,-1.937,-0.315,-2.352,-0.301,3
14,12,-1.883,-0.308,-3.042,-0.306,3
14,13,-2.181,-0.300,-3.502,-0.308,3
14,14,-2.123,-0.310,-4.029,-0.299,3
14,15,-1.985,-0.337,-2.488,-0.279,3
14,16,-1.958,-0.316,-2.960,-0.297,1
14,17,-2.026,-0.308,-3.013,-0.303,3
