user,video,delta,theta,alpha,beta,op
3,10,-2.039,-0.323,-3.583,-0.288,2
3,11,-2.101,-0.309,-4.032,-0.300,3
3,12,-2.177,-0.325,-2.218,-0.289,3
3,13,-1.733,-0.313,-3.982,-0.305,3
3,14,-1.894,-0.312,-3.191,-0.302,3
3,15,-1.958,-0.316,-4.386,-0.296,3
3,16,-1.838,-0.320,-2.786,-0.297,3
3,17,-1.890,-0.319,-3.992,-0.295,1
3,18,-1.999,-0.313,-3.211,-0.299,3
3,19,-2.069,-0.309,-3.359,-0.301,3
3,20,-1.803,-0.313,-2.319,-0.307,3
3,21,-2.116,-0.310,-3.193,-0.300,2
3,22,-2.058,-0.313,-3.287,-0.298,1
3,23,-1.881,-0.339,-4.091,-0.277,1
3,24,-1.823,-0.318,-3.254,-0.298,1
3,25,-2.011,-0.318,-3.083,-0.294,1
3,26,-1.882,-0.312,-3.230,-0.302,1
3,27,-1.970,-0.310,-3.060,-0.302,3
3,28,-1.991,-0.303,-2.754,-0.309,3
3,29,-1.870,-0.313,-3.465,-0.301,1
3,30,-1.880,-0.306,-3.874,-0.308,1
3,31,-1.977,-0.382,-2.927,-0.242,1
3,32,-1.994,-0.332,-2.362,-0.284,3
3,33,-2.257,-0.386,-2.274,-0.238,1
3,34,-1.844,-0.321,-3.088,-0.294,2
3,35,-2.090,-0.317,-2.908,-0.294,2
3,36,-2.082,-0.327,-2.418,-0.287,4
3,37,-2.053,-0.324,-2.132,-0.293,2
3,38,-2.066,-0.428,-3.403,-0.209,2
3,39,-1.652,-0.399,-1.131,-0.297,2
3,40,-1.712,-0.338,-2.319,-0.287,3
4,1,-2.162,-0.312,-4.592,-0.296,4
4,2,-2.292,-0.308,-4.045,-0.299,1
4,3,-2.090,-0.315,-2.467,-0.297,4
4,4,-1.987,-0.311,-3.523,-0.300,3
4,5,-2.165,-0.335,-2.371,-0.278,2
4,6,-2.220,-0.310,-3.661,-0.298,3
4,7,-2.092,-0.304,-4.184,-0.306,1
4,8,-2.043,-0.308,-3.506,-0.302,4
4,9,-2.138,-0.310,-3.157,-0.299,3
4,10,-2.006,-0.318,-2.664,-0.295,1
4,11,-1.845,-0.323,-2.904,-0.293,4
4,12,-2.067,-0.317,-3.122,-0.294,4
4,13,-2.049,-0.332,-3.913,-0.279,1
4,14,-2.104,-0.318,-2.855,-0.293,4
4,15,-2.346,-0.305,-3.133,-0.302,4
4,16,-2.105,-0.315,-4.089,-0.295,1
4,17,-1.935,-0.316,-3.305,-0.297,4
4,18,-1.925,-0.312,-3.605,-0.301,1
4,19,-2.148,-0.308,-2.519,-0.303,4
4,20,-2.171,-0.312,-3.152,-0.296,4
4,21,-1.795,-0.326,-3.742,-0.291,1
4,22,-1.816,-0.320,-2.885,-0.297,1
4,23,-2.049,-0.314,-3.431,-0.296,1
4,24,-1.981,-0.311,-4.277,-0.300,2
4,25,-2.086,-0.315,-3.622,-0.295,4
4,26,-1.995,-0.323,-4.097,-0.289,3
4,27,-1.879,-0.313,-2.898,-0.302,4
4,28,-2.109,-0.350,-2.734,-0.265,2
4,29,-1.989,-0.317,-3.023,-0.295,1
4,30,-1.920,-0.319,-2.861,-0.295,1
4,31,-1.811,-0.315,-2.255,-0.305,1
4,32,-2.006,-0.315,-2.834,-0.297,2
4,33,-2.081,-0.308,-3.338,-0.301,1
4,34,-2.232,-0.313,-2.579,-0.297,1
4,35,-1.910,-0.320,-3.878,-0.293,1
4,36,-1.669,-0.327,-3.076,-0.295,1
4,37,-1.905,-0.320,-4.522,-0.293,1
4,38,-1.979,-0.320,-4.102,-0.292,1
4,39,-2.194,-0.309,-4.300,-0.299,1
4,40,-2.065,-0.324,-3.023,-0.287,1
5,1,-1.995,-0.314,-3.036,-0.298,3
5,2,-1.869,-0.319,-3.792,-0.296,4
5,3,-1.992,-0.317,-4.133,-0.294,1
5,4,-1.950,-0.319,-3.690,-0.293,4
5,5,-2.013,-0.321,-3.711,-0.290,1
5,6,-1.962,-0.318,-2.637,-0.296,4
5,7,-2.044,-0.309,-2.806,-0.302,4
5,8,-1.738,-0.321,-4.056,-0.298,4
5,9,-1.994,-0.324,-3.287,-0.288,3
5,10,-1.731,-0.320,-3.564,-0.299,1
5,11,-1.912,-0.317,-3.040,-0.297,4
5,12,-1.943,-0.313,-3.070,-0.300,3
5,13,-1.898,-0.313,-3.343,-0.301,1
5,14,-1.969,-0.319,-3.308,-0.293,3
5,15,-2.036,-0.315,-3.957,-0.295,4
5,16,-2.067,-0.326,-3.191,-0.285,4
5,17,-1.870,-0.325,-2.981,-0.291,3
5,18,-1.829,-0.335,-2.570,-0.283,3
5,19,-2.092,-0.316,-3.703,-0.294,3
5,20,-1.853,-0.321,-3.147,-0.295,3
5,21,-1.893,-0.319,-3.266,-0.295,1
5,22,-2.010,-0.317,-3.096,-0.295,4
5,23,-1.971,-0.322,-3.110,-0.291,2
5,24,-1.837,-0.324,-3.607,-0.292,2
5,25,-1.875,-0.314,-3.936,-0.300,3
5,26,-1.807,-0.333,-2.724,-0.285,3
5,27,-2.036,-0.317,-3.071,-0.294,3
5,28,-1.773,-0.307,-2.897,-0.311,1
5,29,-1.990,-0.322,-4.237,-0.290,1
5,30,-1.977,-0.320,-3.806,-0.291,2
5,31,-2.207,-0.322,-4.581,-0.286,4
5,32,-1.664,-0.323,-2.638,-0.300,1
5,33,-1.843,-0.331,-3.904,-0.285,4
5,34,-1.886,-0.337,-2.954,-0.280,4
5,35,-1.970,-0.313,-2.985,-0.299,2
5,36,-1.872,-0.322,-3.044,-0.293,2
5,37,-2.096,-0.315,-3.220,-0.295,2
5,38,-1.790,-0.329,-2.498,-0.291,1
5,39,-2.027,-0.318,-3.139,-0.293,1
5,40,-1.869,-0.311,-2.694,-0.305,4
6,1,-2.073,-0.318,-3.378,-0.292,3
6,2,-2.109,-0.322,-3.544,-0.288,4
6,3,-2.273,-0.300,-4.253,-0.307,4
6,4,-2.296,-0.300,-3.573,-0.307,4
6,5,-2.074,-0.307,-2.686,-0.305,4
6,6,-2.064,-0.314,-2.931,-0.297,3
6,7,-2.251,-0.302,-2.979,-0.306,4
6,8,-2.292,-0.313,-3.393,-0.294,3
6,9,-2.023,-0.314,-2.405,-0.300,4
6,10,-1.958,-0.308,-3.389,-0.304,4
6,11,-2.132,-0.314,-2.747,-0.296,1
6,12,-1.990,-0.313,-3.568,-0.298,3
6,13,-2.036,-0.309,-4.065,-0.302,3
6,14,-2.123,-0.310,-3.074,-0.300,3
6,15,-2.140,-0.311,-4.110,-0.298,3
6,16,-2.202,-0.317,-2.490,-0.294,4
6,17,-2.397,-0.309,-3.506,-0.297,3
6,18,-2.215,-0.312,-2.771,-0.297,4
6,19,-2.344,-0.302,-4.704,-0.304,4
6,20,-2.169,-0.301,-2.820,-0.309,3
6,21,-2.221,-0.309,-3.980,-0.298,3
6,22,-2.197,-0.310,-3.376,-0.298,3
6,23,-2.311,-0.310,-2.756,-0.297,1
6,24,-2.271,-0.311,-3.513,-0.297,1
6,25,-2.162,-0.314,-2.527,-0.296,4
6,26,-2.083,-0.315,-2.370,-0.299,3
6,27,-2.046,-0.305,-4.158,-0.304,3
6,28,-2.115,-0.306,-3.438,-0.303,3
6,29,-2.085,-0.306,-4.156,-0.304,2
6,30,-2.186,-0.314,-2.375,-0.297,3
6,31,-2.357,-0.306,-2.502,-0.302,1
6,32,-2.178,-0.302,-2.692,-0.307,3
6,33,-2.307,-0.310,-4.240,-0.296,3
6,34,-1.926,-0.313,-2.708,-0.301,1
6,35,-2.407,-0.313,-3.260,-0.293,2
6,36,-2.150,-0.316,-3.240,-0.293,4
6,37,-2.101,-0.306,-2.751,-0.304,2
6,38,-2.210,-0.304,-3.053,-0.304,2
6,39,-2.080,-0.307,-2.790,-0.304,4
6,40,-2.330,-0.303,-2.964,-0.304,1
7,1,-2.019,-0.299,-3.736,-0.311,3
7,2,-2.310,-0.312,-2.540,-0.297,4
7,3,-2.093,-0.299,-3.275,-0.311,3
7,4,-2.206,-0.293,-2.808,-0.316,4
7,5,-2.223,-0.296,-2.925,-0.313,4
7,6,-2.256,-0.326,-2.015,-0.290,4
7,7,-2.199,-0.303,-2.882,-0.306,4
7,8,-2.188,-0.302,-3.534,-0.306,4
7,9,-2.178,-0.303,-2.686,-0.306,3
7,10,-2.312,-0.309,-3.016,-0.298,4
7,11,-2.414,-0.281,-3.548,-0.325,4
7,12,-2.442,-0.296,-4.318,-0.310,3
7,13,-1.940,-0.312,-4.406,-0.300,3
7,14,-2.124,-0.307,-2.904,-0.303,4
7,15,-2.215,-0.303,-3.924,-0.305,3
7,16,-2.408,-0.291,-2.354,-0.319,2
7,17,-2.205,-0.308,-2.812,-0.301,3
7,18,-2.416,-0.290,-2.719,-0.318,3
7,19,-2.206,-0.306,-3.591,-0.302,4
7,20,-2.172,-0.311,-2.411,-0.300,4
7,21,-2.383,-0.276,-3.192,-0.332,2
7,22,-2.272,-0.303,-2.283,-0.309,1
7,23,-2.127,-0.337,-2.653,-0.276,1
7,24,-2.229,-0.300,-3.369,-0.308,2
7,25,-2.308,-0.285,-3.480,-0.323,1
7,26,-2.064,-0.304,-2.375,-0.309,1
7,27,-2.225,-0.305,-3.056,-0.303,3
7,28,-2.130,-0.305,-3.475,-0.304,1
7,29,-2.134,-0.308,-3.141,-0.301,3
7,30,-2.209,-0.310,-4.581,-0.298,2
7,31,-2.334,-0.292,-2.777,-0.316,4
7,32,-2.413,-0.288,-2.691,-0.320,2
7,33,-2.137,-0.302,-3.743,-0.306,2
7,34,-2.476,-0.282,-2.548,-0.327,2
7,35,-2.063,-0.304,-2.810,-0.307,4
7,36,-2.562,-0.289,-3.950,-0.316,4
7,37,-2.342,-0.295,-3.888,-0.312,4
7,38,-2.160,-0.312,-2.340,-0.301,4
7,39,-2.250,-0.289,-2.183,-0.324,4
7,40,-2.137,-0.305,-3.181,-0.304,4
8,1,-1.912,-0.315,-3.725,-0.298,4
8,2,-1.768,-0.324,-2.816,-0.295,4
8,3,-1.886,-0.331,-3.206,-0.284,4
8,4,-2.084,-0.332,-3.731,-0.279,4
8,5,-1.851,-0.336,-2.204,-0.286,2
8,6,-1.972,-0.326,-2.965,-0.287,4
8,7,-1.951,-0.311,-3.049,-0.302,4
8,8,-2.202,-0.329,-3.363,-0.280,4
8,9,-1.871,-0.314,-2.551,-0.303,4
8,10,-1.997,-0.322,-3.257,-0.290,1
8,11,-1.920,-0.332,-3.275,-0.282,1
8,12,-1.934,-0.322,-3.585,-0.291,4
8,13,-1.928,-0.313,-3.283,-0.300,4
8,14,-1.933,-0.313,-2.635,-0.301,3
8,15,-1.972,-0.311,-2.981,-0.302,4
8,16,-1.761,-0.331,-1.974,-0.296,2
8,17,-1.867,-0.308,-2.778,-0.307,3
8,18,-1.898,-0.333,-3.154,-0.283,3
8,19,-2.060,-0.316,-3.429,-0.294,4
8,20,-1.895,-0.318,-2.256,-0.301,3
8,21,-2.065,-0.331,-4.049,-0.280,2
8,22,-2.137,-0.308,-3.349,-0.301,2
8,23,-1.938,-0.314,-3.256,-0.299,1
8,24,-1.974,-0.318,-2.508,-0.296,1
8,25,-1.891,-0.317,-2.165,-0.303,1
8,26,-2.147,-0.313,-4.242,-0.296,1
8,27,-2.056,-0.306,-3.349,-0.304,1
8,28,-1.805,-0.320,-3.397,-0.297,3
8,29,-1.985,-0.320,-2.962,-0.293,1
8,30,-1.889,-0.323,-3.646,-0.291,1
8,31,-1.970,-0.332,-2.857,-0.283,2
8,32,-2.010,-0.311,-2.563,-0.302,4
8,33,-2.026,-0.327,-2.474,-0.287,2
8,34,-1.991,-0.318,-3.448,-0.293,4
8,35,-1.792,-0.333,-3.842,-0.284,2
8,36,-2.014,-0.320,-4.402,-0.291,2
8,37,-1.850,-0.321,-2.983,-0.295,3
8,38,-1.939,-0.314,-4.053,-0.298,1
8,39,-1.946,-0.314,-4.091,-0.298,3
8,40,-1.967,-0.318,-2.591,-0.296,2
9,1,-2.132,-0.313,-2.716,-0.297,3
9,2,-2.064,-0.320,-3.265,-0.291,4
9,3,-2.022,-0.314,-3.112,-0.297,4
9,4,-1.838,-0.321,-3.710,-0.294,4
9,5,-2.075,-0.318,-4.144,-0.292,1
9,6,-2.172,-0.311,-3.078,-0.298,4
9,7,-1.993,-0.315,-4.363,-0.296,4
9,8,-2.050,-0.314,-2.682,-0.298,4
9,9,-1.941,-0.317,-3.511,-0.296,3
9,10,-1.967,-0.321,-3.325,-0.292,1
9,11,-2.060,-0.311,-4.025,-0.298,4
9,12,-2.001,-0.320,-4.368,-0.292,4
9,13,-1.970,-0.328,-4.182,-0.284,4
9,14,-2.187,-0.313,-4.484,-0.295,4
9,15,-1.971,-0.318,-3.634,-0.294,4
9,16,-1.899,-0.316,-3.364,-0.298,1
9,17,-2.108,-0.313,-3.817,-0.297,4
9,18,-1.986,-0.310,-3.586,-0.302,1
9,19,-1.940,-0.322,-3.669,-0.291,1
9,20,-2.008,-0.322,-2.687,-0.291,3
9,21,-1.974,-0.318,-3.509,-0.294,1
9,22,-1.991,-0.316,-4.173,-0.295,1
9,23,-1.877,-0.311,-2.733,-0.304,1
9,24,-1.865,-0.317,-2.884,-0.299,2
9,25,-2.031,-0.313,-3.693,-0.298,3
9,26,-1.981,-0.312,-5.042,-0.299,1
9,27,-1.946,-0.310,-3.510,-0.302,4
9,28,-2.020,-0.318,-2.965,-0.294,2
9,29,-1.996,-0.316,-3.501,-0.295,1
9,30,-1.999,-0.316,-3.116,-0.296,2
9,31,-1.773,-0.334,-3.358,-0.285,4
9,32,-1.993,-0.318,-3.720,-0.293,2
9,33,-2.078,-0.315,-3.797,-0.295,1
9,34,-2.097,-0.317,-3.186,-0.293,4
9,35,-2.089,-0.317,-2.873,-0.294,2
9,36,-2.043,-0.314,-5.182,-0.296,2
9,37,-1.929,-0.322,-2.745,-0.293,2
9,38,-1.960,-0.315,-3.691,-0.297,2
9,39,-1.894,-0.316,-3.685,-0.298,2
9,40,-2.073,-0.309,-3.557,-0.301,4
10,1,-2.047,-0.317,-1.935,-0.303,4
10,2,-1.973,-0.321,-1.801,-0.304,2
10,3,-2.184,-0.306,-2.761,-0.303,3
10,4,-1.892,-0.321,-1.735,-0.309,4
10,5,-2.038,-0.329,-2.278,-0.287,4
10,6,-2.201,-0.307,-3.251,-0.301,4
10,7,-2.163,-0.305,-2.180,-0.309,4
10,8,-2.254,-0.312,-3.164,-0.296,3
10,9,-2.203,-0.299,-3.909,-0.309,4
10,10,-1.966,-0.327,-2.758,-0.287,4
10,11,-2.310,-0.320,-3.945,-0.287,4
10,12,-2.238,-0.304,-2.308,-0.308,3
10,13,-2.333,-0.310,-3.170,-0.297,3
10,14,-2.047,-0.325,-2.601,-0.288,3
10,15,-1.960,-0.321,-2.295,-0.295,3
10,16,-2.132,-0.327,-2.379,-0.286,1
10,17,-2.160,-0.315,-3.157,-0.294,1
10,18,-2.130,-0.315,-2.094,-0.301,3
10,19,-1.915,-0.312,-2.404,-0.304,4
10,20,-2.092,-0.312,-2.604,-0.299,3
10,21,-2.280,-0.323,-2.468,-0.288,2
10,22,-2.198,-0.309,-2.177,-0.304,1
10,23,-2.192,-0.320,-2.471,-0.292,1
10,24,-2.134,-0.316,-1.883,-0.304,3
10,25,-2.040,-0.310,-2.951,-0.301,1
10,26,-2.033,-0.315,-2.845,-0.297,1
10,27,-2.095,-0.318,-4.466,-0.292,1
10,28,-2.232,-0.298,-3.645,-0.309,1
10,29,-2.016,-0.315,-2.606,-0.298,1
10,30,-2.034,-0.315,-2.676,-0.297,2
10,31,-2.206,-0.306,-3.263,-0.302,2
10,32,-2.212,-0.311,-4.213,-0.296,4
10,33,-2.085,-0.312,-3.623,-0.297,2
10,34,-2.298,-0.314,-2.743,-0.294,2
10,35,-2.212,-0.319,-2.344,-0.293,2
10,36,-2.100,-0.309,-3.151,-0.300,2
10,37,-2.250,-0.310,-2.560,-0.299,2
10,38,-2.135,-0.323,-2.151,-0.292,2
10,39,-2.020,-0.323,-3.605,-0.288,2
10,40,-2.153,-0.309,-2.980,-0.301,4
11,1,-2.074,-0.315,-2.055,-0.302,3
11,2,-2.163,-0.314,-3.161,-0.295,3
11,3,-1.962,-0.306,-3.354,-0.306,4
11,4,-2.017,-0.305,-3.203,-0.306,4
11,5,-1.969,-0.312,-2.564,-0.301,4
11,6,-2.145,-0.310,-3.803,-0.298,4
11,7,-2.247,-0.306,-4.377,-0.301,3
11,8,-2.180,-0.319,-3.611,-0.289,4
11,9,-2.063,-0.344,-3.262,-0.269,4
11,10,-2.086,-0.312,-3.043,-0.298,3
11,11,-2.170,-0.325,-2.757,-0.286,3
11,12,-2.238,-0.302,-4.215,-0.305,3
11,13,-2.003,-0.317,-3.927,-0.294,3
11,14,-2.213,-0.310,-3.565,-0.298,4
11,15,-2.050,-0.314,-3.123,-0.296,3
11,16,-2.030,-0.316,-3.901,-0.294,1
11,17,-2.020,-0.310,-3.728,-0.301,3
11,18,-2.066,-0.312,-3.343,-0.298,3
11,19,-2.156,-0.312,-3.700,-0.297,3
11,20,-2.208,-0.306,-2.601,-0.304,3
11,21,-1.967,-0.315,-3.493,-0.297,1
11,22,-1.974,-0.314,-3.825,-0.297,3
11,23,-2.079,-0.315,-2.587,-0.297,1
11,24,-2.225,-0.338,-2.653,-0.274,1
11,25,-2.144,-0.316,-4.299,-0.293,3
11,26,-1.904,-0.312,-3.902,-0.302,3
11,27,-2.108,-0.306,-3.560,-0.303,2
11,28,-2.130,-0.327,-3.283,-0.283,1
11,29,-2.135,-0.303,-3.389,-0.306,1
11,30,-2.148,-0.308,-3.632,-0.301,1
11,31,-2.203,-0.314,-2.462,-0.296,1
11,32,-2.172,-0.308,-4.019,-0.300,4
11,33,-2.190,-0.309,-2.475,-0.302,4
11,34,-1.935,-0.321,-2.785,-0.293,1
11,35,-2.050,-0.310,-2.956,-0.301,2
11,36,-2.039,-0.311,-3.066,-0.300,2
11,37,-2.215,-0.307,-3.651,-0.301,2
11,38,-2.043,-0.319,-2.140,-0.297,2
11,39,-2.197,-0.307,-3.207,-0.301,2
11,40,-2.150,-0.312,-3.984,-0.297,1
12,1,-2.126,-0.295,-3.787,-0.314,4
12,2,-2.261,-0.311,-2.568,-0.299,4
12,3,-2.200,-0.308,-2.657,-0.302,4
12,4,-2.125,-0.313,-2.591,-0.298,4
12,5,-2.286,-0.296,-3.811,-0.310,2
12,6,-2.340,-0.300,-2.734,-0.308,4
12,7,-2.020,-0.323,-3.324,-0.289,4
12,8,-2.154,-0.305,-3.663,-0.303,4
12,9,-2.180,-0.308,-2.545,-0.303,4
12,10,-2.029,-0.297,-3.603,-0.314,2
12,11,-2.067,-0.308,-2.749,-0.304,4
12,12,-2.061,-0.308,-3.578,-0.302,4
12,13,-2.189,-0.300,-3.598,-0.307,4
12,14,-2.147,-0.294,-3.278,-0.315,4
12,15,-2.077,-0.309,-2.653,-0.302,4
12,16,-2.054,-0.310,-2.405,-0.303,3
12,17,-2.285,-0.301,-3.846,-0.305,1
12,18,-2.222,-0.300,-2.485,-0.310,4
12,19,-2.203,-0.285,-2.354,-0.327,4
12,20,-2.106,-0.315,-2.617,-0.296,4
12,21,-2.123,-0.298,-2.777,-0.312,1
12,22,-1.974,-0.314,-3.060,-0.298,1
12,23,-2.255,-0.307,-3.070,-0.301,1
12,24,-2.011,-0.306,-4.348,-0.304,1
12,25,-2.166,-0.293,-3.764,-0.315,2
12,26,-2.281,-0.295,-2.974,-0.312,4
12,27,-2.052,-0.305,-2.077,-0.312,4
12,28,-2.094,-0.303,-3.128,-0.307,3
12,29,-2.327,-0.294,-2.583,-0.315,2
12,30,-2.158,-0.313,-3.475,-0.296,2
12,31,-2.249,-0.300,-2.276,-0.312,2
12,32,-2.133,-0.305,-2.706,-0.305,2
12,33,-1.952,-0.324,-2.188,-0.294,2
12,34,-2.087,-0.308,-2.771,-0.303,2
12,35,-2.261,-0.309,-3.027,-0.299,2
12,36,-2.180,-0.305,-2.312,-0.307,2
12,37,-2.055,-0.293,-2.177,-0.323,2
12,38,-2.218,-0.304,-2.437,-0.306,2
12,39,-2.161,-0.297,-2.992,-0.312,2
12,40,-2.113,-0.309,-3.280,-0.300,4
13,1,-2.108,-0.304,-3.113,-0.306,4
13,2,-2.155,-0.315,-2.718,-0.296,2
13,3,-2.092,-0.307,-3.286,-0.303,4
13,4,-2.288,-0.308,-2.505,-0.301,4
13,5,-2.161,-0.311,-3.351,-0.298,4
13,6,-2.072,-0.309,-3.267,-0.301,2
13,7,-2.040,-0.307,-3.406,-0.303,2
13,8,-2.273,-0.309,-2.668,-0.300,4
13,9,-2.105,-0.309,-2.716,-0.302,4
13,10,-2.112,-0.317,-4.109,-0.293,2
13,11,-2.154,-0.323,-2.762,-0.287,4
13,12,-2.219,-0.314,-2.735,-0.295,3
13,13,-2.212,-0.307,-2.765,-0.302,4
13,14,-2.093,-0.318,-2.494,-0.294,4
13,15,-1.907,-0.310,-3.707,-0.304,1
13,16,-2.329,-0.321,-2.872,-0.287,1
13,17,-2.179,-0.304,-3.503,-0.304,4
13,18,-2.309,-0.304,-3.533,-0.303,4
13,19,-2.170,-0.320,-3.079,-0.289,4
13,20,-2.042,-0.311,-4.517,-0.299,4
13,21,-2.058,-0.314,-2.858,-0.297,2
13,22,-2.076,-0.308,-4.939,-0.301,1
13,23,-2.203,-0.308,-2.568,-0.301,2
13,24,-2.148,-0.317,-3.126,-0.292,1
13,25,-2.165,-0.311,-3.737,-0.298,2
13,26,-2.167,-0.304,-3.855,-0.304,3
13,27,-2.025,-0.313,-3.049,-0.298,4
13,28,-2.072,-0.305,-3.484,-0.305,4
13,29,-2.102,-0.333,-4.298,-0.278,2
13,30,-2.177,-0.311,-4.230,-0.297,2
13,31,-2.182,-0.303,-3.382,-0.305,2
13,32,-2.161,-0.307,-3.351,-0.301,2
13,33,-2.190,-0.316,-4.212,-0.293,2
13,34,-2.012,-0.321,-2.744,-0.292,2
13,35,-2.025,-0.313,-5.073,-0.298,2
13,36,-2.205,-0.303,-3.616,-0.304,2
13,37,-2.246,-0.306,-3.338,-0.302,2
13,38,-2.171,-0.328,-2.918,-0.282,2
13,39,-2.170,-0.312,-2.689,-0.298,2
13,40,-2.237,-0.315,-4.069,-0.293,2
14,1,-2.073,-0.303,-3.084,-0.307,4
14,2,-1.912,-0.309,-4.296,-0.303,4
14,3,-2.049,-0.365,-2.295,-0.256,4
14,4,-2.012,-0.311,-3.361,-0.300,4
14,5,-1.953,-0.317,-3.901,-0.295,2
14,6,-1.982,-0.314,-2.492,-0.300,4
14,7,-2.049,-0.308,-3.995,-0.302,4
14,8,-2.120,-0.306,-3.460,-0.303,4
14,9,-2.072,-0.314,-3.669,-0.296,4
14,10,-1.859,-0.325,-1.989,-0.299,2
14,11,-1.928,-0.314,-2.332,-0.302,3
14,12,-1.880,-0.308,-3.058,-0.306,3
14,13,-2.179,-0.299,-3.458,-0.309,3
14,14,-2.109,-0.309,-4.183,-0.300,3
14,15,-1.972,-0.338,-2.466,-0.279,3
14,16,-1.951,-0.316,-3.136,-0.297,1
14,17,-2.027,-0.309,-3.016,-0.302,3
